Time(s); gENROE.delta; gENROE.PELEC; gENROE.PMECH; gENROE.SPEED; pSS2A.VOTHSG; GEN1.V; LOAD.V; GEN2.V; FAULT.V
4.36283; 36.928; 0.461735; 0.4; 5.28226e-05; 0.016; 0.991293; 0.999534; 36.928; 1.12964
4.36383; 36.9289; 0.461673; 0.4; 4.56117e-05; 0.016; 0.991293; 0.999534; 36.9289; 1.12964
4.36483; 36.9296; 0.461608; 0.4; 3.84087e-05; 0.016; 0.991293; 0.999534; 36.9296; 1.12964
4.36583; 36.9302; 0.46154; 0.4; 3.12137e-05; 0.016; 0.991293; 0.999534; 36.9302; 1.12964
4.36683; 36.9307; 0.461471; 0.4; 2.40271e-05; 0.016; 0.991293; 0.999534; 36.9307; 1.12964
4.36783; 36.9311; 0.461399; 0.4; 1.6849e-05; 0.016; 0.991293; 0.999534; 36.9311; 1.12964
4.36883; 36.9313; 0.461325; 0.4; 9.67984e-06; 0.016; 0.991293; 0.999534; 36.9313; 1.12964
4.36983; 36.9315; 0.461248; 0.4; 2.51979e-06; 0.016; 0.991293; 0.999534; 36.9315; 1.12964
4.37083; 36.9314; 0.46117; 0.4; -4.63087e-06; 0.016; 0.991293; 0.999534; 36.9314; 1.12964
4.37183; 36.9313; 0.461088; 0.4; -1.17719e-05; 0.016; 0.991293; 0.999534; 36.9313; 1.12964
4.37283; 36.931; 0.461005; 0.4; -1.89029e-05; 0.016; 0.991293; 0.999534; 36.931; 1.12964
4.37383; 36.9306; 0.46092; 0.4; -2.60238e-05; 0.016; 0.991293; 0.999534; 36.9306; 1.12964
4.37483; 36.9301; 0.460832; 0.4; -3.31342e-05; 0.016; 0.991293; 0.999534; 36.9301; 1.12964
4.37583; 36.9294; 0.460742; 0.4; -4.02339e-05; 0.016; 0.991293; 0.999534; 36.9294; 1.12964
4.37683; 36.9286; 0.46065; 0.4; -4.73226e-05; 0.016; 0.991293; 0.999534; 36.9286; 1.12964
4.37783; 36.9277; 0.460555; 0.4; -5.44001e-05; 0.016; 0.991293; 0.999534; 36.9277; 1.12964
4.37883; 36.9267; 0.460459; 0.4; -6.1466e-05; 0.016; 0.991293; 0.999534; 36.9267; 1.12964
4.37983; 36.9255; 0.46036; 0.4; -6.85203e-05; 0.016; 0.991293; 0.999534; 36.9255; 1.12964
4.38083; 36.9242; 0.460259; 0.4; -7.55625e-05; 0.016; 0.991293; 0.999534; 36.9242; 1.12964
4.38183; 36.9228; 0.460155; 0.4; -8.25924e-05; 0.016; 0.991293; 0.999534; 36.9228; 1.12964
4.38283; 36.9212; 0.46005; 0.4; -8.96099e-05; 0.016; 0.991293; 0.999534; 36.9212; 1.12964
4.38383; 36.9196; 0.459942; 0.4; -9.66145e-05; 0.016; 0.991293; 0.999534; 36.9196; 1.12964
4.38483; 36.9177; 0.459832; 0.4; -0.000103606; 0.016; 0.991293; 0.999534; 36.9177; 1.12964
4.38583; 36.9158; 0.45972; 0.4; -0.000110584; 0.016; 0.991293; 0.999534; 36.9158; 1.12964
4.38683; 36.9138; 0.459606; 0.4; -0.000117549; 0.016; 0.991293; 0.999534; 36.9138; 1.12964
4.38783; 36.9116; 0.45949; 0.4; -0.0001245; 0.016; 0.991293; 0.999534; 36.9116; 1.12964
4.38883; 36.9093; 0.459371; 0.4; -0.000131437; 0.016; 0.991293; 0.999534; 36.9093; 1.12964
4.38983; 36.9069; 0.459251; 0.4; -0.00013836; 0.016; 0.991293; 0.999534; 36.9069; 1.12964
4.39083; 36.9043; 0.459128; 0.4; -0.000145268; 0.016; 0.991293; 0.999534; 36.9043; 1.12964
4.39183; 36.9016; 0.459003; 0.4; -0.000152161; 0.016; 0.991293; 0.999534; 36.9016; 1.12964
4.39283; 36.8988; 0.458876; 0.4; -0.00015904; 0.016; 0.991293; 0.999534; 36.8988; 1.12964
4.39383; 36.8959; 0.458747; 0.4; -0.000165903; 0.016; 0.991293; 0.999534; 36.8959; 1.12964
4.39482; 36.8929; 0.458616; 0.4; -0.00017275; 0.016; 0.991293; 0.999534; 36.8929; 1.12964
4.39582; 36.8897; 0.458483; 0.4; -0.000179582; 0.016; 0.991293; 0.999534; 36.8897; 1.12964
4.39682; 36.8864; 0.458347; 0.4; -0.000186398; 0.016; 0.991293; 0.999534; 36.8864; 1.12964
4.39782; 36.883; 0.45821; 0.4; -0.000193197; 0.016; 0.991293; 0.999534; 36.883; 1.12964
4.39882; 36.8794; 0.45807; 0.4; -0.00019998; 0.016; 0.991293; 0.999534; 36.8794; 1.12964
4.39982; 36.8758; 0.457929; 0.4; -0.000206746; 0.016; 0.991293; 0.999534; 36.8758; 1.12964
4.40082; 36.872; 0.457785; 0.4; -0.000213496; 0.016; 0.991293; 0.999534; 36.872; 1.12964
4.40182; 36.8681; 0.457639; 0.4; -0.000220228; 0.016; 0.991293; 0.999534; 36.8681; 1.12964
4.40282; 36.8641; 0.457492; 0.4; -0.000226942; 0.016; 0.991293; 0.999534; 36.8641; 1.12964
4.40382; 36.8599; 0.457342; 0.4; -0.000233639; 0.016; 0.991293; 0.999534; 36.8599; 1.12964
4.40482; 36.8557; 0.45719; 0.4; -0.000240318; 0.016; 0.991293; 0.999534; 36.8557; 1.12964
4.40582; 36.8513; 0.457037; 0.4; -0.000246979; 0.016; 0.991293; 0.999534; 36.8513; 1.12964
4.40682; 36.8468; 0.456881; 0.4; -0.000253621; 0.016; 0.991293; 0.999534; 36.8468; 1.12964
4.40782; 36.8421; 0.456723; 0.4; -0.000260245; 0.016; 0.991293; 0.999534; 36.8421; 1.12964
4.40882; 36.8374; 0.456563; 0.4; -0.00026685; 0.016; 0.991293; 0.999534; 36.8374; 1.12964
4.40982; 36.8325; 0.456402; 0.4; -0.000273436; 0.016; 0.991293; 0.999534; 36.8325; 1.12964
4.41082; 36.8275; 0.456238; 0.4; -0.000280003; 0.016; 0.991293; 0.999534; 36.8275; 1.12964
4.41182; 36.8224; 0.456073; 0.4; -0.00028655; 0.016; 0.991293; 0.999534; 36.8224; 1.12964
4.41282; 36.8172; 0.455905; 0.4; -0.000293077; 0.016; 0.991293; 0.999534; 36.8172; 1.12964
4.41382; 36.8119; 0.455736; 0.4; -0.000299585; 0.016; 0.991293; 0.999534; 36.8119; 1.12964
4.41482; 36.8064; 0.455564; 0.4; -0.000306072; 0.016; 0.991293; 0.999534; 36.8064; 1.12964
4.41582; 36.8009; 0.455391; 0.4; -0.000312538; 0.016; 0.991293; 0.999534; 36.8009; 1.12964
4.41682; 36.7952; 0.455216; 0.4; -0.000318985; 0.016; 0.991293; 0.999534; 36.7952; 1.12964
4.41782; 36.7894; 0.455039; 0.4; -0.00032541; 0.016; 0.991293; 0.999534; 36.7894; 1.12964
4.41882; 36.7835; 0.45486; 0.4; -0.000331814; 0.016; 0.991293; 0.999534; 36.7835; 1.12964
4.41982; 36.7775; 0.454679; 0.4; -0.000338196; 0.016; 0.991293; 0.999534; 36.7775; 1.12964
4.42082; 36.7713; 0.454496; 0.4; -0.000344558; 0.016; 0.991293; 0.999534; 36.7713; 1.12964
4.42182; 36.765; 0.454312; 0.4; -0.000350897; 0.016; 0.991293; 0.999534; 36.765; 1.12964
4.42282; 36.7587; 0.454126; 0.4; -0.000357215; 0.016; 0.991293; 0.999534; 36.7587; 1.12964
4.42382; 36.7522; 0.453937; 0.4; -0.00036351; 0.016; 0.991293; 0.999534; 36.7522; 1.12964
4.42482; 36.7456; 0.453747; 0.4; -0.000369783; 0.016; 0.991293; 0.999534; 36.7456; 1.12964
4.42582; 36.7389; 0.453553; 0.4; -0.000376033; 0.016; 0.991293; 0.999534; 36.7389; 1.12964
4.42682; 36.732; 0.453359; 0.4; -0.00038226; 0.016; 0.991293; 0.999534; 36.732; 1.12964
4.42782; 36.7251; 0.453164; 0.4; -0.000388465; 0.016; 0.991293; 0.999534; 36.7251; 1.12964
4.42882; 36.7181; 0.452967; 0.4; -0.000394646; 0.016; 0.991293; 0.999534; 36.7181; 1.12964
4.42982; 36.7109; 0.452768; 0.4; -0.000400803; 0.016; 0.991293; 0.999534; 36.7109; 1.12964
4.43082; 36.7036; 0.452567; 0.4; -0.000406937; 0.016; 0.991293; 0.999534; 36.7036; 1.12964
4.43182; 36.6963; 0.452364; 0.4; -0.000413047; 0.016; 0.991293; 0.999534; 36.6963; 1.12964
4.43282; 36.6888; 0.45216; 0.4; -0.000419133; 0.016; 0.991293; 0.999534; 36.6888; 1.12964
4.43382; 36.6812; 0.451954; 0.4; -0.000425195; 0.016; 0.991293; 0.999534; 36.6812; 1.12964
4.43482; 36.6735; 0.451746; 0.4; -0.000431232; 0.016; 0.991293; 0.999534; 36.6735; 1.12964
4.43582; 36.6656; 0.451537; 0.4; -0.000437245; 0.016; 0.991293; 0.999534; 36.6656; 1.12964
4.43682; 36.6577; 0.451325; 0.4; -0.000443233; 0.016; 0.991293; 0.999534; 36.6577; 1.12964
4.43782; 36.6497; 0.451113; 0.4; -0.000449196; 0.016; 0.991293; 0.999534; 36.6497; 1.12964
4.43882; 36.6415; 0.450898; 0.4; -0.000455133; 0.016; 0.991293; 0.999534; 36.6415; 1.12964
4.43982; 36.6333; 0.450682; 0.4; -0.000461045; 0.016; 0.991293; 0.999534; 36.6333; 1.12964
4.44082; 36.6249; 0.450464; 0.4; -0.000466932; 0.016; 0.991293; 0.999534; 36.6249; 1.12964
4.44182; 36.6165; 0.450244; 0.4; -0.000472792; 0.016; 0.991293; 0.999534; 36.6165; 1.12964
4.44282; 36.6079; 0.450023; 0.4; -0.000478627; 0.016; 0.991293; 0.999534; 36.6079; 1.12964
4.44382; 36.5993; 0.4498; 0.4; -0.000484435; 0.016; 0.991293; 0.999534; 36.5993; 1.12964
4.44482; 36.5905; 0.449576; 0.4; -0.000490217; 0.016; 0.991293; 0.999534; 36.5905; 1.12964
4.44582; 36.5816; 0.44935; 0.4; -0.000495972; 0.016; 0.991293; 0.999534; 36.5816; 1.12964
4.44682; 36.5726; 0.449122; 0.4; -0.000501701; 0.016; 0.991293; 0.999534; 36.5726; 1.12964
4.44782; 36.5635; 0.448893; 0.4; -0.000507403; 0.016; 0.991293; 0.999534; 36.5635; 1.12964
4.44882; 36.5544; 0.448662; 0.4; -0.000513077; 0.016; 0.991293; 0.999534; 36.5544; 1.12964
4.44982; 36.5451; 0.44843; 0.4; -0.000518724; 0.016; 0.991293; 0.999534; 36.5451; 1.12964
4.45082; 36.5357; 0.448196; 0.4; -0.000524344; 0.016; 0.991293; 0.999534; 36.5357; 1.12964
4.45182; 36.5262; 0.44796; 0.4; -0.000529936; 0.016; 0.991293; 0.999534; 36.5262; 1.12964
4.45282; 36.5166; 0.447723; 0.4; -0.0005355; 0.016; 0.991293; 0.999534; 36.5166; 1.12964
4.45382; 36.5069; 0.447485; 0.4; -0.000541036; 0.016; 0.991293; 0.999534; 36.5069; 1.12964
4.45482; 36.4971; 0.447245; 0.4; -0.000546544; 0.016; 0.991293; 0.999534; 36.4971; 1.12964
4.45582; 36.4872; 0.447004; 0.4; -0.000552024; 0.016; 0.991293; 0.999534; 36.4872; 1.12964
4.45682; 36.4773; 0.446761; 0.4; -0.000557475; 0.016; 0.991293; 0.999534; 36.4773; 1.12964
4.45782; 36.4672; 0.446516; 0.4; -0.000562897; 0.016; 0.991293; 0.999534; 36.4672; 1.12964
4.45882; 36.457; 0.44627; 0.4; -0.000568291; 0.016; 0.991293; 0.999534; 36.457; 1.12964
4.45982; 36.4467; 0.446023; 0.4; -0.000573655; 0.016; 0.991293; 0.999534; 36.4467; 1.12964
4.46082; 36.4363; 0.445774; 0.4; -0.00057899; 0.016; 0.991293; 0.999534; 36.4363; 1.12964
4.46182; 36.4259; 0.445524; 0.4; -0.000584296; 0.016; 0.991293; 0.999534; 36.4259; 1.12964
4.46282; 36.4153; 0.445273; 0.4; -0.000589572; 0.016; 0.991293; 0.999534; 36.4153; 1.12964
4.46382; 36.4046; 0.445019; 0.4; -0.000594819; 0.016; 0.991293; 0.999534; 36.4046; 1.12964
4.46482; 36.3939; 0.444765; 0.4; -0.000600035; 0.016; 0.991293; 0.999534; 36.3939; 1.12964
4.46582; 36.383; 0.44451; 0.4; -0.000605222; 0.016; 0.991293; 0.999534; 36.383; 1.12964
4.46682; 36.3721; 0.444252; 0.4; -0.000610378; 0.016; 0.991293; 0.999534; 36.3721; 1.12964
4.46782; 36.3611; 0.443994; 0.4; -0.000615504; 0.016; 0.991293; 0.999534; 36.3611; 1.12964
4.46882; 36.3499; 0.443734; 0.4; -0.0006206; 0.016; 0.991293; 0.999534; 36.3499; 1.12964
4.46982; 36.3387; 0.443473; 0.4; -0.000625664; 0.016; 0.991293; 0.999534; 36.3387; 1.12964
4.47082; 36.3274; 0.443211; 0.4; -0.000630698; 0.016; 0.991293; 0.999534; 36.3274; 1.12964
4.47182; 36.316; 0.442947; 0.4; -0.000635701; 0.016; 0.991293; 0.999534; 36.316; 1.12964
4.47282; 36.3045; 0.442682; 0.4; -0.000640673; 0.016; 0.991293; 0.999534; 36.3045; 1.12964
4.47382; 36.293; 0.442416; 0.4; -0.000645614; 0.016; 0.991293; 0.999534; 36.293; 1.12964
4.47482; 36.2813; 0.442148; 0.4; -0.000650523; 0.016; 0.991293; 0.999534; 36.2813; 1.12964
4.47582; 36.2695; 0.441879; 0.4; -0.000655401; 0.016; 0.991293; 0.999534; 36.2695; 1.12964
4.47682; 36.2577; 0.441609; 0.4; -0.000660247; 0.016; 0.991293; 0.999534; 36.2577; 1.12964
4.47782; 36.2458; 0.441338; 0.4; -0.000665061; 0.016; 0.991293; 0.999534; 36.2458; 1.12964
4.47882; 36.2338; 0.441065; 0.4; -0.000669843; 0.016; 0.991293; 0.999534; 36.2338; 1.12964
4.47982; 36.2217; 0.440792; 0.4; -0.000674593; 0.016; 0.991293; 0.999534; 36.2217; 1.12964
4.48082; 36.2095; 0.440517; 0.4; -0.000679311; 0.016; 0.991293; 0.999534; 36.2095; 1.12964
4.48182; 36.1972; 0.440241; 0.4; -0.000683996; 0.016; 0.991293; 0.999534; 36.1972; 1.12964
4.48282; 36.1848; 0.439963; 0.4; -0.000688649; 0.016; 0.991293; 0.999534; 36.1848; 1.12964
4.48382; 36.1724; 0.439685; 0.4; -0.000693269; 0.016; 0.991293; 0.999534; 36.1724; 1.12964
4.48482; 36.1599; 0.439405; 0.4; -0.000697856; 0.016; 0.991293; 0.999534; 36.1599; 1.12964
4.48582; 36.1473; 0.439125; 0.4; -0.000702411; 0.016; 0.991293; 0.999534; 36.1473; 1.12964
4.48682; 36.1346; 0.438843; 0.4; -0.000706932; 0.016; 0.991293; 0.999534; 36.1346; 1.12964
4.48782; 36.1218; 0.43856; 0.4; -0.00071142; 0.016; 0.991293; 0.999534; 36.1218; 1.12964
4.48882; 36.109; 0.438276; 0.4; -0.000715875; 0.016; 0.991293; 0.999534; 36.109; 1.12964
4.48982; 36.0961; 0.437991; 0.4; -0.000720296; 0.016; 0.991293; 0.999534; 36.0961; 1.12964
4.49082; 36.0831; 0.437705; 0.4; -0.000724684; 0.016; 0.991293; 0.999534; 36.0831; 1.12964
4.49182; 36.07; 0.437418; 0.4; -0.000729038; 0.016; 0.991293; 0.999534; 36.07; 1.12964
4.49282; 36.0568; 0.437129; 0.4; -0.000733358; 0.016; 0.991293; 0.999534; 36.0568; 1.12964
4.49382; 36.0436; 0.43684; 0.4; -0.000737644; 0.016; 0.991293; 0.999534; 36.0436; 1.12964
4.49482; 36.0303; 0.43655; 0.4; -0.000741897; 0.016; 0.991293; 0.999534; 36.0303; 1.12964
4.49582; 36.0169; 0.436259; 0.4; -0.000746115; 0.016; 0.991293; 0.999534; 36.0169; 1.12964
4.49682; 36.0034; 0.435966; 0.4; -0.000750299; 0.016; 0.991293; 0.999534; 36.0034; 1.12964
4.49782; 35.9899; 0.435673; 0.4; -0.000754448; 0.016; 0.991293; 0.999534; 35.9899; 1.12964
4.49882; 35.9762; 0.435379; 0.4; -0.000758563; 0.016; 0.991293; 0.999534; 35.9762; 1.12964
4.49982; 35.9625; 0.435084; 0.4; -0.000762643; 0.016; 0.991293; 0.999534; 35.9625; 1.12964
4.50082; 35.9488; 0.434788; 0.4; -0.000766689; 0.016; 0.991293; 0.999534; 35.9488; 1.12964
4.50182; 35.9349; 0.434491; 0.4; -0.0007707; 0.016; 0.991293; 0.999534; 35.9349; 1.12964
4.50282; 35.921; 0.434193; 0.4; -0.000774675; 0.016; 0.991293; 0.999534; 35.921; 1.12964
4.50382; 35.9071; 0.433894; 0.4; -0.000778616; 0.016; 0.991293; 0.999534; 35.9071; 1.12964
4.50482; 35.893; 0.433594; 0.4; -0.000782522; 0.016; 0.991293; 0.999534; 35.893; 1.12964
4.50582; 35.8789; 0.433294; 0.4; -0.000786392; 0.016; 0.991293; 0.999534; 35.8789; 1.12964
4.50682; 35.8647; 0.432992; 0.4; -0.000790227; 0.016; 0.991293; 0.999534; 35.8647; 1.12964
4.50782; 35.8504; 0.43269; 0.4; -0.000794027; 0.016; 0.991293; 0.999534; 35.8504; 1.12964
4.50882; 35.8361; 0.432387; 0.4; -0.000797791; 0.016; 0.991293; 0.999534; 35.8361; 1.12964
4.50982; 35.8217; 0.432083; 0.4; -0.000801519; 0.016; 0.991293; 0.999534; 35.8217; 1.12964
4.51082; 35.8073; 0.431778; 0.4; -0.000805212; 0.016; 0.991293; 0.999534; 35.8073; 1.12964
4.51182; 35.7927; 0.431473; 0.4; -0.000808868; 0.016; 0.991293; 0.999534; 35.7927; 1.12964
4.51282; 35.7781; 0.431166; 0.4; -0.000812489; 0.016; 0.991293; 0.999534; 35.7781; 1.12964
4.51382; 35.7635; 0.430859; 0.4; -0.000816074; 0.016; 0.991293; 0.999534; 35.7635; 1.12964
4.51482; 35.7488; 0.430551; 0.4; -0.000819623; 0.016; 0.991293; 0.999534; 35.7488; 1.12964
4.51582; 35.734; 0.430243; 0.4; -0.000823136; 0.016; 0.991293; 0.999534; 35.734; 1.12964
4.51682; 35.7191; 0.429933; 0.4; -0.000826612; 0.016; 0.991293; 0.999534; 35.7191; 1.12964
4.51782; 35.7042; 0.429623; 0.4; -0.000830052; 0.016; 0.991293; 0.999534; 35.7042; 1.12964
4.51882; 35.6892; 0.429313; 0.4; -0.000833456; 0.016; 0.991293; 0.999534; 35.6892; 1.12964
4.51982; 35.6742; 0.429001; 0.4; -0.000836823; 0.016; 0.991293; 0.999534; 35.6742; 1.12964
4.52082; 35.6591; 0.428689; 0.4; -0.000840154; 0.016; 0.991293; 0.999534; 35.6591; 1.12964
4.52182; 35.644; 0.428376; 0.4; -0.000843448; 0.016; 0.991293; 0.999534; 35.644; 1.12964
4.52282; 35.6287; 0.428063; 0.4; -0.000846705; 0.016; 0.991293; 0.999534; 35.6287; 1.12964
4.52382; 35.6135; 0.427749; 0.4; -0.000849925; 0.016; 0.991293; 0.999534; 35.6135; 1.12964
4.52482; 35.5981; 0.427434; 0.4; -0.000853109; 0.016; 0.991293; 0.999534; 35.5981; 1.12964
4.52582; 35.5828; 0.427119; 0.4; -0.000856255; 0.016; 0.991293; 0.999534; 35.5828; 1.12964
4.52682; 35.5673; 0.426803; 0.4; -0.000859365; 0.016; 0.991293; 0.999534; 35.5673; 1.12964
4.52782; 35.5518; 0.426486; 0.4; -0.000862437; 0.016; 0.991293; 0.999534; 35.5518; 1.12964
4.52882; 35.5363; 0.426169; 0.4; -0.000865472; 0.016; 0.991293; 0.999534; 35.5363; 1.12964
4.52982; 35.5207; 0.425852; 0.4; -0.00086847; 0.016; 0.991293; 0.999534; 35.5207; 1.12964
4.53082; 35.505; 0.425534; 0.4; -0.000871431; 0.016; 0.991293; 0.999534; 35.505; 1.12964
4.53182; 35.4893; 0.425215; 0.4; -0.000874355; 0.016; 0.991293; 0.999534; 35.4893; 1.12964
4.53281; 35.4735; 0.424896; 0.4; -0.000877241; 0.016; 0.991293; 0.999534; 35.4735; 1.12964
4.53381; 35.4577; 0.424576; 0.4; -0.00088009; 0.016; 0.991293; 0.999534; 35.4577; 1.12964
4.53481; 35.4419; 0.424256; 0.4; -0.000882901; 0.016; 0.991293; 0.999534; 35.4419; 1.12964
4.53581; 35.4259; 0.423935; 0.4; -0.000885674; 0.016; 0.991293; 0.999534; 35.4259; 1.12964
4.53681; 35.41; 0.423614; 0.4; -0.00088841; 0.016; 0.991293; 0.999534; 35.41; 1.12964
4.53781; 35.394; 0.423292; 0.4; -0.000891108; 0.016; 0.991293; 0.999534; 35.394; 1.12964
4.53881; 35.3779; 0.422971; 0.4; -0.000893769; 0.016; 0.991293; 0.999534; 35.3779; 1.12964
4.53981; 35.3618; 0.422648; 0.4; -0.000896392; 0.016; 0.991293; 0.999534; 35.3618; 1.12964
4.54081; 35.3456; 0.422325; 0.4; -0.000898977; 0.016; 0.991293; 0.999534; 35.3456; 1.12964
4.54181; 35.3294; 0.422002; 0.4; -0.000901524; 0.016; 0.991293; 0.999534; 35.3294; 1.12964
4.54281; 35.3132; 0.421678; 0.4; -0.000904033; 0.016; 0.991293; 0.999534; 35.3132; 1.12964
4.54381; 35.2969; 0.421354; 0.4; -0.000906504; 0.016; 0.991293; 0.999534; 35.2969; 1.12964
4.54481; 35.2805; 0.42103; 0.4; -0.000908938; 0.016; 0.991293; 0.999534; 35.2805; 1.12964
4.54581; 35.2641; 0.420705; 0.4; -0.000911333; 0.016; 0.991293; 0.999534; 35.2641; 1.12964
4.54681; 35.2477; 0.42038; 0.4; -0.00091369; 0.016; 0.991293; 0.999534; 35.2477; 1.12964
4.54781; 35.2312; 0.420055; 0.4; -0.000916009; 0.016; 0.991293; 0.999534; 35.2312; 1.12964
4.54881; 35.2147; 0.419729; 0.4; -0.00091829; 0.016; 0.991293; 0.999534; 35.2147; 1.12964
4.54981; 35.1982; 0.419404; 0.4; -0.000920533; 0.016; 0.991293; 0.999534; 35.1982; 1.12964
4.55081; 35.1816; 0.419077; 0.4; -0.000922738; 0.016; 0.991293; 0.999534; 35.1816; 1.12964
4.55181; 35.165; 0.418751; 0.4; -0.000924904; 0.016; 0.991293; 0.999534; 35.165; 1.12964
4.55281; 35.1483; 0.418424; 0.4; -0.000927032; 0.016; 0.991293; 0.999534; 35.1483; 1.12964
4.55381; 35.1316; 0.418097; 0.4; -0.000929122; 0.016; 0.991293; 0.999534; 35.1316; 1.12964
4.55481; 35.1149; 0.41777; 0.4; -0.000931173; 0.016; 0.991293; 0.999534; 35.1149; 1.12964
4.55581; 35.0981; 0.417443; 0.4; -0.000933187; 0.016; 0.991293; 0.999534; 35.0981; 1.12964
4.55681; 35.0813; 0.417115; 0.4; -0.000935162; 0.016; 0.991293; 0.999534; 35.0813; 1.12964
4.55781; 35.0644; 0.416787; 0.4; -0.000937098; 0.016; 0.991293; 0.999534; 35.0644; 1.12964
4.55881; 35.0475; 0.416459; 0.4; -0.000938996; 0.016; 0.991293; 0.999534; 35.0475; 1.12964
4.55981; 35.0306; 0.416131; 0.4; -0.000940856; 0.016; 0.991293; 0.999534; 35.0306; 1.12964
4.56081; 35.0137; 0.415803; 0.4; -0.000942677; 0.016; 0.991293; 0.999534; 35.0137; 1.12964
4.56181; 34.9967; 0.415475; 0.4; -0.00094446; 0.016; 0.991293; 0.999534; 34.9967; 1.12964
4.56281; 34.9796; 0.415146; 0.4; -0.000946204; 0.016; 0.991293; 0.999534; 34.9796; 1.12964
4.56381; 34.9626; 0.414818; 0.4; -0.00094791; 0.016; 0.991293; 0.999534; 34.9626; 1.12964
4.56481; 34.9455; 0.414489; 0.4; -0.000949578; 0.016; 0.991293; 0.999534; 34.9455; 1.12964
4.56581; 34.9284; 0.41416; 0.4; -0.000951207; 0.016; 0.991293; 0.999534; 34.9284; 1.12964
4.56681; 34.9113; 0.413831; 0.4; -0.000952797; 0.016; 0.991293; 0.999534; 34.9113; 1.12964
4.56781; 34.8941; 0.413503; 0.4; -0.000954349; 0.016; 0.991293; 0.999534; 34.8941; 1.12964
4.56881; 34.8769; 0.413174; 0.4; -0.000955863; 0.016; 0.991293; 0.999534; 34.8769; 1.12964
4.56981; 34.8597; 0.412845; 0.4; -0.000957338; 0.016; 0.991293; 0.999534; 34.8597; 1.12964
4.57081; 34.8425; 0.412516; 0.4; -0.000958774; 0.016; 0.991293; 0.999534; 34.8425; 1.12964
4.57181; 34.8252; 0.412187; 0.4; -0.000960172; 0.016; 0.991293; 0.999534; 34.8252; 1.12964
4.57281; 34.8079; 0.411858; 0.4; -0.000961532; 0.016; 0.991293; 0.999534; 34.8079; 1.12964
4.57381; 34.7906; 0.411529; 0.4; -0.000962853; 0.016; 0.991293; 0.999534; 34.7906; 1.12964
4.57481; 34.7732; 0.4112; 0.4; -0.000964136; 0.016; 0.991293; 0.999534; 34.7732; 1.12964
4.57581; 34.7559; 0.410872; 0.4; -0.00096538; 0.016; 0.991293; 0.999534; 34.7559; 1.12964
4.57681; 34.7385; 0.410543; 0.4; -0.000966585; 0.016; 0.991293; 0.999534; 34.7385; 1.12964
4.57781; 34.7211; 0.410214; 0.4; -0.000967753; 0.016; 0.991293; 0.999534; 34.7211; 1.12964
4.57881; 34.7036; 0.409886; 0.4; -0.000968881; 0.016; 0.991293; 0.999534; 34.7036; 1.12964
4.57981; 34.6862; 0.409557; 0.4; -0.000969972; 0.016; 0.991293; 0.999534; 34.6862; 1.12964
4.58081; 34.6687; 0.409229; 0.4; -0.000971024; 0.016; 0.991293; 0.999534; 34.6687; 1.12964
4.58181; 34.6512; 0.4089; 0.4; -0.000972037; 0.016; 0.991293; 0.999534; 34.6512; 1.12964
4.58281; 34.6337; 0.408572; 0.4; -0.000973012; 0.016; 0.991293; 0.999534; 34.6337; 1.12964
4.58381; 34.6162; 0.408245; 0.4; -0.000973949; 0.016; 0.991293; 0.999534; 34.6162; 1.12964
4.58481; 34.5987; 0.407917; 0.4; -0.000974847; 0.016; 0.991293; 0.999534; 34.5987; 1.12964
4.58581; 34.5811; 0.407589; 0.4; -0.000975707; 0.016; 0.991293; 0.999534; 34.5811; 1.12964
4.58681; 34.5635; 0.407262; 0.4; -0.000976529; 0.016; 0.991293; 0.999534; 34.5635; 1.12964
4.58781; 34.5459; 0.406935; 0.4; -0.000977313; 0.016; 0.991293; 0.999534; 34.5459; 1.12964
4.58881; 34.5284; 0.406608; 0.4; -0.000978058; 0.016; 0.991293; 0.999534; 34.5284; 1.12964
4.58981; 34.5107; 0.406281; 0.4; -0.000978765; 0.016; 0.991293; 0.999534; 34.5107; 1.12964
4.59081; 34.4931; 0.405955; 0.4; -0.000979434; 0.016; 0.991293; 0.999534; 34.4931; 1.12964
4.59181; 34.4755; 0.405629; 0.4; -0.000980065; 0.016; 0.991293; 0.999534; 34.4755; 1.12964
4.59281; 34.4578; 0.405302; 0.4; -0.000980657; 0.016; 0.991293; 0.999534; 34.4578; 1.12964
4.59381; 34.4402; 0.404977; 0.4; -0.000981212; 0.016; 0.991293; 0.999534; 34.4402; 1.12964
4.59481; 34.4225; 0.404651; 0.4; -0.000981728; 0.016; 0.991293; 0.999534; 34.4225; 1.12964
4.59581; 34.4048; 0.404326; 0.4; -0.000982207; 0.016; 0.991293; 0.999534; 34.4048; 1.12964
4.59681; 34.3871; 0.404002; 0.4; -0.000982647; 0.016; 0.991293; 0.999534; 34.3871; 1.12964
4.59781; 34.3695; 0.403677; 0.4; -0.00098305; 0.016; 0.991293; 0.999534; 34.3695; 1.12964
4.59881; 34.3518; 0.403353; 0.4; -0.000983415; 0.016; 0.991293; 0.999534; 34.3518; 1.12964
4.59981; 34.3341; 0.403029; 0.4; -0.000983741; 0.016; 0.991293; 0.999534; 34.3341; 1.12964
4.60081; 34.3163; 0.402706; 0.4; -0.00098403; 0.016; 0.991293; 0.999534; 34.3163; 1.12964
