Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.062,34.4037,0.40000004,-3.1832567e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.064,34.4037,0.40000004,-3.2853278e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.066,34.4037,0.40000004,-3.3872982e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.068,34.4037,0.40000004,-3.48901e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.07,34.4037,0.40000004,-3.59065e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.072,34.4037,0.40000004,-3.692218e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.074,34.4037,0.40000004,-3.7937142e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.076,34.4037,0.40000004,-3.8951384e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.078,34.4037,0.40000004,-3.9964904e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.08,34.4037,0.40000004,-4.0977707e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.082,34.4037,0.40000004,-4.1989792e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.084,34.4037,0.40000004,-4.3001155e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.086,34.4037,0.40000004,-4.40118e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.088,34.4037,0.40000004,-4.5021725e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.09,34.4037,0.40000004,-4.6030932e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.092,34.4037,0.40000004,-4.7039417e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.094,34.4037,0.40000004,-4.8047183e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.096,34.4037,0.40000004,-4.9054233e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.098,34.4037,0.40000004,-5.006056e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.1,34.4037,0.40000004,-5.106617e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.102,34.4037,0.40000004,-5.207106e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.104,34.4037,0.40000004,-5.307523e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.106,34.4037,0.40000004,-5.407868e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.108,34.4037,0.40000004,-5.508141e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.11,34.4037,0.40000004,-5.608342e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.112,34.4037,0.40000004,-5.7084715e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.114,34.4037,0.40000004,-5.8085287e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.116,34.4037,0.40000004,-5.908514e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.118,34.4037,0.40000004,-6.0084276e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.12,34.4037,0.40000004,-6.1082694e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.122,34.4037,0.40000004,-6.2080385e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.124,34.4037,0.40000004,-6.3077366e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.126,34.4037,0.40000004,-6.407362e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.128,34.4037,0.40000004,-6.5069156e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.13,34.4037,0.40000004,-6.6063977e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.132,34.4037,0.40000004,-6.705354e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.134,34.4037,0.40000004,-6.8036743e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.136,34.4037,0.40000004,-6.9018635e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.138,34.4037,0.40000004,-6.9999223e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.14,34.4037,0.40000004,-7.0978506e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.142,34.4037,0.40000004,-7.195648e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.144,34.4037,0.40000004,-7.2933154e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.146,34.4037,0.40000004,-7.390851e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.148,34.4037,0.40000004,-7.488257e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.15,34.4037,0.40000004,-7.585532e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.152,34.4037,0.40000004,-7.6826767e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.154,34.4037,0.40000004,-7.779691e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.156,34.4037,0.40000004,-7.876574e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.158,34.4037,0.40000004,-7.973327e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.16,34.4037,0.40000004,-8.069949e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.162,34.403698,0.40000004,-8.1664403e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.164,34.403698,0.40000004,-8.262801e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.166,34.403698,0.40000004,-8.359031e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.168,34.403698,0.40000004,-8.455131e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.17,34.403698,0.40000004,-8.5511e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.172,34.403698,0.40000004,-8.6469387e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.174,34.403698,0.40000004,-8.742646e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.176,34.403698,0.40000004,-8.8382235e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.178,34.403698,0.40000004,-8.93367e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.18,34.403698,0.40000004,-9.028986e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.182,34.403698,0.40000004,-9.1241714e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.184,34.403698,0.40000004,-9.219226e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.186,34.403698,0.40000004,-9.314151e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.188,34.403698,0.40000004,-9.408944e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.19,34.403698,0.40000004,-9.503607e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.192,34.403698,0.40000004,-9.598139e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.194,34.403698,0.40000004,-9.692541e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.196,34.403698,0.40000004,-9.786811e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.198,34.403698,0.40000004,-9.880953e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.2,34.403698,0.40000004,-9.974962e-10,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.202,34.403698,0.40000004,-1.0068841e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.204,34.403698,0.40000004,-1.016259e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.206,34.403698,0.40000004,-1.0256208e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.208,34.403698,0.40000004,-1.0349696e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.21,34.403698,0.40000004,-1.0443052e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.212,34.403698,0.40000004,-1.0536279e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.214,34.403698,0.40000004,-1.0629374e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.216,34.403698,0.40000004,-1.0722339e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.99598414
0.218,34.403698,0.40000004,-1.0815173e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.22,34.403698,0.40000004,-1.0907877e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.222,34.403698,0.40000004,-1.100045e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.224,34.403698,0.40000004,-1.1092892e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.226,34.403698,0.40000004,-1.1185205e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.228,34.403698,0.40000004,-1.1277386e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.23,34.403698,0.40000004,-1.1369437e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.232,34.403698,0.40000004,-1.1461356e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.234,34.403698,0.40000004,-1.1553146e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.236,34.403698,0.40000004,-1.1644805e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.238,34.403698,0.40000004,-1.1736333e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.24,34.403698,0.40000004,-1.1827731e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.242,34.403698,0.40000004,-1.1918998e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.244,34.403698,0.40000004,-1.2010134e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.246,34.403698,0.40000004,-1.210114e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.248,34.403698,0.40000004,-1.2192015e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.25,34.403698,0.40000004,-1.2282759e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.252,34.403698,0.40000004,-1.2373373e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.254,34.403698,0.40000004,-1.2463857e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.256,34.403698,0.40000004,-1.255421e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.258,34.403698,0.40000004,-1.2644432e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.26,34.403698,0.40000004,-1.2734523e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.262,34.403698,0.40000004,-1.2824485e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.264,34.403698,0.40000004,-1.2911523e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.266,34.403698,0.40000004,-1.2998131e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.268,34.403698,0.40000004,-1.3084518e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.27,34.403698,0.40000004,-1.3170683e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.272,34.403698,0.40000004,-1.3256628e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.274,34.403698,0.40000004,-1.3342352e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.276,34.403698,0.40000004,-1.3427854e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.278,34.403698,0.40000004,-1.3513136e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.28,34.403698,0.40000004,-1.3598197e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.282,34.403698,0.40000004,-1.3683037e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.284,34.403698,0.40000004,-1.3767655e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.286,34.403698,0.40000004,-1.3852053e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.288,34.403698,0.40000004,-1.393623e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.29,34.403698,0.40000004,-1.4020185e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.292,34.403698,0.40000004,-1.4103919e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.294,34.403698,0.40000004,-1.4187432e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.296,34.403698,0.40000004,-1.4270726e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.298,34.403698,0.40000004,-1.4353797e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.3,34.403698,0.40000004,-1.4436647e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.302,34.403698,0.40000004,-1.4519277e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.304,34.403698,0.40000004,-1.4601684e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.306,34.403698,0.40000004,-1.4683872e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.308,34.403698,0.40000004,-1.4765839e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.31,34.403698,0.40000004,-1.4847583e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.312,34.403698,0.40000004,-1.4929108e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.314,34.403698,0.40000004,-1.5010411e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.316,34.403698,0.40000004,-1.5091494e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.318,34.403698,0.40000004,-1.5172354e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.32,34.403698,0.40000004,-1.5252994e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.322,34.403698,0.40000004,-1.5333413e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.324,34.403698,0.40000004,-1.5413611e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.326,34.403698,0.40000004,-1.5493589e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.328,34.403694,0.40000004,-1.5573345e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.33,34.403694,0.40000004,-1.565288e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.332,34.403694,0.40000004,-1.5732194e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.334,34.403694,0.40000004,-1.5811287e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.336,34.403694,0.40000004,-1.5890159e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.338,34.403694,0.40000004,-1.596881e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.34,34.403694,0.40000004,-1.604724e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.342,34.403694,0.40000004,-1.6125449e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.344,34.403694,0.40000004,-1.6203436e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.346,34.403694,0.40000004,-1.6281203e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.348,34.403694,0.40000004,-1.6358749e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.35,34.403694,0.40000004,-1.6436074e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.352,34.403694,0.40000004,-1.6513177e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.354,34.403694,0.40000004,-1.659006e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.356,34.403694,0.40000004,-1.6666722e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.358,34.403694,0.40000004,-1.6743162e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.36,34.403694,0.40000004,-1.6819383e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.362,34.403694,0.40000004,-1.6895381e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.364,34.403694,0.40000004,-1.6971159e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.366,34.403694,0.40000004,-1.7046715e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.368,34.403694,0.40000004,-1.712205e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.37,34.403694,0.40000004,-1.7197165e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.372,34.403694,0.40000004,-1.7272058e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.374,34.403694,0.40000004,-1.7346731e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.376,34.403694,0.40000004,-1.7421182e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.378,34.403694,0.40000004,-1.7495413e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.38,34.403694,0.40000004,-1.7569423e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.382,34.403694,0.40000004,-1.764321e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.384,34.403694,0.40000004,-1.7716778e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.386,34.403694,0.40000004,-1.7790125e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.388,34.403694,0.40000004,-1.786325e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.39,34.403694,0.40000004,-1.7936154e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.392,34.403694,0.40000004,-1.8008838e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.394,34.403694,0.40000004,-1.80813e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.396,34.403694,0.40000004,-1.8153541e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.398,34.403694,0.40000004,-1.8225561e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.4,34.403694,0.40000004,-1.829736e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.402,34.403694,0.40000004,-1.8368939e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.404,34.403694,0.40000004,-1.8440295e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.406,34.403694,0.40000004,-1.8511431e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.408,34.403694,0.40000004,-1.8582347e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.41,34.403694,0.40000004,-1.8653041e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.412,34.403694,0.40000004,-1.8723514e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.414,34.403694,0.40000004,-1.8793764e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.416,34.403694,0.40000004,-1.8863797e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.418,34.403694,0.40000004,-1.8933606e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.42,34.403694,0.40000004,-1.9003195e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.422,34.403694,0.40000004,-1.9072564e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.424,34.403694,0.40000004,-1.914171e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.426,34.403694,0.40000004,-1.9210635e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.428,34.403694,0.40000004,-1.927934e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.43,34.403694,0.40000004,-1.9347823e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.432,34.403694,0.40000004,-1.9416087e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.434,34.403694,0.40000004,-1.948413e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.436,34.403694,0.40000004,-1.955195e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.438,34.403694,0.40000004,-1.9619548e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.44,34.40369,0.40000004,-1.9686928e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.442,34.40369,0.40000004,-1.9754085e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.444,34.40369,0.40000004,-1.9821023e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.446,34.40369,0.40000004,-1.9887738e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.448,34.40369,0.40000004,-1.9954232e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.45,34.40369,0.40000004,-2.0020505e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.452,34.40369,0.40000004,-2.008656e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.454,34.40369,0.40000004,-2.0152389e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.456,34.40369,0.40000004,-2.0218e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.458,34.40369,0.40000004,-2.028339e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.46,34.40369,0.40000004,-2.0348558e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.462,34.40369,0.40000004,-2.0413506e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.464,34.40369,0.40000004,-2.0478232e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.466,34.40369,0.40000004,-2.0542736e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.468,34.40369,0.40000004,-2.060702e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.47,34.40369,0.40000004,-2.0671085e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.472,34.40369,0.40000004,-2.0734927e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.474,34.40369,0.40000004,-2.0798547e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.476,34.40369,0.40000004,-2.0861948e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.478,34.40369,0.40000004,-2.0925128e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.48,34.40369,0.40000004,-2.0988085e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.482,34.40369,0.40000004,-2.1050823e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.484,34.40369,0.40000004,-2.111334e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.486,34.40369,0.40000004,-2.1175635e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.488,34.40369,0.40000004,-2.1237707e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.49,34.40369,0.40000004,-2.1299562e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.492,34.40369,0.40000004,-2.1361193e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.494,34.40369,0.40000004,-2.1422604e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.496,34.40369,0.40000004,-2.1483795e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.498,34.40369,0.40000004,-2.1544764e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.5,34.40369,0.40000004,-2.160551e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.502,34.40369,0.40000004,-2.1666038e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.504,34.40369,0.40000004,-2.1726343e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.506,34.40369,0.40000004,-2.1786428e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.508,34.40369,0.40000004,-2.1846291e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.51,34.40369,0.40000004,-2.1905935e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.512,34.40369,0.40000004,-2.1965356e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.514,34.40369,0.40000004,-2.2024558e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.516,34.40369,0.40000004,-2.2083537e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.518,34.40369,0.40000004,-2.2142297e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.52,34.40369,0.40000004,-2.2200835e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.522,34.40369,0.40000004,-2.225915e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.524,34.40369,0.40000004,-2.2317246e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.526,34.40369,0.40000004,-2.2372155e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.528,34.40369,0.40000004,-2.24263e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.53,34.40369,0.40000004,-2.2480173e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.532,34.40369,0.40000004,-2.253377e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.534,34.403687,0.40000004,-2.2587094e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.536,34.403687,0.40000004,-2.2640145e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.538,34.403687,0.40000004,-2.2692923e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.54,34.403687,0.40000004,-2.2745428e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.542,34.403687,0.40000004,-2.279766e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.544,34.403687,0.40000004,-2.2849616e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.546,34.403687,0.40000004,-2.29013e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.548,34.403687,0.40000004,-2.295271e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.55,34.403687,0.40000004,-2.3003848e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.552,34.403687,0.40000004,-2.3054711e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.554,34.403687,0.40000004,-2.3105302e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.556,34.403687,0.40000004,-2.3155617e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.558,34.403687,0.40000004,-2.320566e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.56,34.403687,0.40000004,-2.325543e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.562,34.403687,0.40000004,-2.3304927e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.564,34.403687,0.40000004,-2.335415e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.566,34.403687,0.40000004,-2.3403097e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
0.568,34.403687,0.40000004,-2.3451774e-09,1.4314197,0.99999994,0.9919935,0.99999994,0.9959841
