Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.558,34.403687,0.40000004,-2.309422e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.56,34.403687,0.40000004,-2.314211e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.562,34.403687,0.40000004,-2.3189712e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.564,34.403687,0.40000004,-2.3237026e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.566,34.403687,0.40000004,-2.328405e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.568,34.403687,0.40000004,-2.3330786e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.57,34.403687,0.40000004,-2.3377233e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.572,34.403687,0.40000004,-2.3423392e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.574,34.403687,0.40000004,-2.346926e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.576,34.403687,0.40000004,-2.3514841e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.578,34.403687,0.40000004,-2.3560132e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.58,34.403687,0.40000004,-2.3605133e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.582,34.403687,0.40000004,-2.3649847e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.584,34.403687,0.40000004,-2.369427e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.586,34.403687,0.40000004,-2.3738407e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.588,34.403687,0.40000004,-2.3782254e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.59,34.403687,0.40000004,-2.3825812e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.592,34.403687,0.40000004,-2.386908e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.594,34.403687,0.40000004,-2.3912061e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.596,34.403687,0.40000004,-2.3954752e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.598,34.403687,0.40000004,-2.3997155e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.6,34.403687,0.40000004,-2.4039268e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.602,34.403687,0.40000004,-2.4081093e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.604,34.403687,0.40000004,-2.4122628e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.606,34.403687,0.40000004,-2.4163875e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.608,34.403687,0.40000004,-2.4204831e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.61,34.403687,0.40000004,-2.4245501e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.612,34.403687,0.40000004,-2.4285882e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.614,34.403687,0.4,-2.4325972e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.616,34.403687,0.4,-2.4365776e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.618,34.403687,0.4,-2.440529e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.62,34.403687,0.4,-2.4444513e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.622,34.403687,0.4,-2.4483449e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.624,34.403687,0.4,-2.4522095e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.626,34.403687,0.4,-2.4560454e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.628,34.403687,0.4,-2.4598523e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.63,34.403687,0.4,-2.4636302e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.632,34.403687,0.4,-2.4673794e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.634,34.403683,0.4,-2.4710995e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.636,34.403683,0.4,-2.4747908e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.638,34.403683,0.4,-2.4784534e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.64,34.403683,0.4,-2.482087e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.642,34.403683,0.4,-2.4856917e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.644,34.403683,0.4,-2.4892675e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.646,34.403683,0.4,-2.4928142e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.648,34.403683,0.4,-2.4963323e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.65,34.403683,0.4,-2.4998215e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.652,34.403683,0.4,-2.5032816e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.654,34.403683,0.4,-2.506713e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.656,34.403683,0.4,-2.5101154e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.658,34.403683,0.4,-2.513489e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.66,34.403683,0.4,-2.5168336e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.662,34.403683,0.4,-2.5201494e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.664,34.403683,0.4,-2.5234363e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.666,34.403683,0.4,-2.5266944e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.668,34.403683,0.4,-2.5299234e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.67,34.403683,0.4,-2.5331237e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.672,34.403683,0.4,-2.536295e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.674,34.403683,0.4,-2.5394375e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.676,34.403683,0.4,-2.542551e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.678,34.403683,0.4,-2.5456357e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.68,34.403683,0.4,-2.5486915e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.682,34.403683,0.4,-2.5517184e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.684,34.403683,0.4,-2.5547164e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.686,34.403683,0.4,-2.5576856e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.688,34.403683,0.4,-2.5606257e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.69,34.403683,0.4,-2.5635372e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.692,34.403683,0.4,-2.5664195e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.694,34.403683,0.4,-2.569273e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.696,34.403683,0.4,-2.5720979e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.698,34.403683,0.4,-2.5748936e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.7,34.403683,0.4,-2.5776605e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.702,34.403683,0.4,-2.5803986e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.704,34.403683,0.4,-2.5831075e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.706,34.403683,0.4,-2.5857878e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.708,34.403683,0.4,-2.5884392e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.71,34.403683,0.4,-2.5910616e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.712,34.403683,0.4,-2.5936553e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.714,34.403683,0.4,-2.59622e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.716,34.403683,0.4,-2.5987557e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.718,34.403683,0.4,-2.6012625e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.72,34.403683,0.4,-2.6037406e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.722,34.403683,0.4,-2.6061897e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.724,34.403683,0.4,-2.60861e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.726,34.403683,0.4,-2.6110012e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.728,34.40368,0.4,-2.6133637e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.73,34.40368,0.4,-2.6156972e-09,0.99999994,0.9919935,0.99999994,0.9959841
0.732,34.40368,0.4,-2.618002e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.734,34.40368,0.4,-2.6202778e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.736,34.40368,0.4,-2.6225246e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.738,34.40368,0.4,-2.6247426e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.74,34.40368,0.4,-2.6269318e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.742,34.40368,0.4,-2.629092e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.744,34.40368,0.4,-2.6312232e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.746,34.40368,0.4,-2.6333258e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.748,34.40368,0.4,-2.6353992e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.75,34.40368,0.4,-2.637444e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.752,34.40368,0.4,-2.6394598e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.754,34.40368,0.4,-2.6414466e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.756,34.40368,0.4,-2.6434046e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.758,34.40368,0.4,-2.6453337e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.76,34.40368,0.4,-2.647234e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.762,34.40368,0.4,-2.6491054e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.764,34.40368,0.4,-2.650948e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.766,34.40368,0.4,-2.6527613e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.768,34.40368,0.4,-2.6545461e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.77,34.40368,0.4,-2.6563018e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.772,34.40368,0.4,-2.6580287e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.774,34.40368,0.4,-2.6597267e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.776,34.40368,0.4,-2.6613958e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.778,34.40368,0.4,-2.663036e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.78,34.40368,0.4,-2.6646474e-09,0.99999994,0.9919935,0.9999999,0.9959841
0.782,34.40368,0.4,-2.66623e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.784,34.40368,0.4,-2.6677835e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.786,34.40368,0.4,-2.669308e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.788,34.40368,0.4,-2.6708038e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.79,34.40368,0.4,-2.6722708e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.792,34.40368,0.4,-2.6737088e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.794,34.40368,0.4,-2.675118e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.796,34.40368,0.4,-2.6764981e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.798,34.40368,0.4,-2.6778495e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.8,34.40368,0.4,-2.679172e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.802,34.40368,0.4,-2.6804654e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.804,34.40368,0.4,-2.6817302e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.806,34.40368,0.4,-2.682966e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.808,34.40368,0.4,-2.6841729e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.81,34.40368,0.4,-2.6853508e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.812,34.40368,0.4,-2.6865e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.814,34.40368,0.4,-2.6876201e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.816,34.403675,0.4,-2.6887115e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.818,34.403675,0.4,-2.689774e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.82,34.403675,0.4,-2.6908076e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.822,34.403675,0.4,-2.6918123e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.824,34.403675,0.4,-2.692788e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.826,34.403675,0.4,-2.693735e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.828,34.403675,0.4,-2.694653e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.83,34.403675,0.4,-2.695542e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.832,34.403675,0.4,-2.6964022e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.834,34.403675,0.4,-2.6972335e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.836,34.403675,0.4,-2.698036e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.838,34.403675,0.4,-2.6988096e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.84,34.403675,0.4,-2.6995544e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.842,34.403675,0.4,-2.70027e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.844,34.403675,0.4,-2.700957e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.846,34.403675,0.4,-2.701615e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.848,34.403675,0.4,-2.7022442e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.85,34.403675,0.4,-2.7028444e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.852,34.403675,0.4,-2.7034157e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.854,34.403675,0.4,-2.7039582e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.856,34.403675,0.4,-2.7044718e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.858,34.403675,0.4,-2.7049565e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.86,34.403675,0.4,-2.7054121e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.862,34.403675,0.4,-2.705839e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.864,34.403675,0.4,-2.706237e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.866,34.403675,0.4,-2.7066063e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.868,34.403675,0.4,-2.7069464e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.87,34.403675,0.4,-2.7072578e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.872,34.403675,0.4,-2.7075402e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.874,34.403675,0.4,-2.7077938e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.876,34.403675,0.4,-2.7080185e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.878,34.403675,0.4,-2.7082143e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.88,34.403675,0.4,-2.708381e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.882,34.403675,0.4,-2.7085192e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.884,34.403675,0.4,-2.7086282e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.886,34.403675,0.4,-2.7087084e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.888,34.403675,0.4,-2.7087599e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.89,34.403675,0.4,-2.7087823e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.892,34.403675,0.4,-2.7087759e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.894,34.403675,0.4,-2.7087406e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.896,34.403675,0.4,-2.7086764e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.898,34.403675,0.4,-2.7085831e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.9,34.403675,0.4,-2.7084612e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.902,34.403675,0.4,-2.7083102e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.904,34.403675,0.4,-2.7081306e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.906,34.403675,0.4,-2.7079219e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.908,34.403675,0.4,-2.7076843e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.91,34.403675,0.4,-2.7074178e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.912,34.403675,0.4,-2.7071225e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.914,34.403675,0.4,-2.7067983e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.916,34.403675,0.4,-2.7064453e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.918,34.403675,0.4,-2.7060632e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.92,34.403675,0.4,-2.7056524e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.922,34.403675,0.4,-2.7052125e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.924,34.403675,0.4,-2.704744e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.926,34.403675,0.4,-2.7042464e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.928,34.403675,0.4,-2.70372e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.93,34.403675,0.4,-2.7031646e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.932,34.403675,0.4,-2.7025804e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.934,34.403675,0.4,-2.7019673e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.936,34.403675,0.4,-2.7013254e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.938,34.403675,0.4,-2.7006544e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.94,34.403675,0.4,-2.6999547e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.942,34.403675,0.4,-2.699226e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.944,34.403675,0.4,-2.6984686e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.946,34.403675,0.4,-2.697682e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.948,34.403675,0.4,-2.6968667e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.95,34.403675,0.4,-2.6960225e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.952,34.403675,0.4,-2.6951494e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.954,34.403675,0.4,-2.6942473e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.956,34.403675,0.4,-2.6933165e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.958,34.403675,0.4,-2.6923568e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.96,34.403675,0.4,-2.691368e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.962,34.403675,0.4,-2.6903506e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.964,34.403675,0.4,-2.6893041e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.966,34.403675,0.4,-2.6882288e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.968,34.403675,0.4,-2.6871245e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.97,34.403675,0.4,-2.6859914e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.972,34.403675,0.4,-2.6848295e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.974,34.403675,0.4,-2.6836386e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.976,34.403675,0.4,-2.6824187e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.978,34.403675,0.4,-2.6811702e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.98,34.403675,0.4,-2.6798925e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.982,34.403675,0.4,-2.6785862e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.984,34.40367,0.4,-2.6772509e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.986,34.40367,0.4,-2.6758866e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.988,34.40367,0.4,-2.6744935e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.99,34.40367,0.4,-2.6730715e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.992,34.40367,0.4,-2.6716207e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.994,34.40367,0.4,-2.6701408e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.996,34.40367,0.4,-2.6686322e-09,0.99999994,0.9919934,0.9999999,0.9959841
0.998,34.40367,0.4,-2.6670945e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.0,34.40367,0.4,-2.6655282e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.002,34.40367,0.4,-2.6639329e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.004,34.40367,0.4,-2.6623086e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.006,34.40367,0.4,-2.6606555e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.008,34.40367,0.4,-2.6589735e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.01,34.40367,0.4,-2.6572626e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.012,34.40367,0.4,-2.655523e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.014,34.40367,0.4,-2.6537543e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.016,34.40367,0.4,-2.6519567e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.018,34.40367,0.4,-2.6501303e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.02,34.40367,0.4,-2.648275e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.022,34.40367,0.4,-2.6463907e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.024,34.40367,0.4,-2.6444775e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.026,34.40367,0.4,-2.6425355e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.028,34.40367,0.4,-2.6405647e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.03,34.40367,0.4,-2.638565e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.032,34.40367,0.4,-2.6365363e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.034,34.40367,0.4,-2.6344789e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.036,34.40367,0.4,-2.6323923e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.038,34.40367,0.4,-2.6302769e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.04,34.40367,0.4,-2.6281328e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.042,34.40367,0.4,-2.6259597e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.044,34.40367,0.4,-2.6237577e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.046,34.40367,0.4,-2.6215268e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.048,34.40367,0.4,-2.619267e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.05,34.40367,0.4,-2.6153015e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.052,34.40367,0.4,-2.6106572e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.054,34.40367,0.4,-2.6060127e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.056,34.40367,0.4,-2.6013685e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.058,34.40367,0.4,-2.596724e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.06,34.40367,0.4,-2.5920797e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.062,34.40367,0.4,-2.5874352e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.064,34.40367,0.4,-2.5827909e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.066,34.40367,0.4,-2.5781464e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.068,34.40367,0.4,-2.573502e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.07,34.40367,0.4,-2.5688576e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.072,34.40367,0.4,-2.5642133e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.074,34.40367,0.4,-2.5595688e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.076,34.40367,0.4,-2.5549245e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.078,34.40367,0.4,-2.55028e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.08,34.40367,0.4,-2.5456357e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.082,34.40367,0.4,-2.5409912e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.084,34.40367,0.4,-2.536347e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.086,34.40367,0.4,-2.5317024e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.088,34.40367,0.4,-2.527058e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.09,34.40367,0.4,-2.5224136e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.092,34.40367,0.4,-2.517769e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.094,34.40367,0.4,-2.5131248e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.096,34.40367,0.4,-2.5084803e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.098,34.40367,0.4,-2.503836e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.1,34.40367,0.4,-2.4991915e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.102,34.40367,0.4,-2.4945472e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.104,34.40367,0.4,-2.4899027e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.106,34.40367,0.4,-2.4852584e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.108,34.40367,0.4,-2.480614e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.11,34.40367,0.4,-2.4759697e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.112,34.40367,0.4,-2.4713251e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.114,34.40367,0.4,-2.4666809e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.116,34.40367,0.4,-2.4620364e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.118,34.40367,0.4,-2.457392e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.12,34.40367,0.4,-2.4527476e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.122,34.40367,0.4,-2.4481033e-09,0.99999994,0.9919934,0.9999999,0.9959841
1.124,34.403667,0.4,-2.4434588e-09,0.99999994,0.9919934,0.9999999,0.9959841
