Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.456,28.849682,0.40003675,0.40003675,-9.492407e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.458,28.849682,0.40003675,0.40003675,-9.53404e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.46,28.849682,0.40003675,0.40003675,-9.5756736e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.462,28.849682,0.40003675,0.40003675,-9.617307e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.464,28.849682,0.40003675,0.40003675,-9.65894e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.466,28.849682,0.40003675,0.40003675,-9.700574e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.468,28.849682,0.40003675,0.40003675,-9.742207e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.47,28.849682,0.40003675,0.40003675,-9.78384e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.472,28.849682,0.40003675,0.40003675,-9.825474e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.474,28.849682,0.40003675,0.40003675,-9.8671075e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.476,28.849682,0.40003675,0.40003675,-9.90874e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.478,28.849682,0.40003675,0.40003675,-9.950374e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.48,28.849682,0.40003675,0.40003675,-9.992008e-18,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.482,28.849682,0.40003675,0.40003675,-1.00336404e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.484,28.849682,0.40003675,0.40003675,-1.0075274e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.486,28.849682,0.40003675,0.40003675,-1.0116907e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.488,28.849682,0.40003675,0.40003675,-1.01585406e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.49,28.849682,0.40003675,0.40003675,-1.0200174e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.492,28.849682,0.40003675,0.40003675,-1.0241807e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.494,28.849682,0.40003675,0.40003675,-1.0283441e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.496,28.849682,0.40003675,0.40003675,-1.0325074e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.498,28.849682,0.40003675,0.40003675,-1.0366707e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.5,28.849682,0.40003675,0.40003675,-1.0408341e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.502,28.849682,0.40003675,0.40003675,-1.04499745e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.504,28.849682,0.40003675,0.40003675,-1.0491607e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.506,28.849682,0.40003675,0.40003675,-1.0533241e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.508,28.849682,0.40003675,0.40003675,-1.0574875e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.51,28.849682,0.40003675,0.40003675,-1.06165075e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.512,28.849682,0.40003675,0.40003675,-1.0658141e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.514,28.849682,0.40003675,0.40003675,-1.0699775e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.516,28.849682,0.40003675,0.40003675,-1.0741408e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.518,28.849682,0.40003675,0.40003675,-1.0783041e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.52,28.849682,0.40003675,0.40003675,-1.0824674e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.522,28.849682,0.40003675,0.40003675,-1.0866308e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.524,28.849682,0.40003675,0.40003675,-1.0907941e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.526,28.849682,0.40003675,0.40003675,-1.0949574e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.528,28.849682,0.40003675,0.40003675,-1.0991208e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.53,28.849682,0.40003675,0.40003675,-1.10328415e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.532,28.849682,0.40003675,0.40003675,-1.1074474e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.534,28.849682,0.40003675,0.40003675,-1.1116108e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.536,28.849682,0.40003675,0.40003675,-1.1157742e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.538,28.849682,0.40003675,0.40003675,-1.11993745e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.54,28.849682,0.40003675,0.40003675,-1.1241008e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.542,28.849682,0.40003675,0.40003675,-1.1282642e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.544,28.849682,0.40003675,0.40003675,-1.1324275e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.546,28.849682,0.40003675,0.40003675,-1.1365908e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.548,28.849682,0.40003675,0.40003675,-1.1407542e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.55,28.849682,0.40003675,0.40003675,-1.1449175e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.552,28.849682,0.40003675,0.40003675,-1.14908084e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.554,28.849682,0.40003675,0.40003675,-1.1532441e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.556,28.849682,0.40003675,0.40003675,-1.1574075e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.558,28.849682,0.40003675,0.40003675,-1.16157086e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.56,28.849682,0.40003675,0.40003675,-1.1657341e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.562,28.849682,0.40003675,0.40003675,-1.1698975e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.564,28.849682,0.40003675,0.40003675,-1.1740609e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.566,28.849682,0.40003675,0.40003675,-1.17822415e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.568,28.849682,0.40003675,0.40003675,-1.1823875e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.57,28.849682,0.40003675,0.40003675,-1.1865509e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.572,28.849682,0.40003675,0.40003675,-1.1907142e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.574,28.849682,0.40003675,0.40003675,-1.1948775e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.576,28.849682,0.40003675,0.40003675,-1.1990409e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.578,28.849682,0.40003675,0.40003675,-1.2032042e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.58,28.849682,0.40003675,0.40003675,-1.20736755e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.582,28.849682,0.40003675,0.40003675,-1.2115309e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.584,28.849682,0.40003675,0.40003675,-1.2156942e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.586,28.849682,0.40003675,0.40003675,-1.2198576e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.588,28.849682,0.40003675,0.40003675,-1.2240209e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.59,28.849682,0.40003675,0.40003675,-1.2281842e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.592,28.849682,0.40003675,0.40003675,-1.2323476e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.594,28.849682,0.40003675,0.40003675,-1.23651086e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.596,28.849682,0.40003675,0.40003675,-1.2406742e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.598,28.849682,0.40003675,0.40003675,-1.2448376e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.6,28.849682,0.40003675,0.40003675,-1.2490009e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.602,28.849682,0.40003675,0.40003675,-1.2531642e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.604,28.849682,0.40003675,0.40003675,-1.2573276e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.606,28.849682,0.40003675,0.40003675,-1.2614909e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.608,28.849682,0.40003675,0.40003675,-1.26565425e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.61,28.849682,0.40003675,0.40003675,-1.2698176e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.612,28.849682,0.40003675,0.40003675,-1.2739809e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.614,28.849682,0.40003675,0.40003675,-1.2781443e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.616,28.849682,0.40003675,0.40003675,-1.2823076e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.618,28.849682,0.40003675,0.40003675,-1.2864709e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.62,28.849682,0.40003675,0.40003675,-1.2906343e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.622,28.849682,0.40003675,0.40003675,-1.29479764e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.624,28.849682,0.40003675,0.40003675,-1.2989609e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.626,28.849682,0.40003675,0.40003675,-1.3031243e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.628,28.849682,0.40003675,0.40003675,-1.3072876e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.63,28.849682,0.40003675,0.40003675,-1.3114509e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.632,28.849682,0.40003675,0.40003675,-1.3156143e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.634,28.849682,0.40003675,0.40003675,-1.3197776e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.636,28.849682,0.40003675,0.40003675,-1.32394095e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.638,28.849682,0.40003675,0.40003675,-1.3281043e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.64,28.849682,0.40003675,0.40003675,-1.3322676e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.642,28.849682,0.40003675,0.40003675,-1.336431e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.644,28.849682,0.40003675,0.40003675,-1.3405943e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.646,28.849682,0.40003675,0.40003675,-1.3447576e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.648,28.849682,0.40003675,0.40003675,-1.348921e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.65,28.849682,0.40003675,0.40003675,-1.35308434e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.652,28.849682,0.40003675,0.40003675,-1.3572476e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.654,28.849682,0.40003675,0.40003675,-1.361411e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.656,28.849682,0.40003675,0.40003675,-1.36557436e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.658,28.849682,0.40003675,0.40003675,-1.3697376e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.66,28.849682,0.40003675,0.40003675,-1.373901e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.662,28.849682,0.40003675,0.40003675,-1.3780643e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.664,28.849682,0.40003675,0.40003675,-1.38222765e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.666,28.849682,0.40003675,0.40003675,-1.386391e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.668,28.849682,0.40003675,0.40003675,-1.3905543e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.67,28.849682,0.40003675,0.40003675,-1.3947177e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.672,28.849682,0.40003675,0.40003675,-1.398881e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.674,28.849682,0.40003675,0.40003675,-1.4030444e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.676,28.849682,0.40003675,0.40003675,-1.4072078e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.678,28.849682,0.40003675,0.40003675,-1.411371e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.68,28.849682,0.40003675,0.40003675,-1.4155343e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.682,28.849682,0.40003675,0.40003675,-1.4196977e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.684,28.849682,0.40003675,0.40003675,-1.423861e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.686,28.849682,0.40003675,0.40003675,-1.4280244e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.688,28.849682,0.40003675,0.40003675,-1.4321876e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.69,28.849682,0.40003675,0.40003675,-1.436351e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.692,28.849682,0.40003675,0.40003675,-1.4405144e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.694,28.849682,0.40003675,0.40003675,-1.4446777e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.696,28.849682,0.40003675,0.40003675,-1.4488411e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.698,28.849682,0.40003675,0.40003675,-1.4530045e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.7,28.849682,0.40003675,0.40003675,-1.4571677e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.702,28.849682,0.40003675,0.40003675,-1.461331e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.704,28.849682,0.40003675,0.40003675,-1.4654944e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.706,28.849682,0.40003675,0.40003675,-1.4696578e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.708,28.849682,0.40003675,0.40003675,-1.4738211e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.71,28.849682,0.40003675,0.40003675,-1.4779845e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.712,28.849682,0.40003675,0.40003675,-1.4821477e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.714,28.849682,0.40003675,0.40003675,-1.486311e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.716,28.849682,0.40003675,0.40003675,-1.4904744e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.718,28.849682,0.40003675,0.40003675,-1.4946378e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.72,28.849682,0.40003675,0.40003675,-1.4988011e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.722,28.849682,0.40003675,0.40003675,-1.5029643e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.724,28.849682,0.40003675,0.40003675,-1.5071277e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.726,28.849682,0.40003675,0.40003675,-1.511291e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.728,28.849682,0.40003675,0.40003675,-1.5154544e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.73,28.849682,0.40003675,0.40003675,-1.5196178e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.732,28.849682,0.40003675,0.40003675,-1.5237812e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.734,28.849682,0.40003675,0.40003675,-1.5279444e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.736,28.849682,0.40003675,0.40003675,-1.5321077e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.738,28.849682,0.40003675,0.40003675,-1.5362711e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.74,28.849682,0.40003675,0.40003675,-1.5404345e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.742,28.849682,0.40003675,0.40003675,-1.5445978e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.744,28.849682,0.40003675,0.40003675,-1.5487612e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.746,28.849682,0.40003675,0.40003675,-1.5529244e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.748,28.849682,0.40003675,0.40003675,-1.5570878e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.75,28.849682,0.40003675,0.40003675,-1.5612511e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.752,28.849682,0.40003675,0.40003675,-1.5654145e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.754,28.849682,0.40003675,0.40003675,-1.5695779e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.756,28.849682,0.40003675,0.40003675,-1.573741e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.758,28.849682,0.40003675,0.40003675,-1.5779044e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.76,28.849682,0.40003675,0.40003675,-1.5820678e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.762,28.849682,0.40003675,0.40003675,-1.5862312e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.764,28.849682,0.40003675,0.40003675,-1.5903945e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.766,28.849682,0.40003675,0.40003675,-1.5945579e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.768,28.849682,0.40003675,0.40003675,-1.5987211e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.77,28.849682,0.40003675,0.40003675,-1.6028845e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.772,28.849682,0.40003675,0.40003675,-1.6070478e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.774,28.849682,0.40003675,0.40003675,-1.6112112e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.776,28.849682,0.40003675,0.40003675,-1.6153745e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.778,28.849682,0.40003675,0.40003675,-1.6195379e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.78,28.849682,0.40003675,0.40003675,-1.6237011e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.782,28.849682,0.40003675,0.40003675,-1.6278645e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.784,28.849682,0.40003675,0.40003675,-1.6320278e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.786,28.849682,0.40003675,0.40003675,-1.6361912e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.788,28.849682,0.40003675,0.40003675,-1.6403546e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.79,28.849682,0.40003675,0.40003675,-1.6445178e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.792,28.849682,0.40003675,0.40003675,-1.6486811e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.794,28.849682,0.40003675,0.40003675,-1.6528445e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.796,28.849682,0.40003675,0.40003675,-1.6570079e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.798,28.849682,0.40003675,0.40003675,-1.6611712e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.8,28.849682,0.40003675,0.40003675,-1.6653346e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.802,28.849682,0.40003675,0.40003675,-1.6694978e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.804,28.849682,0.40003675,0.40003675,-1.6736612e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.806,28.849682,0.40003675,0.40003675,-1.6778245e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.808,28.849682,0.40003675,0.40003675,-1.6819879e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.81,28.849682,0.40003675,0.40003675,-1.6861513e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.812,28.849682,0.40003675,0.40003675,-1.6903146e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.814,28.849682,0.40003675,0.40003675,-1.6944778e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.816,28.849682,0.40003675,0.40003675,-1.6986412e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.818,28.849682,0.40003675,0.40003675,-1.7028046e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.82,28.849682,0.40003675,0.40003675,-1.706968e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.822,28.849682,0.40003675,0.40003675,-1.7111313e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.824,28.849682,0.40003675,0.40003675,-1.7152945e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.826,28.849682,0.40003675,0.40003675,-1.7194579e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.828,28.849682,0.40003675,0.40003675,-1.7236212e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.83,28.849682,0.40003675,0.40003675,-1.7277846e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.832,28.849682,0.40003675,0.40003675,-1.731948e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.834,28.849682,0.40003675,0.40003675,-1.7361113e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.836,28.849682,0.40003675,0.40003675,-1.7402745e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.838,28.849682,0.40003675,0.40003675,-1.7444379e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.84,28.849682,0.40003675,0.40003675,-1.7486013e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.842,28.849682,0.40003675,0.40003675,-1.7527646e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.844,28.849682,0.40003675,0.40003675,-1.756928e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.846,28.849682,0.40003675,0.40003675,-1.7610913e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.848,28.849682,0.40003675,0.40003675,-1.7652545e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
0.85,28.849682,0.40003675,0.40003675,-1.7694179e-17,0.40003675,0.9999942,0.99198985,0.9999976,0.99598116
