Time,gENROE.delta,gENROE.PELEC,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.178,46.56359,0.002581451,0.0077125705,0.1,0.3213419,8.808274e-21,0.012824165,0.0064120824
2.18,46.842903,0.00256665,0.007804707,0.1,0.32041934,4.706506e-22,0.012824165,0.0064120824
2.182,47.12553,0.0025522234,0.007896838,0.1,0.31951758,1.0115059e-20,0.012824165,0.0064120824
2.184,47.411472,0.0025382144,0.007988964,0.1,0.3186395,1.1066052e-20,0.012824165,0.0064120824
2.186,47.70073,0.0025246285,0.008081085,0.1,0.31778556,9.391798e-33,0.012824165,0.0064120824
2.188,47.99331,0.0025114622,0.008173201,0.1,0.31695583,1.2860849e-21,0.012824165,0.0064120824
2.19,48.2892,0.0024985978,0.008265312,0.1,0.316143,2.1218209e-21,0.012824165,0.0064120824
2.192,48.58841,0.002486066,0.008357416,0.1,0.31534922,1.1472045e-32,0.012824165,0.0064120824
2.194,48.89093,0.0024738866,0.008449515,0.1,0.3145758,1.4570717e-32,0.012824165,0.0064120824
2.196,49.19677,0.0024620565,0.008541609,0.1,0.31382275,7.858429e-33,0.012824165,0.0064120824
2.198,49.505924,0.0024504883,0.008633697,0.1,0.31308463,8.344662e-33,0.012824165,0.0064120824
2.2,49.818394,0.0024391867,0.008725779,0.1,0.3123618,1.4422275e-32,0.012824165,0.0064120824
2.202,50.13418,0.0024281775,0.008817855,0.1,0.3116561,1.0544052e-32,0.012824165,0.0064120824
2.204,50.45328,0.0024174582,0.008909926,0.1,0.31096745,1.9725007e-32,0.012824165,0.0064120824
2.206,50.775692,0.0024069906,0.009001991,0.1,0.31029347,8.9876785e-33,0.012824165,0.0064120824
2.208,51.10142,0.0023967521,0.009094049,0.1,0.3096328,1.7216652e-32,0.012824165,0.0064120824
2.21,51.43046,0.0023867488,0.009186101,0.1,0.30898598,2.2132263e-32,0.012824165,0.0064120824
2.212,51.762817,0.0023769701,0.0092781475,0.1,0.30835238,1.48501e-32,0.012824165,0.0064120824
2.214,52.098488,0.0023674062,0.009370188,0.1,0.3077314,1.2359374e-20,0.012824165,0.0064120824
2.216,52.43747,0.002358047,0.009462222,0.1,0.30712253,2.1049976e-20,0.012824165,0.0064120824
2.218,52.779766,0.0023488826,0.00955425,0.1,0.3065251,1.0651768e-32,0.012824165,0.0064120824
2.22,53.125378,0.002339903,0.009646271,0.1,0.30593866,2.5171167e-21,0.012824165,0.0064120824
2.222,53.474297,0.0023311016,0.009738287,0.1,0.30536273,9.053185e-33,0.012824165,0.0064120824
2.224,53.82653,0.0023224712,0.009830296,0.1,0.30479693,1.5440455e-32,0.012824165,0.0064120824
2.226,54.18208,0.0023139997,0.009922299,0.1,0.30424052,2.6633707e-32,0.012824165,0.0064120824
2.228,54.540936,0.0023056783,0.010014295,0.1,0.303693,3.4909972e-32,0.012824165,0.0064120824
2.23,54.903107,0.0022974978,0.010106284,0.1,0.30315378,2.8115685e-32,0.012824165,0.0064120824
2.232,55.268585,0.0022894493,0.010198267,0.1,0.30262232,1.6533396e-32,0.012824165,0.0064120824
2.234,55.63738,0.0022815242,0.010290244,0.1,0.3020981,1.9413186e-32,0.012824165,0.0064120824
2.236,56.009483,0.0022737135,0.010382214,0.1,0.30158052,2.2437347e-21,0.012824165,0.0064120824
2.238,56.3849,0.0022660228,0.010474177,0.1,0.30107006,2.3905354e-21,0.012824165,0.0064120824
2.24,56.763622,0.0022584926,0.010566134,0.1,0.3005694,1.6029805e-32,0.012824165,0.0064120824
2.242,57.14566,0.0022510763,0.0106580835,0.1,0.3000755,1.2961111e-20,0.012824165,0.0064120824
2.244,57.531006,0.002243768,0.010750027,0.1,0.299588,1.404626e-32,0.012824165,0.0064120824
2.246,57.919662,0.0022365616,0.010841964,0.1,0.2991065,2.5967999e-32,0.012824165,0.0064120824
2.248,58.311626,0.0022294517,0.010933895,0.1,0.29863068,7.6316015e-21,0.012824165,0.0064120824
2.25,58.706905,0.0022224323,0.011025817,0.1,0.29816023,1.689501e-32,0.012824165,0.0064120824
2.252,59.105488,0.0022154977,0.011117734,0.1,0.29769468,1.69762e-32,0.012824165,0.0064120824
2.254,59.507374,0.0022086424,0.011209643,0.1,0.29723376,1.4230802e-32,0.012824165,0.0064120824
2.256,59.912575,0.0022018608,0.011301546,0.1,0.29677707,3.1362154e-32,0.012824165,0.0064120824
2.258,60.32109,0.0021951473,0.011393442,0.1,0.29632428,1.1176243e-32,0.012824165,0.0064120824
2.26,60.73291,0.0021885394,0.011485332,0.1,0.29587796,3.155008e-21,0.012824165,0.0064120824
2.262,61.148033,0.0021820192,0.011577214,0.1,0.2954369,4.572339e-21,0.012824165,0.0064120824
2.264,61.566463,0.0021755688,0.011669089,0.1,0.29499987,1.0514617e-32,0.012824165,0.0064120824
2.266,61.98821,0.0021691846,0.0117609585,0.1,0.29456672,1.4893513e-32,0.012824165,0.0064120824
2.268,62.41325,0.0021628626,0.0118528195,0.1,0.29413715,1.0007997e-20,0.012824165,0.0064120824
2.27,62.841606,0.002156599,0.011944675,0.1,0.29371092,1.0594389e-32,0.012824165,0.0064120824
2.272,63.27327,0.0021503898,0.012036522,0.1,0.2932878,1.2250008e-32,0.012824165,0.0064120824
2.274,63.708237,0.0021442315,0.012128363,0.1,0.29286757,6.7823614e-33,0.012824165,0.0064120824
2.276,64.146515,0.0021381204,0.012220196,0.1,0.29244992,5.2944842e-21,0.012824165,0.0064120824
2.278,64.5881,0.0021320528,0.012312024,0.1,0.29203466,7.097354e-21,0.012824165,0.0064120824
2.28,65.032974,0.0021260374,0.012403843,0.1,0.2916224,3.4034188e-32,0.012824165,0.0064120824
2.282,65.48117,0.0021201086,0.0124956565,0.1,0.2912155,6.898006e-21,0.012824165,0.0064120824
2.284,65.93266,0.0021142287,0.012587463,0.1,0.2908114,1.8117286e-32,0.012824165,0.0064120824
2.286,66.38747,0.0021083953,0.012679261,0.1,0.29040992,1.3122215e-32,0.012824165,0.0064120824
2.288,66.845566,0.002102606,0.012771053,0.1,0.29001093,2.6604996e-32,0.012824165,0.0064120824
2.29,67.30698,0.0020968588,0.012862838,0.1,0.28961432,4.9397846e-32,0.012824165,0.0064120824
2.292,67.77169,0.0020911514,0.012954616,0.1,0.2892199,3.6835802e-32,0.012824165,0.0064120824
2.294,68.23971,0.0020854815,0.013046387,0.1,0.28882754,4.3260379e-32,0.012824165,0.0064120824
2.296,68.71104,0.0020798468,0.013138151,0.1,0.2884371,1.1589665e-32,0.012824165,0.0064120824
2.298,69.18566,0.0020742454,0.0132299075,0.1,0.28804842,3.7027775e-33,0.012824165,0.0064120824
2.3,69.66359,0.002068675,0.013321657,0.1,0.28766137,2.257712e-32,0.012824165,0.0064120824
2.302,70.14481,0.0020631596,0.013413399,0.1,0.28727764,1.5894801e-32,0.012824165,0.0064120824
2.304,70.62935,0.0020576885,0.013505135,0.1,0.2868965,1.6512596e-20,0.012824165,0.0064120824
2.306,71.11719,0.0020522524,0.0135968635,0.1,0.28651726,6.079128e-32,0.012824165,0.0064120824
2.308,71.60832,0.00204685,0.013688585,0.1,0.2861399,2.2779211e-32,0.012824165,0.0064120824
2.31,72.10276,0.00204148,0.013780299,0.1,0.2857643,1.631924e-20,0.012824165,0.0064120824
2.312,72.60051,0.0020361412,0.013872006,0.1,0.2853904,1.6632103e-32,0.012824165,0.0064120824
2.314,73.10155,0.0020308322,0.013963706,0.1,0.28501812,6.960399e-33,0.012824165,0.0064120824
2.316,73.60589,0.002025552,0.014055399,0.1,0.28464735,1.8354017e-32,0.012824165,0.0064120824
2.318,74.11353,0.002020299,0.014147085,0.1,0.284278,1.2798835e-20,0.012824165,0.0064120824
2.32,74.62448,0.0020150722,0.014238764,0.1,0.28391,9.487955e-33,0.012824165,0.0064120824
2.322,75.138725,0.0020098742,0.014330435,0.1,0.28354362,1.6278751e-32,0.012824165,0.0064120824
2.324,75.65627,0.0020047156,0.014422099,0.1,0.2831795,7.993113e-21,0.012824165,0.0064120824
2.326,76.177124,0.0019995847,0.014513757,0.1,0.2828169,8.771114e-33,0.012824165,0.0064120824
2.328,76.70126,0.0019944804,0.014605407,0.1,0.28245568,2.006387e-32,0.012824165,0.0064120824
2.33,77.228714,0.0019894019,0.01469705,0.1,0.28209585,1.3756171e-32,0.012824165,0.0064120824
2.332,77.75945,0.0019843488,0.014788686,0.1,0.28173736,8.09819e-21,0.012824165,0.0064120824
2.334,78.293495,0.0019793198,0.014880315,0.1,0.28138012,2.1892455e-20,0.012824165,0.0064120824
2.336,78.83083,0.0019743145,0.014971937,0.1,0.28102413,3.205708e-32,0.012824165,0.0064120824
2.338,79.37147,0.0019693319,0.015063551,0.1,0.28066927,1.1915045e-32,0.012824165,0.0064120824
2.34,79.915405,0.0019643714,0.015155159,0.1,0.28031558,1.4522657e-20,0.012824165,0.0064120824
2.342,80.46264,0.0019594321,0.015246759,0.1,0.27996293,3.946249e-33,0.012824165,0.0064120824
2.344,81.013176,0.0019545185,0.015338352,0.1,0.27961168,2.110782e-32,0.012824165,0.0064120824
2.346,81.56701,0.0019496281,0.015429937,0.1,0.27926165,9.427194e-33,0.012824165,0.0064120824
2.348,82.12413,0.0019447594,0.015521516,0.1,0.27891275,6.034032e-33,0.012824165,0.0064120824
2.35,82.684555,0.0019399119,0.015613088,0.1,0.27856493,3.3432637e-20,0.012824165,0.0064120824
2.352,83.248276,0.0019350852,0.015704652,0.1,0.27821815,5.5743735e-32,0.012824165,0.0064120824
2.354,83.815285,0.001930279,0.015796209,0.1,0.27787244,4.6917042e-32,0.012824165,0.0064120824
2.356,84.385605,0.0019254929,0.01588776,0.1,0.27752772,2.7528758e-32,0.012824165,0.0064120824
2.358,84.959206,0.0019207266,0.015979303,0.1,0.27718404,1.7387542e-32,0.012824165,0.0064120824
2.36,85.53611,0.0019159799,0.016070839,0.1,0.2768413,5.5194685e-21,0.012824165,0.0064120824
2.362,86.11631,0.0019112525,0.016162368,0.1,0.27649957,1.3888535e-32,0.012824165,0.0064120824
2.364,86.6998,0.001906544,0.016253889,0.1,0.27615878,1.5373265e-32,0.012824165,0.0064120824
2.366,87.28659,0.0019018535,0.016345402,0.1,0.27581885,2.2242108e-32,0.012824165,0.0064120824
2.368,87.87667,0.0018971812,0.016436908,0.1,0.27547985,1.0946388e-20,0.012824165,0.0064120824
2.37,88.47005,0.001892527,0.016528409,0.1,0.27514175,3.463243e-20,0.012824165,0.0064120824
2.372,89.06671,0.0018878906,0.016619902,0.1,0.2748045,7.732011e-33,0.012824165,0.0064120824
2.374,89.66668,0.0018832721,0.016711386,0.1,0.27446815,8.923113e-33,0.012824165,0.0064120824
2.376,90.269936,0.0018786709,0.016802864,0.1,0.27413267,2.867088e-32,0.012824165,0.0064120824
2.378,90.87648,0.0018740871,0.016894337,0.1,0.27379802,2.16658e-32,0.012824165,0.0064120824
2.38,91.48633,0.0018695205,0.0169858,0.1,0.27346423,5.715581e-32,0.012824165,0.0064120824
2.382,92.09946,0.0018649711,0.017077256,0.1,0.2731313,1.6378962e-32,0.012824165,0.0064120824
2.384,92.71589,0.0018604386,0.017168706,0.1,0.2727992,8.5590535e-33,0.012824165,0.0064120824
2.386,93.33561,0.0018559205,0.017260147,0.1,0.27246776,9.344765e-33,0.012824165,0.0064120824
2.388,93.95862,0.0018514174,0.017351583,0.1,0.272137,6.646043e-32,0.012824165,0.0064120824
2.39,94.58492,0.0018469297,0.01744301,0.1,0.271807,6.5378074e-20,0.012824165,0.0064120824
2.392,95.214516,0.0018424572,0.017534431,0.1,0.27147767,1.2842376e-31,0.012824165,0.0064120824
2.394,95.847404,0.0018379999,0.017625844,0.1,0.2711491,2.6298945e-31,0.012824165,0.0064120824
2.396,96.483574,0.0018335574,0.01771725,0.1,0.2708212,5.202685e-32,0.012824165,0.0064120824
2.398,97.12305,0.0018291295,0.01780865,0.1,0.270494,1.8061406e-20,0.012824165,0.0064120824
2.4,97.7658,0.0018247162,0.01790004,0.1,0.2701675,2.923908e-32,0.012824165,0.0064120824
2.402,98.41184,0.0018203172,0.017991425,0.1,0.26984164,1.3980424e-31,0.012824165,0.0064120824
2.404,99.06119,0.0018159323,0.018082803,0.1,0.26951644,1.1900986e-31,0.012824165,0.0064120824
2.406,99.713806,0.0018115615,0.018174173,0.1,0.2691919,1.1216639e-31,0.012824165,0.0064120824
2.408,100.36972,0.0018072044,0.018265536,0.1,0.26886797,5.433567e-20,0.012824165,0.0064120824
2.41,101.02893,0.0018028611,0.018356891,0.1,0.26854467,1.0689013e-31,0.012824165,0.0064120824
2.412,101.691414,0.0017985314,0.01844824,0.1,0.26822203,1.9098079e-31,0.012824165,0.0064120824
2.414,102.3572,0.0017942151,0.018539581,0.1,0.2679,2.0946787e-31,0.012824165,0.0064120824
2.416,103.02627,0.0017899121,0.018630914,0.1,0.26757854,2.71284e-31,0.012824165,0.0064120824
2.418,103.69862,0.0017856223,0.018722242,0.1,0.2672577,2.1263896e-20,0.012824165,0.0064120824
2.42,104.374275,0.0017813456,0.018813562,0.1,0.26693746,2.208439e-31,0.012824165,0.0064120824
2.422,105.0532,0.0017770819,0.018904872,0.1,0.2666178,1.9001909e-32,0.012824165,0.0064120824
2.424,105.73542,0.0017728311,0.018996177,0.1,0.26629874,3.792972e-32,0.012824165,0.0064120824
2.426,106.42093,0.0017685931,0.019087477,0.1,0.26598024,2.4104371e-32,0.012824165,0.0064120824
2.428,107.10972,0.0017643683,0.019178767,0.1,0.26566237,4.0605245e-32,0.012824165,0.0064120824
2.43,107.801796,0.0017601565,0.01927005,0.1,0.2653451,3.01072e-32,0.012824165,0.0064120824
2.432,108.49716,0.0017559574,0.019361326,0.1,0.2650284,3.932606e-32,0.012824165,0.0064120824
2.434,109.195816,0.0017517708,0.019452594,0.1,0.26471227,6.8632595e-32,0.012824165,0.0064120824
2.436,109.89775,0.0017475971,0.019543856,0.1,0.26439673,2.1175654e-31,0.012824165,0.0064120824
2.438,110.60297,0.001743436,0.019635111,0.1,0.26408178,1.2583594e-31,0.012824165,0.0064120824
2.44,111.31148,0.0017392873,0.019726358,0.1,0.2637674,1.2487955e-20,0.012824165,0.0064120824
2.442,112.02327,0.0017351513,0.019817598,0.1,0.26345357,1.732417e-19,0.012824165,0.0064120824
2.444,112.73834,0.0017310278,0.01990883,0.1,0.26314035,1.0157286e-31,0.012824165,0.0064120824
2.446,113.4567,0.0017269169,0.020000055,0.1,0.2628277,2.635282e-31,0.012824165,0.0064120824
2.448,114.178345,0.0017228185,0.020091275,0.1,0.26251563,1.6234453e-19,0.012824165,0.0064120824
2.45,114.903275,0.0017187326,0.020182485,0.1,0.26220417,9.844866e-32,0.012824165,0.0064120824
2.452,115.631485,0.0017146594,0.02027369,0.1,0.26189327,3.8350675e-20,0.012824165,0.0064120824
2.454,116.36298,0.0017105987,0.020364886,0.1,0.26158297,3.559048e-31,0.012824165,0.0064120824
2.456,117.09776,0.0017065506,0.020456076,0.1,0.2612733,1.4269264e-31,0.012824165,0.0064120824
2.458,117.835815,0.0017025152,0.020547258,0.1,0.26096418,6.4296594e-20,0.012824165,0.0064120824
2.46,118.57716,0.0016984923,0.020638432,0.1,0.2606557,1.2564073e-31,0.012824165,0.0064120824
2.462,119.32179,0.0016944824,0.0207296,0.1,0.2603478,3.1521016e-32,0.012824165,0.0064120824
2.464,120.0697,0.001690485,0.02082076,0.1,0.26004055,3.1546694e-20,0.012824165,0.0064120824
2.466,120.820885,0.0016865007,0.020911913,0.1,0.25973392,4.9631806e-21,0.012824165,0.0064120824
2.468,121.57535,0.0016825292,0.021003058,0.1,0.25942793,2.1450027e-32,0.012824165,0.0064120824
2.47,122.3331,0.0016785626,0.021094197,0.1,0.25912195,4.2748468e-21,0.012824165,0.0064120824
2.472,123.09413,0.0016746052,0.02118533,0.1,0.2588163,8.198672e-20,0.012824165,0.0064120824
2.474,123.858444,0.0016706589,0.021276454,0.1,0.2585112,5.284512e-32,0.012824165,0.0064120824
2.476,124.62604,0.0016667239,0.02136757,0.1,0.25820655,3.5623206e-32,0.012824165,0.0064120824
2.478,125.396904,0.0016627997,0.02145868,0.1,0.2579024,7.280814e-20,0.012824165,0.0064120824
2.48,126.17107,0.0016588867,0.021549782,0.1,0.25759876,4.780337e-31,0.012824165,0.0064120824
2.482,126.948494,0.0016549845,0.021640876,0.1,0.25729564,1.7300573e-19,0.012824165,0.0064120824
2.484,127.72921,0.0016510934,0.021731965,0.1,0.25699297,1.4716214e-19,0.012824165,0.0064120824
2.486,128.5132,0.001647213,0.021823045,0.1,0.2566908,1.6877683e-19,0.012824165,0.0064120824
2.488,129.30048,0.0016433435,0.021914119,0.1,0.2563891,2.5612736e-31,0.012824165,0.0064120824
2.49,130.091,0.0016394848,0.022005185,0.1,0.25608793,2.1508267e-31,0.012824165,0.0064120824
2.492,130.88484,0.0016356367,0.022096245,0.1,0.25578722,3.159989e-31,0.012824165,0.0064120824
2.494,131.68195,0.0016317994,0.022187296,0.1,0.255487,4.426895e-32,0.012824165,0.0064120824
2.496,132.48233,0.0016279726,0.02227834,0.1,0.25518724,5.876518e-32,0.012824165,0.0064120824
2.498,133.28598,0.0016241565,0.022369377,0.1,0.254888,1.485456e-31,0.012824165,0.0064120824
2.5,134.09293,0.001620351,0.022460409,0.1,0.2545892,1.520893e-19,0.012824165,0.0064120824
2.502,134.90314,0.0016165561,0.02255143,0.1,0.25429088,2.5312215e-20,0.012824165,0.0064120824
2.504,135.71663,0.0016127715,0.022642447,0.1,0.25399306,1.7235491e-31,0.012824165,0.0064120824
2.506,136.53339,0.0016089976,0.022733454,0.1,0.2536957,1.3153558e-32,0.012824165,0.0064120824
2.508,137.35342,0.001605234,0.022824455,0.1,0.25339884,1.5439816e-20,0.012824165,0.0064120824
2.51,138.17676,0.0016014809,0.022915449,0.1,0.25310242,5.2037177e-21,0.012824165,0.0064120824
2.512,139.00334,0.0015977364,0.023006435,0.1,0.25280637,6.245223e-20,0.012824165,0.0064120824
2.514,139.8332,0.0015940014,0.023097415,0.1,0.2525107,1.3051634e-32,0.012824165,0.0064120824
2.516,140.66635,0.0015902764,0.023188386,0.1,0.25221547,1.3725063e-19,0.012824165,0.0064120824
2.518,141.50278,0.0015865612,0.02327935,0.1,0.2519207,3.4812136e-32,0.012824165,0.0064120824
2.52,142.34247,0.0015828558,0.023370309,0.1,0.25162634,2.114874e-31,0.012824165,0.0064120824
2.522,143.18544,0.0015791603,0.023461258,0.1,0.25133243,2.8348325e-19,0.012824165,0.0064120824
2.524,144.03168,0.0015754745,0.023552202,0.1,0.25103897,2.767429e-31,0.012824165,0.0064120824
2.526,144.8812,0.0015717985,0.023643138,0.1,0.2507459,1.6608399e-19,0.012824165,0.0064120824
2.528,145.73398,0.001568132,0.023734067,0.1,0.2504533,4.1700935e-31,0.012824165,0.0064120824
2.53,146.59006,0.0015644751,0.023824988,0.1,0.25016108,2.5846613e-19,0.012824165,0.0064120824
2.532,147.44939,0.0015608278,0.023915902,0.1,0.24986932,2.778994e-19,0.012824165,0.0064120824
2.534,148.312,0.0015571901,0.024006808,0.1,0.24957797,1.8274255e-31,0.012824165,0.0064120824
2.536,149.17787,0.0015535619,0.024097707,0.1,0.24928704,5.1404186e-32,0.012824165,0.0064120824
2.538,150.04703,0.001549943,0.024188599,0.1,0.24899653,2.2954005e-32,0.012824165,0.0064120824
2.54,150.91945,0.0015463337,0.024279485,0.1,0.24870643,1.2129768e-31,0.012824165,0.0064120824
2.542,151.79515,0.0015427335,0.024370361,0.1,0.24841675,8.471379e-20,0.012824165,0.0064120824
2.544,152.67413,0.0015391428,0.024461232,0.1,0.24812749,6.887497e-20,0.012824165,0.0064120824
2.546,153.55635,0.0015355614,0.024552096,0.1,0.24783863,1.5854754e-19,0.012824165,0.0064120824
2.548,154.44188,0.0015319891,0.024642952,0.1,0.24755019,1.6959245e-31,0.012824165,0.0064120824
2.55,155.33066,0.0015284262,0.0247338,0.1,0.24726215,6.2811876e-20,0.012824165,0.0064120824
2.552,156.22272,0.0015248723,0.024824642,0.1,0.24697453,2.902784e-32,0.012824165,0.0064120824
2.554,157.11803,0.0015213273,0.024915475,0.1,0.24668728,3.2946297e-20,0.012824165,0.0064120824
2.556,158.01662,0.0015177913,0.025006304,0.1,0.24640043,1.7196632e-32,0.012824165,0.0064120824
2.558,158.91847,0.0015142644,0.025097122,0.1,0.24611397,4.182432e-20,0.012824165,0.0064120824
2.56,159.82361,0.0015107463,0.025187936,0.1,0.24582791,1.5818183e-31,0.012824165,0.0064120824
2.562,160.73201,0.0015072372,0.02527874,0.1,0.24554224,2.0359333e-19,0.012824165,0.0064120824
2.564,161.64368,0.0015037371,0.025369538,0.1,0.24525698,1.8296921e-19,0.012824165,0.0064120824
2.566,162.55862,0.0015002456,0.025460329,0.1,0.2449721,5.38128e-32,0.012824165,0.0064120824
2.568,163.47682,0.0014967632,0.025551112,0.1,0.2446876,9.2786724e-32,0.012824165,0.0064120824
2.57,164.3983,0.0014932895,0.025641888,0.1,0.2444035,2.2487198e-31,0.012824165,0.0064120824
2.572,165.32304,0.0014898245,0.025732657,0.1,0.2441198,7.399719e-20,0.012824165,0.0064120824
2.574,166.25105,0.0014863684,0.025823418,0.1,0.24383646,5.1835433e-32,0.012824165,0.0064120824
2.576,167.18233,0.0014829208,0.025914174,0.1,0.24355352,1.3531528e-19,0.012824165,0.0064120824
2.578,168.11687,0.0014794819,0.02600492,0.1,0.24327095,1.5719103e-31,0.012824165,0.0064120824
2.58,169.05469,0.0014760518,0.02609566,0.1,0.24298878,3.1784208e-19,0.012824165,0.0064120824
2.582,169.99576,0.0014726301,0.026186394,0.1,0.24270697,7.857777e-32,0.012824165,0.0064120824
2.584,170.94011,0.001469217,0.026277117,0.1,0.24242556,1.3718135e-31,0.012824165,0.0064120824
2.586,171.88771,0.0014658126,0.026367836,0.1,0.24214451,1.6533961e-19,0.012824165,0.0064120824
2.588,172.83858,0.0014624165,0.026458547,0.1,0.24186386,4.2896484e-32,0.012824165,0.0064120824
2.59,173.79272,0.001459029,0.02654925,0.1,0.24158357,6.357267e-32,0.012824165,0.0064120824
2.592,174.75014,0.00145565,0.026639948,0.1,0.24130365,5.3671356e-32,0.012824165,0.0064120824
2.594,175.7108,0.0014522794,0.026730636,0.1,0.24102412,1.0353422e-32,0.012824165,0.0064120824
2.596,176.67474,0.0014489172,0.026821317,0.1,0.24074496,1.2262568e-32,0.012824165,0.0064120824
2.598,177.64194,0.0014455633,0.026911993,0.1,0.24046616,7.740734e-32,0.012824165,0.0064120824
2.6,178.6124,0.0014422179,0.02700266,0.1,0.24018775,6.570663e-20,0.012824165,0.0064120824
2.602,179.58612,0.0014388806,0.02709332,0.1,0.2399097,6.656338e-20,0.012824165,0.0064120824
2.604,180.56311,0.0014355518,0.027183972,0.1,0.23963203,3.8378996e-20,0.012824165,0.0064120824
2.606,181.54337,0.0014322312,0.027274618,0.1,0.23935471,7.3919606e-20,0.012824165,0.0064120824
2.608,182.52689,0.0014289188,0.027365256,0.1,0.23907776,3.0771647e-32,0.012824165,0.0064120824
2.61,183.51367,0.0014256146,0.027455889,0.1,0.2388012,1.4899802e-31,0.012824165,0.0064120824
2.612,184.50371,0.0014223187,0.027546512,0.1,0.23852499,4.9233253e-31,0.012824165,0.0064120824
2.614,185.49702,0.001419031,0.027637128,0.1,0.23824915,1.305175e-31,0.012824165,0.0064120824
2.616,186.49359,0.0014157514,0.027727738,0.1,0.23797368,8.132135e-32,0.012824165,0.0064120824
2.618,187.49342,0.0014124799,0.027818339,0.1,0.23769857,1.2948694e-19,0.012824165,0.0064120824
2.62,188.49652,0.0014092167,0.027908934,0.1,0.23742382,3.8238726e-21,0.012824165,0.0064120824
2.622,189.50287,0.0014059615,0.027999522,0.1,0.23714945,1.1186944e-30,0.012824165,0.0064120824
2.624,190.51248,0.0014027143,0.028090103,0.1,0.23687544,4.1832054e-31,0.012824165,0.0064120824
2.626,191.52534,0.0013994751,0.028180676,0.1,0.23660178,1.2479365e-30,0.012824165,0.0064120824
2.628,192.54149,0.0013962442,0.028271241,0.1,0.23632851,3.3178672e-32,0.012824165,0.0064120824
2.63,193.56088,0.0013930212,0.0283618,0.1,0.23605558,4.271287e-32,0.012824165,0.0064120824
2.632,194.58354,0.0013898062,0.028452352,0.1,0.23578303,1.687108e-31,0.012824165,0.0064120824
2.634,195.60945,0.0013865991,0.028542895,0.1,0.23551083,1.6258348e-32,0.012824165,0.0064120824
2.636,196.63863,0.0013834,0.028633432,0.1,0.235239,2.0803464e-33,0.012824165,0.0064120824
2.638,197.67107,0.0013802088,0.02872396,0.1,0.2349675,1.0990547e-32,0.012824165,0.0064120824
