Time(s); gENROE.delta; gENROE.PELEC; sT5B.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
4.16184; 35.2357; 0.463786; 1.43652; 0.4; 0.00153364; 0.00721227; 0.00661489; 0.00656262; 1.00309
4.16284; 35.2633; 0.464184; 1.4367; 0.4; 0.0015261; 0.00721321; 0.00661711; 0.00656218; 1.00308
4.16384; 35.2907; 0.464579; 1.43682; 0.4; 0.0015185; 0.00721379; 0.00661915; 0.00656173; 1.00306
4.16484; 35.3179; 0.464971; 1.437; 0.4; 0.00151087; 0.00721471; 0.00662131; 0.00656129; 1.00304
4.16584; 35.3451; 0.465359; 1.43713; 0.4; 0.00150318; 0.00721536; 0.00662335; 0.00656085; 1.00303
4.16684; 35.372; 0.465745; 1.4373; 0.4; 0.00149546; 0.00721623; 0.00662545; 0.00656042; 1.00301
4.16784; 35.3989; 0.466128; 1.43742; 0.4; 0.00148768; 0.00721686; 0.00662743; 0.00655998; 1.003
4.16884; 35.4256; 0.466507; 1.43754; 0.4; 0.00147987; 0.00721747; 0.00662937; 0.00655954; 1.00298
4.16984; 35.4522; 0.466884; 1.43771; 0.4; 0.00147201; 0.00721829; 0.00663139; 0.00655912; 1.00297
4.17084; 35.4786; 0.467257; 1.43782; 0.4; 0.0014641; 0.00721887; 0.00663328; 0.00655868; 1.00295
4.17184; 35.5049; 0.467627; 1.43793; 0.4; 0.00145615; 0.00721943; 0.00663514; 0.00655825; 1.00294
4.17284; 35.531; 0.467994; 1.43808; 0.4; 0.00144816; 0.00722021; 0.00663707; 0.00655783; 1.00293
4.17384; 35.557; 0.468358; 1.43817; 0.4; 0.00144013; 0.00722063; 0.00663882; 0.00655739; 1.00291
4.17484; 35.5829; 0.468719; 1.43829; 0.4; 0.00143206; 0.00722126; 0.00664065; 0.00655697; 1.0029
4.17584; 35.6086; 0.469076; 1.43839; 0.4; 0.00142394; 0.00722177; 0.00664239; 0.00655654; 1.00288
4.17684; 35.6341; 0.46943; 1.43849; 0.4; 0.00141579; 0.00722227; 0.00664411; 0.00655611; 1.00287
4.17784; 35.6595; 0.469781; 1.43861; 0.4; 0.00140759; 0.00722286; 0.00664585; 0.00655569; 1.00286
4.17884; 35.6848; 0.470129; 1.4387; 0.4; 0.00139935; 0.00722333; 0.00664752; 0.00655527; 1.00284
4.17984; 35.7099; 0.470474; 1.43876; 0.4; 0.00139107; 0.00722367; 0.00664911; 0.00655484; 1.00283
4.18084; 35.7349; 0.470816; 1.43885; 0.4; 0.00138275; 0.00722413; 0.00665071; 0.00655442; 1.00282
4.18184; 35.7597; 0.471154; 1.43894; 0.4; 0.0013744; 0.00722457; 0.0066523; 0.006554; 1.0028
4.18284; 35.7844; 0.471489; 1.439; 0.4; 0.001366; 0.00722489; 0.0066538; 0.00655357; 1.00279
4.18384; 35.8089; 0.471821; 1.43909; 0.4; 0.00135757; 0.00722532; 0.00665533; 0.00655315; 1.00278
4.18484; 35.8332; 0.47215; 1.43917; 0.4; 0.00134909; 0.00722573; 0.00665683; 0.00655273; 1.00276
4.18584; 35.8574; 0.472475; 1.43922; 0.4; 0.00134058; 0.00722602; 0.00665826; 0.00655231; 1.00275
4.18684; 35.8815; 0.472797; 1.43928; 0.4; 0.00133204; 0.0072263; 0.00665965; 0.00655188; 1.00274
4.18784; 35.9054; 0.473116; 1.43933; 0.4; 0.00132345; 0.00722658; 0.00666103; 0.00655146; 1.00273
4.18884; 35.9291; 0.473431; 1.43938; 0.4; 0.00131483; 0.00722684; 0.00666237; 0.00655103; 1.00271
4.18984; 35.9527; 0.473744; 1.43943; 0.4; 0.00130617; 0.0072271; 0.00666369; 0.00655061; 1.0027
4.19084; 35.9762; 0.474053; 1.4395; 0.4; 0.00129748; 0.00722747; 0.00666503; 0.0065502; 1.00269
4.19184; 35.9994; 0.474358; 1.43953; 0.4; 0.00128875; 0.00722759; 0.00666625; 0.00654977; 1.00268
4.19284; 36.0226; 0.474661; 1.43953; 0.4; 0.00127998; 0.0072276; 0.00666739; 0.00654933; 1.00267
4.19384; 36.0455; 0.47496; 1.43957; 0.4; 0.00127118; 0.00722784; 0.00666861; 0.00654891; 1.00265
4.19484; 36.0683; 0.475256; 1.4396; 0.4; 0.00126235; 0.00722796; 0.00666975; 0.00654848; 1.00264
4.19584; 36.091; 0.475548; 1.43962; 0.4; 0.00125348; 0.00722807; 0.00667086; 0.00654805; 1.00263
4.19684; 36.1134; 0.475837; 1.43966; 0.4; 0.00124458; 0.00722829; 0.006672; 0.00654763; 1.00262
4.19784; 36.1358; 0.476123; 1.43963; 0.4; 0.00123565; 0.00722816; 0.00667297; 0.00654719; 1.00261
4.19884; 36.1579; 0.476405; 1.43965; 0.4; 0.00122668; 0.00722827; 0.00667401; 0.00654676; 1.0026
4.19984; 36.1799; 0.476684; 1.43965; 0.4; 0.00121768; 0.00722825; 0.00667497; 0.00654633; 1.00259
4.20084; 36.2018; 0.47696; 1.43964; 0.4; 0.00120865; 0.00722824; 0.00667591; 0.00654589; 1.00258
4.20184; 36.2234; 0.477232; 1.43964; 0.4; 0.00119959; 0.00722822; 0.00667683; 0.00654546; 1.00257
4.20284; 36.2449; 0.477501; 1.43963; 0.4; 0.00119049; 0.0072282; 0.00667772; 0.00654502; 1.00256
4.20384; 36.2663; 0.477767; 1.43962; 0.4; 0.00118137; 0.00722818; 0.00667858; 0.00654458; 1.00255
4.20484; 36.2875; 0.478029; 1.43959; 0.4; 0.00117221; 0.00722804; 0.00667938; 0.00654414; 1.00254
4.20584; 36.3085; 0.478288; 1.43957; 0.4; 0.00116303; 0.0072279; 0.00668014; 0.00654369; 1.00253
4.20684; 36.3293; 0.478543; 1.43951; 0.4; 0.00115381; 0.00722765; 0.00668084; 0.00654324; 1.00252
4.20784; 36.35; 0.478795; 1.43949; 0.4; 0.00114457; 0.00722751; 0.00668156; 0.0065428; 1.00251
4.20884; 36.3705; 0.479044; 1.43946; 0.4; 0.00113529; 0.00722738; 0.00668225; 0.00654235; 1.0025
4.20984; 36.3909; 0.479289; 1.43941; 0.4; 0.00112599; 0.00722713; 0.00668288; 0.0065419; 1.00249
4.21084; 36.4111; 0.479531; 1.43936; 0.4; 0.00111666; 0.00722689; 0.00668347; 0.00654144; 1.00248
4.21184; 36.4311; 0.479769; 1.43928; 0.4; 0.00110731; 0.00722653; 0.006684; 0.00654098; 1.00247
4.21284; 36.451; 0.480004; 1.43923; 0.4; 0.00109792; 0.0072263; 0.00668455; 0.00654052; 1.00246
4.21384; 36.4706; 0.480236; 1.43921; 0.4; 0.00108851; 0.00722617; 0.00668513; 0.00654007; 1.00245
4.21484; 36.4901; 0.480464; 1.43913; 0.4; 0.00107907; 0.00722581; 0.00668558; 0.0065396; 1.00244
4.21584; 36.5095; 0.480689; 1.43906; 0.4; 0.00106961; 0.00722545; 0.00668601; 0.00653913; 1.00244
4.21684; 36.5286; 0.48091; 1.43899; 0.4; 0.00106012; 0.0072251; 0.00668642; 0.00653866; 1.00243
4.21784; 36.5476; 0.481128; 1.43889; 0.4; 0.00105061; 0.00722463; 0.00668676; 0.00653819; 1.00242
4.21884; 36.5665; 0.481342; 1.4388; 0.4; 0.00104107; 0.00722418; 0.00668707; 0.00653771; 1.00241
4.21984; 36.5851; 0.481553; 1.43871; 0.4; 0.00103151; 0.00722373; 0.00668736; 0.00653723; 1.0024
4.22084; 36.6036; 0.48176; 1.43862; 0.4; 0.00102192; 0.00722329; 0.00668763; 0.00653674; 1.0024
4.22184; 36.6219; 0.481964; 1.43853; 0.4; 0.00101231; 0.00722284; 0.00668787; 0.00653626; 1.00239
4.22284; 36.64; 0.482165; 1.43842; 0.4; 0.00100267; 0.00722229; 0.00668804; 0.00653577; 1.00238
4.22384; 36.658; 0.482362; 1.43833; 0.4; 0.000993015; 0.00722186; 0.00668824; 0.00653528; 1.00237
4.22484; 36.6758; 0.482554; 1.43822; 0.4; 0.000983336; 0.0072213; 0.00668836; 0.00653478; 1.00236
4.22584; 36.6934; 0.482744; 1.43855; 0.4; 0.000973635; 0.00722297; 0.00668941; 0.00653441; 1.00236
4.22684; 36.7108; 0.482931; 1.43841; 0.4; 0.000963912; 0.00722226; 0.00668948; 0.00653391; 1.00235
4.22784; 36.7281; 0.483114; 1.43824; 0.4; 0.000954169; 0.00722145; 0.00668948; 0.0065334; 1.00234
4.22884; 36.7452; 0.483294; 1.4381; 0.4; 0.000944404; 0.00722076; 0.00668951; 0.00653289; 1.00234
4.22984; 36.7621; 0.48347; 1.43793; 0.4; 0.000934619; 0.00721988; 0.00668942; 0.00653238; 1.00233
4.23084; 36.7788; 0.483643; 1.43777; 0.4; 0.000924814; 0.00721912; 0.00668935; 0.00653186; 1.00232
4.23184; 36.7954; 0.483813; 1.43758; 0.4; 0.00091499; 0.00721816; 0.00668917; 0.00653133; 1.00232
4.23284; 36.8118; 0.483978; 1.43741; 0.4; 0.000905146; 0.00721733; 0.00668901; 0.0065308; 1.00231
4.23384; 36.828; 0.484141; 1.43723; 0.4; 0.000895284; 0.0072164; 0.00668879; 0.00653027; 1.00231
4.23484; 36.844; 0.4843; 1.43707; 0.4; 0.000885403; 0.00721562; 0.00668859; 0.00652974; 1.0023
4.23584; 36.8599; 0.484455; 1.43689; 0.4; 0.000875505; 0.00721472; 0.00668831; 0.00652919; 1.0023
4.23684; 36.8755; 0.484607; 1.43671; 0.4; 0.000865589; 0.00721385; 0.00668802; 0.00652865; 1.00229
4.23784; 36.891; 0.484756; 1.43654; 0.4; 0.000855656; 0.00721298; 0.00668771; 0.0065281; 1.00229
4.23884; 36.9063; 0.484901; 1.43634; 0.4; 0.000845706; 0.00721201; 0.00668733; 0.00652755; 1.00228
4.23984; 36.9215; 0.485042; 1.43615; 0.4; 0.00083574; 0.00721106; 0.00668692; 0.00652699; 1.00228
4.24084; 36.9364; 0.48518; 1.43596; 0.4; 0.000825758; 0.00721011; 0.00668649; 0.00652643; 1.00227
4.24184; 36.9512; 0.485315; 1.43577; 0.4; 0.000815761; 0.00720919; 0.00668605; 0.00652586; 1.00227
4.24284; 36.9658; 0.485446; 1.43556; 0.4; 0.000805748; 0.00720815; 0.00668553; 0.00652528; 1.00226
4.24384; 36.9802; 0.485574; 1.43538; 0.4; 0.000795721; 0.00720724; 0.00668504; 0.00652471; 1.00226
4.24484; 36.9944; 0.485698; 1.43515; 0.4; 0.00078568; 0.00720612; 0.00668443; 0.00652412; 1.00225
4.24584; 37.0085; 0.485818; 1.43493; 0.4; 0.000775625; 0.00720501; 0.0066838; 0.00652353; 1.00225
4.24684; 37.0224; 0.485935; 1.43473; 0.4; 0.000765556; 0.00720403; 0.0066832; 0.00652294; 1.00225
4.24784; 37.0361; 0.486049; 1.43454; 0.4; 0.000755475; 0.00720304; 0.00668258; 0.00652235; 1.00224
4.24884; 37.0496; 0.486159; 1.43432; 0.4; 0.000745381; 0.00720195; 0.00668188; 0.00652174; 1.00224
4.24984; 37.0629; 0.486266; 1.43408; 0.4; 0.000735274; 0.00720076; 0.00668112; 0.00652113; 1.00223
4.25084; 37.076; 0.486369; 1.43384; 0.4; 0.000725156; 0.00719957; 0.00668034; 0.00652051; 1.00223
4.25184; 37.089; 0.486468; 1.43363; 0.4; 0.000715027; 0.00719852; 0.00667959; 0.0065199; 1.00223
4.25284; 37.1018; 0.486565; 1.43339; 0.4; 0.000704886; 0.00719735; 0.00667876; 0.00651927; 1.00223
4.25384; 37.1144; 0.486657; 1.43316; 0.4; 0.000694735; 0.0071962; 0.00667792; 0.00651864; 1.00222
4.25484; 37.1268; 0.486746; 1.43291; 0.4; 0.000684574; 0.00719493; 0.006677; 0.006518; 1.00222
4.25584; 37.139; 0.486832; 1.43266; 0.4; 0.000674403; 0.00719368; 0.00667607; 0.00651736; 1.00222
4.25683; 37.1511; 0.486914; 1.4324; 0.4; 0.000664223; 0.00719243; 0.00667511; 0.00651671; 1.00222
4.25783; 37.1629; 0.486993; 1.43216; 0.4; 0.000654034; 0.0071912; 0.00667414; 0.00651606; 1.00221
4.25883; 37.1746; 0.487068; 1.43191; 0.4; 0.000643837; 0.00718996; 0.00667314; 0.0065154; 1.00221
4.25983; 37.1861; 0.48714; 1.43166; 0.4; 0.000633631; 0.00718873; 0.00667212; 0.00651474; 1.00221
4.26083; 37.1974; 0.487208; 1.43137; 0.4; 0.000623417; 0.00718728; 0.00667099; 0.00651406; 1.00221
4.26183; 37.2085; 0.487273; 1.4311; 0.4; 0.000613197; 0.00718595; 0.00666988; 0.00651338; 1.00221
4.26283; 37.2195; 0.487334; 1.43084; 0.4; 0.000602969; 0.00718463; 0.00666876; 0.0065127; 1.0022
4.26383; 37.2303; 0.487392; 1.43055; 0.4; 0.000592735; 0.00718321; 0.00666756; 0.00651201; 1.0022
4.26483; 37.2408; 0.487446; 1.43029; 0.4; 0.000582495; 0.0071819; 0.00666639; 0.00651131; 1.0022
4.26583; 37.2512; 0.487497; 1.42998; 0.4; 0.000572249; 0.00718037; 0.00666511; 0.0065106; 1.0022
4.26683; 37.2614; 0.487544; 1.4297; 0.4; 0.000561998; 0.00717897; 0.00666385; 0.00650989; 1.0022
4.26783; 37.2715; 0.487588; 1.42942; 0.4; 0.000551742; 0.00717756; 0.00666257; 0.00650918; 1.0022
4.26883; 37.2813; 0.487629; 1.42914; 0.4; 0.000541482; 0.00717616; 0.00666127; 0.00650846; 1.0022
4.26983; 37.2909; 0.487666; 1.42884; 0.4; 0.000531217; 0.00717465; 0.0066599; 0.00650773; 1.0022
4.27083; 37.3004; 0.4877; 1.42851; 0.4; 0.000520949; 0.00717303; 0.00665847; 0.00650699; 1.0022
4.27183; 37.3097; 0.48773; 1.42821; 0.4; 0.000510678; 0.00717154; 0.00665706; 0.00650625; 1.0022
4.27283; 37.3188; 0.487756; 1.42791; 0.4; 0.000500404; 0.00717004; 0.00665563; 0.0065055; 1.0022
4.27383; 37.3277; 0.487779; 1.42759; 0.4; 0.000490127; 0.00716844; 0.00665413; 0.00650475; 1.0022
4.27483; 37.3364; 0.487799; 1.42729; 0.4; 0.000479848; 0.00716695; 0.00665266; 0.00650399; 1.0022
4.27583; 37.345; 0.487815; 1.42695; 0.4; 0.000469568; 0.00716524; 0.00665108; 0.00650321; 1.0022
4.27683; 37.3533; 0.487828; 1.42663; 0.4; 0.000459287; 0.00716364; 0.00664952; 0.00650244; 1.0022
4.27783; 37.3615; 0.487838; 1.42631; 0.4; 0.000449004; 0.00716205; 0.00664794; 0.00650165; 1.0022
4.27883; 37.3695; 0.487844; 1.42597; 0.4; 0.000438722; 0.00716035; 0.00664629; 0.00650086; 1.0022
4.27983; 37.3773; 0.487846; 1.42563; 0.4; 0.000428439; 0.00715866; 0.00664462; 0.00650006; 1.0022
4.28083; 37.3849; 0.487846; 1.42529; 0.4; 0.000418157; 0.00715697; 0.00664293; 0.00649926; 1.0022
4.28183; 37.3924; 0.487841; 1.42495; 0.4; 0.000407875; 0.00715528; 0.00664122; 0.00649845; 1.0022
4.28283; 37.3996; 0.487834; 1.42461; 0.4; 0.000397595; 0.00715359; 0.0066395; 0.00649763; 1.0022
4.28383; 37.4067; 0.487823; 1.42425; 0.4; 0.000387316; 0.00715179; 0.0066377; 0.0064968; 1.00221
4.28483; 37.4136; 0.487808; 1.42392; 0.4; 0.000377039; 0.0071501; 0.00663593; 0.00649597; 1.00221
4.28583; 37.4203; 0.48779; 1.42358; 0.4; 0.000366765; 0.00714841; 0.00663413; 0.00649513; 1.00221
4.28683; 37.4268; 0.487769; 1.42319; 0.4; 0.000356493; 0.0071465; 0.00663223; 0.00649428; 1.00221
4.28783; 37.4331; 0.487744; 1.42286; 0.4; 0.000346224; 0.00714481; 0.00663039; 0.00649343; 1.00221
4.28883; 37.4392; 0.487716; 1.42247; 0.4; 0.000335959; 0.00714289; 0.00662844; 0.00649256; 1.00222
4.28983; 37.4452; 0.487685; 1.42211; 0.4; 0.000325698; 0.00714109; 0.00662652; 0.00649169; 1.00222
4.29083; 37.451; 0.48765; 1.42175; 0.4; 0.000315442; 0.00713928; 0.00662458; 0.00649082; 1.00222
4.29183; 37.4565; 0.487612; 1.42136; 0.4; 0.00030519; 0.00713736; 0.00662257; 0.00648993; 1.00222
4.29283; 37.4619; 0.48757; 1.42098; 0.4; 0.000294943; 0.00713545; 0.00662054; 0.00648903; 1.00223
4.29383; 37.4672; 0.487526; 1.42062; 0.4; 0.000284702; 0.00713364; 0.00661853; 0.00648814; 1.00223
4.29483; 37.4722; 0.487477; 1.42023; 0.4; 0.000274466; 0.00713171; 0.00661646; 0.00648723; 1.00223
4.29583; 37.477; 0.487426; 1.41982; 0.4; 0.000264237; 0.00712967; 0.00661432; 0.00648631; 1.00223
4.29683; 37.4817; 0.487371; 1.41946; 0.4; 0.000254015; 0.00712785; 0.00661225; 0.00648539; 1.00224
4.29783; 37.4862; 0.487312; 1.41905; 0.4; 0.000243799; 0.0071258; 0.00661006; 0.00648445; 1.00224
4.29883; 37.4905; 0.487251; 1.41868; 0.4; 0.000233592; 0.00712398; 0.00660795; 0.00648352; 1.00224
4.29983; 37.4946; 0.487186; 1.41829; 0.4; 0.000223392; 0.00712202; 0.00660577; 0.00648258; 1.00225
4.30083; 37.4985; 0.487118; 1.41788; 0.4; 0.0002132; 0.00711995; 0.00660353; 0.00648162; 1.00225
4.30183; 37.5023; 0.487046; 1.41746; 0.4; 0.000203017; 0.00711788; 0.00660126; 0.00648065; 1.00226
4.30283; 37.5058; 0.486971; 1.41705; 0.4; 0.000192843; 0.00711581; 0.00659897; 0.00647968; 1.00226
4.30383; 37.5092; 0.486893; 1.41665; 0.4; 0.000182678; 0.00711384; 0.0065967; 0.00647871; 1.00226
4.30483; 37.5124; 0.486812; 1.41623; 0.4; 0.000172524; 0.00711174; 0.00659437; 0.00647772; 1.00227
4.30583; 37.5154; 0.486727; 1.41584; 0.4; 0.000162379; 0.00710976; 0.00659206; 0.00647673; 1.00227
4.30683; 37.5183; 0.486639; 1.41539; 0.4; 0.000152245; 0.00710754; 0.00658964; 0.00647572; 1.00228
4.30783; 37.5209; 0.486548; 1.41497; 0.4; 0.000142122; 0.00710543; 0.00658725; 0.00647471; 1.00228
4.30883; 37.5234; 0.486454; 1.41459; 0.4; 0.00013201; 0.00710353; 0.00658492; 0.0064737; 1.00229
4.30983; 37.5257; 0.486356; 1.41414; 0.4; 0.00012191; 0.00710128; 0.00658244; 0.00647267; 1.00229
4.31083; 37.5278; 0.486255; 1.41371; 0.4; 0.000111822; 0.00709914; 0.00657998; 0.00647164; 1.0023
4.31183; 37.5297; 0.48615; 1.4133; 0.4; 0.000101746; 0.00709709; 0.00657754; 0.0064706; 1.0023
4.31283; 37.5314; 0.486043; 1.41286; 0.4; 9.16834e-05; 0.00709492; 0.00657503; 0.00646955; 1.00231
4.31383; 37.533; 0.485932; 1.41241; 0.4; 8.16339e-05; 0.00709262; 0.00657246; 0.00646849; 1.00231
4.31483; 37.5344; 0.485819; 1.41197; 0.4; 7.1598e-05; 0.00709044; 0.00656991; 0.00646742; 1.00232
4.31583; 37.5356; 0.485701; 1.41153; 0.4; 6.1576e-05; 0.00708824; 0.00656734; 0.00646634; 1.00232
4.31683; 37.5366; 0.485581; 1.41111; 0.4; 5.15683e-05; 0.00708613; 0.0065648; 0.00646527; 1.00233
4.31783; 37.5374; 0.485458; 1.41066; 0.4; 4.15754e-05; 0.0070839; 0.00656218; 0.00646418; 1.00233
4.31883; 37.5381; 0.485331; 1.41021; 0.4; 3.15975e-05; 0.00708165; 0.00655954; 0.00646308; 1.00234
4.31983; 37.5386; 0.485201; 1.40976; 0.4; 2.1635e-05; 0.00707939; 0.00655688; 0.00646197; 1.00235
4.32083; 37.5389; 0.485068; 1.4093; 0.4; 1.16884e-05; 0.00707711; 0.0065542; 0.00646085; 1.00235
4.32183; 37.539; 0.484932; 1.40886; 0.4; 1.75799e-06; 0.00707493; 0.00655155; 0.00645973; 1.00236
4.32283; 37.5389; 0.484793; 1.4084; 0.4; -8.15594e-06; 0.00707261; 0.00654882; 0.0064586; 1.00237
4.32383; 37.5387; 0.484651; 1.40791; 0.4; -1.80529e-05; 0.00707017; 0.00654602; 0.00645745; 1.00237
4.32483; 37.5383; 0.484505; 1.40749; 0.4; -2.79326e-05; 0.00706805; 0.00654335; 0.00645631; 1.00238
4.32583; 37.5377; 0.484357; 1.40702; 0.4; -3.77947e-05; 0.00706569; 0.00654055; 0.00645515; 1.00239
4.32683; 37.5369; 0.484205; 1.40656; 0.4; -4.76388e-05; 0.0070634; 0.00653778; 0.00645399; 1.00239
4.32783; 37.536; 0.48405; 1.4061; 0.4; -5.74644e-05; 0.00706111; 0.00653499; 0.00645282; 1.0024
4.32883; 37.5348; 0.483892; 1.40561; 0.4; -6.72714e-05; 0.00705867; 0.00653212; 0.00645163; 1.00241
4.32983; 37.5335; 0.483731; 1.40515; 0.4; -7.70593e-05; 0.00705634; 0.00652928; 0.00645044; 1.00241
4.33083; 37.5321; 0.483567; 1.40468; 0.4; -8.68278e-05; 0.00705399; 0.00652642; 0.00644925; 1.00242
4.33183; 37.5304; 0.4834; 1.4042; 0.4; -9.65764e-05; 0.0070516; 0.00652354; 0.00644804; 1.00243
4.33283; 37.5286; 0.48323; 1.40374; 0.4; -0.000106305; 0.00704931; 0.00652067; 0.00644683; 1.00244
4.33383; 37.5266; 0.483057; 1.40325; 0.4; -0.000116013; 0.00704688; 0.00651774; 0.0064456; 1.00244
4.33483; 37.5244; 0.48288; 1.40279; 0.4; -0.0001257; 0.00704454; 0.00651483; 0.00644438; 1.00245
4.33583; 37.5221; 0.482701; 1.40231; 0.4; -0.000135366; 0.00704216; 0.0065119; 0.00644314; 1.00246
4.33683; 37.5195; 0.482519; 1.40181; 0.4; -0.00014501; 0.00703965; 0.0065089; 0.00644189; 1.00247
4.33783; 37.5168; 0.482334; 1.40133; 0.4; -0.000154633; 0.00703723; 0.00650592; 0.00644063; 1.00247
4.33883; 37.514; 0.482146; 1.40084; 0.4; -0.000164233; 0.00703479; 0.00650291; 0.00643936; 1.00248
4.33983; 37.5109; 0.481955; 1.40036; 0.4; -0.00017381; 0.00703242; 0.00649993; 0.0064381; 1.00249
4.34083; 37.5077; 0.481761; 1.39986; 0.4; -0.000183365; 0.00702992; 0.00649688; 0.00643681; 1.0025
4.34183; 37.5043; 0.481561; 1.39938; 0.4; -0.000192896; 0.0070275; 0.00649385; 0.00643552; 1.0025
4.34283; 37.5008; 0.481361; 1.39935; 0.4; -0.000202404; 0.00702737; 0.00649178; 0.00643435; 1.00251
4.34383; 37.497; 0.481158; 1.39884; 0.4; -0.000211887; 0.00702482; 0.00648874; 0.00643305; 1.00252
4.34483; 37.4931; 0.480952; 1.39833; 0.4; -0.000221346; 0.00702224; 0.00648567; 0.00643175; 1.00253
4.34583; 37.4891; 0.480743; 1.39781; 0.4; -0.000230781; 0.00701963; 0.00648258; 0.00643043; 1.00254
4.34683; 37.4848; 0.480532; 1.3973; 0.4; -0.00024019; 0.00701712; 0.00647951; 0.0064291; 1.00255
4.34783; 37.4804; 0.480317; 1.3968; 0.4; -0.000249574; 0.00701458; 0.00647642; 0.00642777; 1.00256
4.34883; 37.4758; 0.4801; 1.39626; 0.4; -0.000258932; 0.00701191; 0.00647325; 0.00642643; 1.00257
4.34983; 37.4711; 0.47988; 1.39574; 0.4; -0.000268265; 0.00700931; 0.00647011; 0.00642507; 1.00257
4.35083; 37.4662; 0.479656; 1.39522; 0.4; -0.000277571; 0.0070067; 0.00646694; 0.00642371; 1.00258
4.35183; 37.4611; 0.479431; 1.39471; 0.4; -0.00028685; 0.00700416; 0.00646379; 0.00642235; 1.00259
4.35283; 37.4559; 0.479202; 1.3942; 0.4; -0.000296103; 0.0070016; 0.00646062; 0.00642097; 1.0026
4.35383; 37.4505; 0.47897; 1.3937; 0.4; -0.000305328; 0.00699911; 0.00645747; 0.00641959; 1.00261
4.35483; 37.4449; 0.478736; 1.39318; 0.4; -0.000314525; 0.00699648; 0.00645424; 0.0064182; 1.00262
4.35583; 37.4391; 0.478498; 1.39266; 0.4; -0.000323695; 0.00699392; 0.00645104; 0.0064168; 1.00263
4.35683; 37.4332; 0.478259; 1.39217; 0.4; -0.000332836; 0.00699143; 0.00644786; 0.00641539; 1.00264
4.35783; 37.4271; 0.478016; 1.39164; 0.4; -0.000341949; 0.00698879; 0.0064446; 0.00641398; 1.00265
4.35883; 37.4209; 0.47777; 1.39111; 0.4; -0.000351032; 0.00698612; 0.00644132; 0.00641255; 1.00266
4.35983; 37.4145; 0.477522; 1.39061; 0.4; -0.000360087; 0.00698363; 0.0064381; 0.00641112; 1.00267
4.36083; 37.4079; 0.477271; 1.39008; 0.4; -0.000369111; 0.006981; 0.00643481; 0.00640967; 1.00268
4.36183; 37.4012; 0.477018; 1.38959; 0.4; -0.000378106; 0.00697854; 0.00643159; 0.00640823; 1.00269
4.36283; 37.3943; 0.476762; 1.38907; 0.4; -0.000387071; 0.00697592; 0.0064283; 0.00640678; 1.0027
4.36383; 37.3873; 0.476503; 1.38853; 0.4; -0.000396005; 0.00697325; 0.00642497; 0.00640531; 1.00271
4.36483; 37.3801; 0.476241; 1.38802; 0.4; -0.000404909; 0.00697067; 0.00642167; 0.00640383; 1.00272
4.36583; 37.3727; 0.475977; 1.38751; 0.4; -0.000413781; 0.00696814; 0.00641839; 0.00640236; 1.00273
4.36683; 37.3652; 0.47571; 1.387; 0.4; -0.000422622; 0.00696557; 0.00641508; 0.00640087; 1.00274
4.36783; 37.3575; 0.47544; 1.38647; 0.4; -0.000431431; 0.00696294; 0.00641174; 0.00639937; 1.00275
4.36883; 37.3497; 0.475168; 1.38596; 0.4; -0.000440208; 0.00696038; 0.00640842; 0.00639787; 1.00276
4.36983; 37.3417; 0.474893; 1.38544; 0.4; -0.000448952; 0.00695777; 0.00640507; 0.00639636; 1.00277
4.37083; 37.3335; 0.474616; 1.38493; 0.4; -0.000457664; 0.00695522; 0.00640175; 0.00639484; 1.00278
4.37183; 37.3252; 0.474336; 1.38441; 0.4; -0.000466343; 0.00695262; 0.00639839; 0.00639331; 1.00279
4.37283; 37.3167; 0.474054; 1.38388; 0.4; -0.000474989; 0.00694997; 0.00639501; 0.00639177; 1.0028
4.37383; 37.3081; 0.473768; 1.38339; 0.4; -0.000483601; 0.00694748; 0.00639169; 0.00639024; 1.00281
4.37483; 37.2993; 0.473481; 1.38286; 0.4; -0.00049218; 0.00694483; 0.00638829; 0.00638868; 1.00282
4.37583; 37.2904; 0.473191; 1.38234; 0.4; -0.000500724; 0.00694223; 0.00638492; 0.00638712; 1.00284
4.37683; 37.2813; 0.472898; 1.38183; 0.4; -0.000509234; 0.00693969; 0.00638156; 0.00638556; 1.00285
4.37783; 37.272; 0.472603; 1.38131; 0.4; -0.000517709; 0.00693709; 0.00637817; 0.00638399; 1.00286
4.37883; 37.2626; 0.472306; 1.3808; 0.4; -0.000526149; 0.00693455; 0.0063748; 0.00638241; 1.00287
4.37983; 37.2531; 0.472006; 1.38028; 0.4; -0.000534553; 0.00693194; 0.0063714; 0.00638082; 1.00288
4.38083; 37.2434; 0.471703; 1.37975; 0.4; -0.000542922; 0.00692927; 0.00636797; 0.00637922; 1.00289
4.38183; 37.2335; 0.471398; 1.37925; 0.4; -0.000551256; 0.00692676; 0.00636461; 0.00637762; 1.0029
4.38283; 37.2235; 0.471091; 1.37873; 0.4; -0.000559553; 0.00692419; 0.00636121; 0.00637601; 1.00291
4.38383; 37.2134; 0.470781; 1.37821; 0.4; -0.000567814; 0.00692156; 0.00635779; 0.00637439; 1.00292
4.38483; 37.2031; 0.470469; 1.37769; 0.4; -0.000576038; 0.00691897; 0.00635438; 0.00637277; 1.00294
