Time(s), generator.delta, generator.PELEC, uRST5T.EFD, generator.PMECH, generator.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
3.88486, 30.3917, 0.310566, 1.48708, 0.4, 1.90734e-05, 0.996557, 0.990287, 0.998637, 0.994417
3.88586, 30.3921, 0.31072, 1.48706, 0.4, 2.95113e-05, 0.996556, 0.990286, 0.998637, 0.994417
3.88686, 30.3927, 0.310877, 1.48703, 0.4, 3.99306e-05, 0.996556, 0.990286, 0.998637, 0.994417
3.88786, 30.3935, 0.311038, 1.48701, 0.4, 5.03308e-05, 0.996555, 0.990285, 0.998637, 0.994416
3.88886, 30.3945, 0.311201, 1.48698, 0.4, 6.07117e-05, 0.996554, 0.990284, 0.998638, 0.994416
3.88986, 30.3957, 0.311368, 1.48695, 0.4, 7.10727e-05, 0.996554, 0.990284, 0.998638, 0.994416
3.89086, 30.3971, 0.311538, 1.48692, 0.4, 8.14136e-05, 0.996553, 0.990283, 0.998638, 0.994416
3.89186, 30.3987, 0.311711, 1.48689, 0.4, 9.1734e-05, 0.996552, 0.990282, 0.998638, 0.994415
3.89286, 30.4004, 0.311887, 1.48686, 0.4, 0.000102033, 0.996551, 0.990281, 0.998638, 0.994415
3.89386, 30.4023, 0.312067, 1.48683, 0.4, 0.000112312, 0.99655, 0.99028, 0.998638, 0.994415
3.89486, 30.4045, 0.31225, 1.4868, 0.4, 0.000122568, 0.996549, 0.99028, 0.998638, 0.994415
3.89586, 30.4068, 0.312435, 1.48677, 0.4, 0.000132803, 0.996548, 0.990279, 0.998638, 0.994414
3.89686, 30.4092, 0.312624, 1.48673, 0.4, 0.000143015, 0.996547, 0.990278, 0.998638, 0.994414
3.89786, 30.4119, 0.312817, 1.4867, 0.4, 0.000153205, 0.996546, 0.990277, 0.998638, 0.994413
3.89886, 30.4148, 0.313012, 1.48666, 0.4, 0.000163371, 0.996545, 0.990276, 0.998638, 0.994413
3.89986, 30.4178, 0.31321, 1.48663, 0.4, 0.000173514, 0.996544, 0.990275, 0.998638, 0.994413
3.90086, 30.421, 0.313413, 1.48659, 0.4, 0.000183633, 0.996545, 0.990279, 0.998641, 0.994416
3.90186, 30.4244, 0.313617, 1.48655, 0.4, 0.000193728, 0.996544, 0.990278, 0.998641, 0.994416
3.90286, 30.428, 0.313825, 1.48652, 0.4, 0.000203798, 0.996542, 0.990277, 0.998641, 0.994416
3.90386, 30.4317, 0.314035, 1.48648, 0.4, 0.000213843, 0.996541, 0.990276, 0.998641, 0.994415
3.90486, 30.4357, 0.314249, 1.48644, 0.4, 0.000223863, 0.99654, 0.990274, 0.998641, 0.994415
3.90586, 30.4398, 0.314465, 1.4864, 0.4, 0.000233858, 0.996538, 0.990273, 0.998641, 0.994414
3.90686, 30.4441, 0.314685, 1.48636, 0.4, 0.000243826, 0.996537, 0.990272, 0.998641, 0.994413
3.90786, 30.4486, 0.314907, 1.48631, 0.4, 0.000253769, 0.996535, 0.990271, 0.998641, 0.994413
3.90886, 30.4532, 0.315133, 1.48627, 0.4, 0.000263684, 0.996534, 0.99027, 0.998641, 0.994412
3.90986, 30.4581, 0.315361, 1.48623, 0.4, 0.000273573, 0.996532, 0.990268, 0.998641, 0.994412
3.91086, 30.4631, 0.315593, 1.48618, 0.4, 0.000283434, 0.99653, 0.990267, 0.998641, 0.994411
3.91186, 30.4683, 0.315827, 1.48614, 0.4, 0.000293268, 0.996529, 0.990266, 0.998641, 0.994411
3.91286, 30.4736, 0.316065, 1.48609, 0.4, 0.000303074, 0.996527, 0.990264, 0.99864, 0.99441
3.91386, 30.4792, 0.316305, 1.48604, 0.4, 0.000312851, 0.996525, 0.990263, 0.99864, 0.994409
3.91486, 30.4849, 0.316548, 1.486, 0.4, 0.000322599, 0.996523, 0.990261, 0.99864, 0.994408
3.91586, 30.4908, 0.316794, 1.48595, 0.4, 0.000332319, 0.996521, 0.99026, 0.99864, 0.994408
3.91686, 30.4969, 0.317043, 1.4859, 0.4, 0.000342009, 0.996519, 0.990258, 0.99864, 0.994407
3.91786, 30.5031, 0.317294, 1.48585, 0.4, 0.00035167, 0.996517, 0.990256, 0.998639, 0.994406
3.91886, 30.5095, 0.317549, 1.4858, 0.4, 0.0003613, 0.996515, 0.990255, 0.998639, 0.994405
3.91986, 30.5161, 0.317806, 1.48574, 0.4, 0.000370901, 0.996513, 0.990253, 0.998639, 0.994404
3.92086, 30.5229, 0.318066, 1.48569, 0.4, 0.00038047, 0.996511, 0.990252, 0.998639, 0.994404
3.92186, 30.5298, 0.318329, 1.48564, 0.4, 0.000390009, 0.996509, 0.99025, 0.998638, 0.994403
3.92286, 30.5369, 0.318594, 1.48559, 0.4, 0.000399516, 0.996507, 0.990248, 0.998638, 0.994402
3.92386, 30.5442, 0.318863, 1.48553, 0.4, 0.000408992, 0.996504, 0.990246, 0.998638, 0.994401
3.92486, 30.5516, 0.319134, 1.48548, 0.4, 0.000418435, 0.996502, 0.990244, 0.998637, 0.9944
3.92586, 30.5593, 0.319408, 1.48542, 0.4, 0.000427847, 0.9965, 0.990242, 0.998637, 0.994399
3.92686, 30.567, 0.319684, 1.48536, 0.4, 0.000437225, 0.996497, 0.990241, 0.998637, 0.994398
3.92786, 30.575, 0.319964, 1.4853, 0.4, 0.000446571, 0.996495, 0.990239, 0.998636, 0.994397
3.92886, 30.5831, 0.320246, 1.48525, 0.4, 0.000455884, 0.996492, 0.990237, 0.998636, 0.994396
3.92986, 30.5914, 0.32053, 1.48519, 0.4, 0.000465163, 0.99649, 0.990235, 0.998635, 0.994395
3.93086, 30.5999, 0.320817, 1.48513, 0.4, 0.000474408, 0.996487, 0.990233, 0.998635, 0.994394
3.93186, 30.6085, 0.321107, 1.48507, 0.4, 0.000483619, 0.996484, 0.99023, 0.998635, 0.994392
3.93286, 30.6173, 0.3214, 1.485, 0.4, 0.000492796, 0.996482, 0.990228, 0.998634, 0.994391
3.93386, 30.6262, 0.321695, 1.48494, 0.4, 0.000501938, 0.996479, 0.990226, 0.998634, 0.99439
3.93486, 30.6353, 0.321993, 1.48488, 0.4, 0.000511045, 0.996476, 0.990224, 0.998633, 0.994389
3.93586, 30.6446, 0.322293, 1.48482, 0.4, 0.000520117, 0.996474, 0.990222, 0.998633, 0.994388
3.93686, 30.6541, 0.322596, 1.48475, 0.4, 0.000529152, 0.996471, 0.990219, 0.998632, 0.994386
3.93786, 30.6637, 0.322901, 1.48469, 0.4, 0.000538152, 0.996468, 0.990217, 0.998631, 0.994385
3.93886, 30.6734, 0.323209, 1.48462, 0.4, 0.000547116, 0.996465, 0.990215, 0.998631, 0.994384
3.93986, 30.6834, 0.323519, 1.48455, 0.4, 0.000556043, 0.996462, 0.990212, 0.99863, 0.994382
3.94086, 30.6935, 0.323832, 1.48449, 0.4, 0.000564934, 0.996459, 0.99021, 0.99863, 0.994381
3.94186, 30.7037, 0.324147, 1.48442, 0.4, 0.000573787, 0.996456, 0.990207, 0.998629, 0.994379
3.94286, 30.7141, 0.324465, 1.48435, 0.4, 0.000582603, 0.996452, 0.990205, 0.998628, 0.994378
3.94386, 30.7247, 0.324785, 1.48428, 0.4, 0.000591381, 0.996449, 0.990202, 0.998628, 0.994376
3.94486, 30.7354, 0.325108, 1.48421, 0.4, 0.000600122, 0.996446, 0.9902, 0.998627, 0.994375
3.94586, 30.7463, 0.325433, 1.48414, 0.4, 0.000608823, 0.996443, 0.990197, 0.998626, 0.994373
3.94686, 30.7573, 0.32576, 1.48407, 0.4, 0.000617487, 0.99644, 0.990194, 0.998625, 0.994372
3.94786, 30.7685, 0.32609, 1.484, 0.4, 0.000626112, 0.996436, 0.990192, 0.998625, 0.99437
3.94886, 30.7799, 0.326422, 1.48392, 0.4, 0.000634697, 0.996433, 0.990189, 0.998624, 0.994369
3.94986, 30.7914, 0.326757, 1.48385, 0.4, 0.000643244, 0.996429, 0.990186, 0.998623, 0.994367
3.95086, 30.803, 0.327094, 1.48377, 0.4, 0.00065175, 0.996426, 0.990183, 0.998622, 0.994365
3.95186, 30.8148, 0.327433, 1.4837, 0.4, 0.000660217, 0.996422, 0.990181, 0.998621, 0.994364
3.95286, 30.8268, 0.327774, 1.48362, 0.4, 0.000668644, 0.996419, 0.990178, 0.99862, 0.994362
3.95386, 30.8389, 0.328118, 1.48355, 0.4, 0.00067703, 0.996415, 0.990175, 0.998619, 0.99436
3.95486, 30.8512, 0.328464, 1.48347, 0.4, 0.000685375, 0.996411, 0.990172, 0.998619, 0.994358
3.95586, 30.8636, 0.328812, 1.48339, 0.4, 0.00069368, 0.996408, 0.990169, 0.998618, 0.994357
3.95686, 30.8761, 0.329162, 1.48331, 0.4, 0.000701944, 0.996404, 0.990166, 0.998617, 0.994355
3.95786, 30.8888, 0.329515, 1.48323, 0.4, 0.000710166, 0.9964, 0.990163, 0.998616, 0.994353
3.95886, 30.9017, 0.32987, 1.48315, 0.4, 0.000718346, 0.996396, 0.99016, 0.998615, 0.994351
3.95986, 30.9147, 0.330226, 1.48307, 0.4, 0.000726484, 0.996392, 0.990156, 0.998614, 0.994349
3.96086, 30.9279, 0.330586, 1.48299, 0.4, 0.00073458, 0.996388, 0.990153, 0.998613, 0.994347
3.96186, 30.9412, 0.330947, 1.48291, 0.4, 0.000742634, 0.996385, 0.99015, 0.998612, 0.994345
3.96286, 30.9546, 0.33131, 1.48283, 0.4, 0.000750645, 0.996381, 0.990147, 0.99861, 0.994343
3.96386, 30.9682, 0.331675, 1.48274, 0.4, 0.000758613, 0.996377, 0.990143, 0.998609, 0.994341
3.96486, 30.9819, 0.332043, 1.48266, 0.4, 0.000766538, 0.996372, 0.99014, 0.998608, 0.994339
3.96586, 30.9958, 0.332412, 1.48258, 0.4, 0.00077442, 0.996368, 0.990137, 0.998607, 0.994337
3.96686, 31.0098, 0.332784, 1.48249, 0.4, 0.000782257, 0.996364, 0.990133, 0.998606, 0.994335
3.96786, 31.0239, 0.333158, 1.48241, 0.4, 0.000790051, 0.99636, 0.99013, 0.998605, 0.994332
3.96886, 31.0382, 0.333533, 1.48232, 0.4, 0.000797801, 0.996356, 0.990126, 0.998604, 0.99433
3.96986, 31.0527, 0.333911, 1.48223, 0.4, 0.000805507, 0.996351, 0.990123, 0.998602, 0.994328
3.97086, 31.0672, 0.33429, 1.48214, 0.4, 0.000813167, 0.996347, 0.990119, 0.998601, 0.994326
3.97186, 31.0819, 0.334672, 1.48205, 0.4, 0.000820783, 0.996342, 0.990115, 0.9986, 0.994323
3.97286, 31.0968, 0.335055, 1.48197, 0.4, 0.000828355, 0.996338, 0.990112, 0.998598, 0.994321
3.97386, 31.1117, 0.335441, 1.48188, 0.4, 0.00083588, 0.996334, 0.990108, 0.998597, 0.994319
3.97486, 31.1269, 0.335828, 1.48179, 0.4, 0.00084336, 0.996329, 0.990104, 0.998596, 0.994316
3.97586, 31.1421, 0.336217, 1.48169, 0.4, 0.000850795, 0.996324, 0.9901, 0.998594, 0.994314
3.97686, 31.1575, 0.336608, 1.4816, 0.4, 0.000858184, 0.99632, 0.990097, 0.998593, 0.994311
3.97785, 31.173, 0.337001, 1.48151, 0.4, 0.000865526, 0.996315, 0.990093, 0.998591, 0.994309
3.97885, 31.1886, 0.337396, 1.48142, 0.4, 0.000872822, 0.99631, 0.990089, 0.99859, 0.994306
3.97985, 31.2044, 0.337792, 1.48132, 0.4, 0.000880072, 0.996306, 0.990085, 0.998588, 0.994304
3.98085, 31.2203, 0.33819, 1.48123, 0.4, 0.000887275, 0.996301, 0.990081, 0.998587, 0.994301
3.98185, 31.2364, 0.33859, 1.48113, 0.4, 0.000894431, 0.996296, 0.990077, 0.998585, 0.994299
3.98285, 31.2525, 0.338992, 1.48104, 0.4, 0.00090154, 0.996291, 0.990073, 0.998584, 0.994296
3.98385, 31.2688, 0.339396, 1.48094, 0.4, 0.000908601, 0.996286, 0.990069, 0.998582, 0.994293
3.98485, 31.2852, 0.339801, 1.48085, 0.4, 0.000915615, 0.996281, 0.990064, 0.998581, 0.99429
3.98585, 31.3018, 0.340208, 1.48075, 0.4, 0.000922581, 0.996276, 0.99006, 0.998579, 0.994288
3.98685, 31.3185, 0.340616, 1.48065, 0.4, 0.000929499, 0.996271, 0.990056, 0.998577, 0.994285
3.98785, 31.3353, 0.341026, 1.48055, 0.4, 0.000936369, 0.996266, 0.990052, 0.998576, 0.994282
3.98885, 31.3522, 0.341438, 1.48045, 0.4, 0.000943191, 0.996261, 0.990047, 0.998574, 0.994279
3.98985, 31.3692, 0.341852, 1.48035, 0.4, 0.000949964, 0.996256, 0.990043, 0.998572, 0.994276
3.99085, 31.3864, 0.342267, 1.48025, 0.4, 0.000956688, 0.99625, 0.990039, 0.99857, 0.994273
3.99185, 31.4036, 0.342683, 1.48015, 0.4, 0.000963363, 0.996245, 0.990034, 0.998569, 0.99427
3.99285, 31.421, 0.343102, 1.48005, 0.4, 0.00096999, 0.99624, 0.99003, 0.998567, 0.994267
3.99385, 31.4386, 0.343521, 1.47995, 0.4, 0.000976567, 0.996234, 0.990025, 0.998565, 0.994264
3.99485, 31.4562, 0.343943, 1.47985, 0.4, 0.000983095, 0.996229, 0.990021, 0.998563, 0.994261
3.99585, 31.474, 0.344366, 1.47974, 0.4, 0.000989573, 0.996224, 0.990016, 0.998561, 0.994258
3.99685, 31.4918, 0.34479, 1.47964, 0.4, 0.000996001, 0.996218, 0.990011, 0.998559, 0.994255
3.99785, 31.5098, 0.345216, 1.47954, 0.4, 0.00100238, 0.996212, 0.990007, 0.998557, 0.994252
3.99885, 31.5279, 0.345643, 1.47943, 0.4, 0.00100871, 0.996207, 0.990002, 0.998555, 0.994249
3.99985, 31.5461, 0.346071, 1.47933, 0.4, 0.00101499, 0.996201, 0.989997, 0.998553, 0.994246
4.00085, 31.5645, 0.346501, 1.47922, 0.4, 0.00102121, 0.996196, 0.989992, 0.998551, 0.994242
4.00185, 31.5829, 0.346933, 1.47911, 0.4, 0.00102739, 0.99619, 0.989987, 0.998549, 0.994239
4.00285, 31.6014, 0.347366, 1.47901, 0.4, 0.00103352, 0.996184, 0.989982, 0.998547, 0.994236
4.00385, 31.6201, 0.3478, 1.4789, 0.4, 0.00103959, 0.996178, 0.989978, 0.998545, 0.994232
4.00485, 31.6389, 0.348235, 1.47879, 0.4, 0.00104562, 0.996173, 0.989973, 0.998543, 0.994229
4.00585, 31.6577, 0.348672, 1.47868, 0.4, 0.00105159, 0.996167, 0.989968, 0.998541, 0.994225
4.00685, 31.6767, 0.34911, 1.47857, 0.4, 0.00105751, 0.996161, 0.989962, 0.998538, 0.994222
4.00785, 31.6958, 0.349549, 1.47846, 0.4, 0.00106338, 0.996155, 0.989957, 0.998536, 0.994218
4.00885, 31.715, 0.34999, 1.47835, 0.4, 0.0010692, 0.996149, 0.989952, 0.998534, 0.994215
4.00985, 31.7343, 0.350432, 1.47824, 0.4, 0.00107496, 0.996143, 0.989947, 0.998532, 0.994211
4.01085, 31.7537, 0.350875, 1.47813, 0.4, 0.00108068, 0.996137, 0.989942, 0.998529, 0.994208
4.01185, 31.7732, 0.351319, 1.47802, 0.4, 0.00108634, 0.996131, 0.989937, 0.998527, 0.994204
4.01285, 31.7928, 0.351764, 1.47791, 0.4, 0.00109195, 0.996124, 0.989931, 0.998524, 0.9942
4.01385, 31.8125, 0.352211, 1.47779, 0.4, 0.00109751, 0.996118, 0.989926, 0.998522, 0.994197
4.01485, 31.8323, 0.352659, 1.47768, 0.4, 0.00110302, 0.996112, 0.98992, 0.99852, 0.994193
4.01585, 31.8522, 0.353108, 1.47757, 0.4, 0.00110847, 0.996106, 0.989915, 0.998517, 0.994189
4.01685, 31.8722, 0.353557, 1.47745, 0.4, 0.00111387, 0.996099, 0.98991, 0.998515, 0.994185
4.01785, 31.8923, 0.354008, 1.47734, 0.4, 0.00111922, 0.996093, 0.989904, 0.998512, 0.994181
4.01885, 31.9125, 0.354461, 1.47722, 0.4, 0.00112451, 0.996086, 0.989898, 0.99851, 0.994178
4.01985, 31.9328, 0.354914, 1.47711, 0.4, 0.00112975, 0.99608, 0.989893, 0.998507, 0.994174
4.02085, 31.9532, 0.355368, 1.47699, 0.4, 0.00113494, 0.996073, 0.989887, 0.998504, 0.99417
4.02185, 31.9737, 0.355823, 1.47687, 0.4, 0.00114007, 0.996067, 0.989882, 0.998502, 0.994166
4.02285, 31.9942, 0.356279, 1.47675, 0.4, 0.00114515, 0.99606, 0.989876, 0.998499, 0.994162
4.02385, 32.0149, 0.356736, 1.47664, 0.4, 0.00115018, 0.996054, 0.98987, 0.998496, 0.994158
4.02485, 32.0357, 0.357194, 1.47652, 0.4, 0.00115516, 0.996047, 0.989864, 0.998494, 0.994153
4.02585, 32.0565, 0.357653, 1.4764, 0.4, 0.00116007, 0.99604, 0.989858, 0.998491, 0.994149
4.02685, 32.0774, 0.358113, 1.47628, 0.4, 0.00116494, 0.996034, 0.989853, 0.998488, 0.994145
4.02785, 32.0984, 0.358574, 1.47616, 0.4, 0.00116975, 0.996027, 0.989847, 0.998485, 0.994141
4.02885, 32.1195, 0.359035, 1.47604, 0.4, 0.00117451, 0.99602, 0.989841, 0.998482, 0.994137
4.02985, 32.1407, 0.359498, 1.47592, 0.4, 0.00117921, 0.996013, 0.989835, 0.99848, 0.994133
4.03085, 32.162, 0.359961, 1.4758, 0.4, 0.00118386, 0.996006, 0.989829, 0.998477, 0.994128
4.03185, 32.1833, 0.360425, 1.47568, 0.4, 0.00118846, 0.995999, 0.989822, 0.998474, 0.994124
4.03285, 32.2048, 0.36089, 1.47556, 0.4, 0.001193, 0.995992, 0.989816, 0.998471, 0.994119
4.03385, 32.2263, 0.361356, 1.47543, 0.4, 0.00119749, 0.995985, 0.98981, 0.998468, 0.994115
4.03485, 32.2479, 0.361822, 1.47531, 0.4, 0.00120192, 0.995978, 0.989804, 0.998465, 0.994111
4.03585, 32.2695, 0.362289, 1.47519, 0.4, 0.00120629, 0.995971, 0.989798, 0.998462, 0.994106
4.03685, 32.2913, 0.362757, 1.47506, 0.4, 0.00121061, 0.995964, 0.989791, 0.998459, 0.994102
4.03785, 32.3131, 0.363226, 1.47494, 0.4, 0.00121488, 0.995957, 0.989785, 0.998456, 0.994097
4.03885, 32.335, 0.363695, 1.47481, 0.4, 0.00121909, 0.99595, 0.989779, 0.998452, 0.994092
4.03985, 32.357, 0.364165, 1.47469, 0.4, 0.00122325, 0.995942, 0.989772, 0.998449, 0.994088
4.04085, 32.3791, 0.364635, 1.47456, 0.4, 0.00122735, 0.995935, 0.989766, 0.998446, 0.994083
4.04185, 32.4012, 0.365107, 1.47444, 0.4, 0.0012314, 0.995928, 0.989759, 0.998443, 0.994078
4.04285, 32.4234, 0.365578, 1.47431, 0.4, 0.00123539, 0.99592, 0.989753, 0.99844, 0.994074
4.04385, 32.4457, 0.366051, 1.47419, 0.4, 0.00123933, 0.995913, 0.989746, 0.998436, 0.994069
4.04485, 32.468, 0.366523, 1.47406, 0.4, 0.00124321, 0.995906, 0.98974, 0.998433, 0.994064
4.04585, 32.4904, 0.366997, 1.47393, 0.4, 0.00124703, 0.995898, 0.989733, 0.99843, 0.994059
4.04685, 32.5129, 0.367471, 1.4738, 0.4, 0.0012508, 0.995891, 0.989726, 0.998426, 0.994055
4.04785, 32.5355, 0.367945, 1.47368, 0.4, 0.00125452, 0.995883, 0.98972, 0.998423, 0.99405
4.04885, 32.5581, 0.36842, 1.47355, 0.4, 0.00125817, 0.995875, 0.989713, 0.99842, 0.994045
4.04985, 32.5807, 0.368895, 1.47342, 0.4, 0.00126178, 0.995868, 0.989706, 0.998416, 0.99404
4.05085, 32.6035, 0.369371, 1.47329, 0.4, 0.00126532, 0.99586, 0.989699, 0.998413, 0.994035
4.05185, 32.6263, 0.369847, 1.47316, 0.4, 0.00126881, 0.995852, 0.989692, 0.998409, 0.99403
4.05285, 32.6492, 0.370324, 1.47303, 0.4, 0.00127225, 0.995845, 0.989686, 0.998406, 0.994025
4.05385, 32.6721, 0.370801, 1.4729, 0.4, 0.00127563, 0.995837, 0.989679, 0.998402, 0.99402
4.05485, 32.6951, 0.371278, 1.47277, 0.4, 0.00127895, 0.995829, 0.989672, 0.998398, 0.994014
4.05585, 32.7181, 0.371756, 1.47264, 0.4, 0.00128222, 0.995821, 0.989665, 0.998395, 0.994009
4.05685, 32.7413, 0.372234, 1.47251, 0.4, 0.00128543, 0.995813, 0.989658, 0.998391, 0.994004
4.05785, 32.7644, 0.372713, 1.47237, 0.4, 0.00128859, 0.995806, 0.98965, 0.998388, 0.993999
4.05885, 32.7876, 0.373191, 1.47224, 0.4, 0.00129169, 0.995798, 0.989643, 0.998384, 0.993994
4.05985, 32.8109, 0.37367, 1.47211, 0.4, 0.00129473, 0.99579, 0.989636, 0.99838, 0.993988
4.06085, 32.8343, 0.374149, 1.47198, 0.4, 0.00129772, 0.995782, 0.989629, 0.998376, 0.993983
4.06185, 32.8576, 0.374629, 1.47184, 0.4, 0.00130065, 0.995773, 0.989622, 0.998373, 0.993978
4.06285, 32.8811, 0.375108, 1.47171, 0.4, 0.00130353, 0.995765, 0.989615, 0.998369, 0.993972
4.06385, 32.9046, 0.375588, 1.47158, 0.4, 0.00130634, 0.995757, 0.989607, 0.998365, 0.993967
4.06485, 32.9281, 0.376068, 1.47144, 0.4, 0.00130911, 0.995749, 0.9896, 0.998361, 0.993961
4.06585, 32.9517, 0.376548, 1.47131, 0.4, 0.00131181, 0.995741, 0.989593, 0.998357, 0.993956
4.06685, 32.9753, 0.377029, 1.47117, 0.4, 0.00131446, 0.995733, 0.989585, 0.998353, 0.99395
4.06785, 32.999, 0.377509, 1.47104, 0.4, 0.00131706, 0.995725, 0.989578, 0.998349, 0.993945
4.06885, 33.0227, 0.37799, 1.4709, 0.4, 0.0013196, 0.995716, 0.98957, 0.998345, 0.993939
4.06985, 33.0465, 0.37847, 1.47077, 0.4, 0.00132208, 0.995708, 0.989563, 0.998341, 0.993934
4.07085, 33.0703, 0.378951, 1.47063, 0.4, 0.0013245, 0.9957, 0.989555, 0.998337, 0.993928
4.07185, 33.0942, 0.379432, 1.4705, 0.4, 0.00132687, 0.995691, 0.989548, 0.998333, 0.993922
4.07285, 33.1181, 0.379912, 1.47036, 0.4, 0.00132918, 0.995683, 0.98954, 0.998329, 0.993917
4.07385, 33.1421, 0.380393, 1.47022, 0.4, 0.00133144, 0.995675, 0.989533, 0.998325, 0.993911
4.07485, 33.166, 0.380874, 1.47009, 0.4, 0.00133364, 0.995666, 0.989525, 0.998321, 0.993905
4.07585, 33.1901, 0.381354, 1.46995, 0.4, 0.00133579, 0.995658, 0.989517, 0.998317, 0.993899
4.07685, 33.2141, 0.381835, 1.46981, 0.4, 0.00133787, 0.995649, 0.989509, 0.998313, 0.993894
4.07785, 33.2382, 0.382316, 1.46967, 0.4, 0.0013399, 0.995641, 0.989502, 0.998308, 0.993888
4.07885, 33.2624, 0.382796, 1.46954, 0.4, 0.00134188, 0.995632, 0.989494, 0.998304, 0.993882
4.07985, 33.2865, 0.383277, 1.4694, 0.4, 0.0013438, 0.995624, 0.989486, 0.9983, 0.993876
4.08085, 33.3107, 0.383757, 1.46926, 0.4, 0.00134566, 0.995615, 0.989478, 0.998296, 0.99387
4.08185, 33.335, 0.384237, 1.46912, 0.4, 0.00134747, 0.995606, 0.98947, 0.998291, 0.993864
4.08285, 33.3593, 0.384717, 1.46898, 0.4, 0.00134922, 0.995598, 0.989462, 0.998287, 0.993858
4.08385, 33.3836, 0.385197, 1.46884, 0.4, 0.00135091, 0.995589, 0.989455, 0.998283, 0.993852
4.08485, 33.4079, 0.385676, 1.4687, 0.4, 0.00135255, 0.99558, 0.989447, 0.998278, 0.993846
4.08585, 33.4323, 0.386156, 1.46856, 0.4, 0.00135413, 0.995571, 0.989439, 0.998274, 0.99384
4.08685, 33.4566, 0.386635, 1.46842, 0.4, 0.00135566, 0.995563, 0.989431, 0.99827, 0.993834
4.08785, 33.4811, 0.387114, 1.46828, 0.4, 0.00135713, 0.995554, 0.989422, 0.998265, 0.993828
4.08885, 33.5055, 0.387592, 1.46814, 0.4, 0.00135854, 0.995545, 0.989414, 0.998261, 0.993822
4.08985, 33.53, 0.388071, 1.468, 0.4, 0.0013599, 0.995536, 0.989406, 0.998256, 0.993816
4.09085, 33.5545, 0.388549, 1.46786, 0.4, 0.0013612, 0.995527, 0.989398, 0.998252, 0.99381
4.09185, 33.579, 0.389026, 1.46772, 0.4, 0.00136245, 0.995519, 0.98939, 0.998247, 0.993803
4.09285, 33.6035, 0.389504, 1.46758, 0.4, 0.00136364, 0.99551, 0.989382, 0.998242, 0.993797
4.09385, 33.6281, 0.389981, 1.46744, 0.4, 0.00136478, 0.995501, 0.989374, 0.998238, 0.993791
4.09485, 33.6526, 0.390457, 1.4673, 0.4, 0.00136585, 0.995492, 0.989366, 0.998233, 0.993785
4.09585, 33.6772, 0.390934, 1.46716, 0.4, 0.00136688, 0.995483, 0.989357, 0.998229, 0.993778
4.09685, 33.7018, 0.391409, 1.46702, 0.4, 0.00136785, 0.995474, 0.989349, 0.998224, 0.993772
4.09785, 33.7265, 0.391885, 1.46687, 0.4, 0.00136876, 0.995465, 0.989341, 0.998219, 0.993766
4.09885, 33.7511, 0.39236, 1.46673, 0.4, 0.00136961, 0.995456, 0.989332, 0.998215, 0.993759
4.09985, 33.7758, 0.392834, 1.46659, 0.4, 0.00137041, 0.995447, 0.989324, 0.99821, 0.993753
4.10085, 33.8005, 0.393308, 1.46645, 0.4, 0.00137116, 0.995438, 0.989316, 0.998205, 0.993746
4.10185, 33.8251, 0.393782, 1.4663, 0.4, 0.00137185, 0.995429, 0.989307, 0.998201, 0.99374
4.10285, 33.8498, 0.394255, 1.46616, 0.4, 0.00137248, 0.995419, 0.989299, 0.998196, 0.993734
4.10385, 33.8746, 0.394727, 1.46602, 0.4, 0.00137306, 0.99541, 0.989291, 0.998191, 0.993727
4.10485, 33.8993, 0.395199, 1.46588, 0.4, 0.00137359, 0.995401, 0.989282, 0.998186, 0.993721
4.10585, 33.924, 0.39567, 1.46573, 0.4, 0.00137406, 0.995392, 0.989274, 0.998181, 0.993714
4.10685, 33.9487, 0.396141, 1.46559, 0.4, 0.00137447, 0.995383, 0.989265, 0.998176, 0.993707
4.10785, 33.9735, 0.396611, 1.46545, 0.4, 0.00137483, 0.995374, 0.989257, 0.998172, 0.993701
4.10885, 33.9982, 0.397081, 1.4653, 0.4, 0.00137514, 0.995364, 0.989248, 0.998167, 0.993694
4.10985, 34.023, 0.397549, 1.46516, 0.4, 0.00137538, 0.995355, 0.98924, 0.998162, 0.993688
4.11085, 34.0477, 0.398018, 1.46502, 0.4, 0.00137558, 0.995346, 0.989231, 0.998157, 0.993681
4.11185, 34.0725, 0.398485, 1.46487, 0.4, 0.00137572, 0.995337, 0.989222, 0.998152, 0.993674
4.11285, 34.0973, 0.398952, 1.46473, 0.4, 0.00137581, 0.995327, 0.989214, 0.998147, 0.993668
4.11385, 34.122, 0.399418, 1.46458, 0.4, 0.00137584, 0.995318, 0.989205, 0.998142, 0.993661
4.11485, 34.1468, 0.399883, 1.46444, 0.4, 0.00137581, 0.995309, 0.989197, 0.998137, 0.993654
4.11585, 34.1716, 0.400348, 1.4643, 0.4, 0.00137573, 0.9953, 0.989188, 0.998132, 0.993648
4.11685, 34.1963, 0.400812, 1.46415, 0.4, 0.0013756, 0.99529, 0.989179, 0.998127, 0.993641
4.11785, 34.2211, 0.401275, 1.46401, 0.4, 0.00137542, 0.995281, 0.989171, 0.998122, 0.993634
4.11884, 34.2458, 0.401738, 1.46386, 0.4, 0.00137518, 0.995272, 0.989162, 0.998117, 0.993628
4.11984, 34.2706, 0.402199, 1.46372, 0.4, 0.00137488, 0.995262, 0.989153, 0.998112, 0.993621
