Time(s) " gENSAL.delta" " gENSAL.PELEC" " gENSAL.PMECH" " gENSAL.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
5.54079 " 35.3037" " 0.376521" " 0.4" " 0.000629227" " 0.991933" " 0.987324" " 0.996847" " 0.992067"
5.54579 " 35.361" " 0.377399" " 0.4" " 0.00064254" " 0.992032" " 0.987378" " 0.996885" " 0.992113"
5.55079 " 35.4194" " 0.378287" " 0.4" " 0.000655334" " 0.992132" " 0.987433" " 0.996923" " 0.99216"
5.55579 " 35.479" " 0.379187" " 0.4" " 0.000667602" " 0.992232" " 0.987488" " 0.996961" " 0.992207"
5.56079 " 35.5396" " 0.380096" " 0.4" " 0.000679339" " 0.992333" " 0.987543" " 0.997" " 0.992254"
5.56579 " 35.6013" " 0.381015" " 0.4" " 0.00069054" " 0.992435" " 0.987599" " 0.997039" " 0.992301"
5.57079 " 35.6639" " 0.381943" " 0.4" " 0.000701198" " 0.992537" " 0.987654" " 0.997078" " 0.992349"
5.57579 " 35.7275" " 0.382878" " 0.4" " 0.00071131" " 0.99264" " 0.98771" " 0.997117" " 0.992396"
5.58079 " 35.792" " 0.383821" " 0.4" " 0.000720871" " 0.992743" " 0.987766" " 0.997156" " 0.992444"
5.58579 " 35.8573" " 0.384771" " 0.4" " 0.000729876" " 0.992846" " 0.987822" " 0.997195" " 0.992492"
5.59079 " 35.9234" " 0.385727" " 0.4" " 0.000738323" " 0.992949" " 0.987878" " 0.997234" " 0.99254"
5.59579 " 35.9902" " 0.386688" " 0.4" " 0.000746207" " 0.993053" " 0.987934" " 0.997273" " 0.992588"
5.60079 " 36.0577" " 0.387654" " 0.4" " 0.000753527" " 0.993157" " 0.98799" " 0.997312" " 0.992636"
5.60579 " 36.1259" " 0.388625" " 0.4" " 0.000760279" " 0.99326" " 0.988046" " 0.997351" " 0.992684"
5.6108 " 36.1946" " 0.389599" " 0.4" " 0.000766462" " 0.993364" " 0.988102" " 0.997391" " 0.992731"
5.6158 " 36.2639" " 0.390576" " 0.4" " 0.000772073" " 0.993467" " 0.988158" " 0.997429" " 0.992779"
5.6208 " 36.3336" " 0.391555" " 0.4" " 0.000777112" " 0.993571" " 0.988213" " 0.997468" " 0.992826"
5.6258 " 36.4038" " 0.392535" " 0.4" " 0.000781577" " 0.993674" " 0.988269" " 0.997507" " 0.992874"
5.6308 " 36.4743" " 0.393517" " 0.4" " 0.000785468" " 0.993777" " 0.988324" " 0.997545" " 0.992921"
5.6358 " 36.5452" " 0.394498" " 0.4" " 0.000788785" " 0.993879" " 0.988379" " 0.997583" " 0.992967"
5.6408 " 36.6163" " 0.39548" " 0.4" " 0.000791527" " 0.993981" " 0.988433" " 0.997621" " 0.993014"
5.6458 " 36.6877" " 0.39646" " 0.4" " 0.000793696" " 0.994082" " 0.988487" " 0.997659" " 0.99306"
5.6508 " 36.7592" " 0.397438" " 0.4" " 0.000795292" " 0.994183" " 0.988541" " 0.997697" " 0.993106"
5.6558 " 36.8309" " 0.398414" " 0.4" " 0.000796317" " 0.994283" " 0.988594" " 0.997734" " 0.993151"
5.6608 " 36.9026" " 0.399387" " 0.4" " 0.000796772" " 0.994382" " 0.988647" " 0.99777" " 0.993197"
5.6658 " 36.9743" " 0.400357" " 0.4" " 0.00079666" " 0.994481" " 0.9887" " 0.997807" " 0.993241"
5.6708 " 37.046" " 0.401322" " 0.4" " 0.000795982" " 0.994579" " 0.988752" " 0.997843" " 0.993285"
5.6758 " 37.1176" " 0.402281" " 0.4" " 0.000794743" " 0.994676" " 0.988803" " 0.997879" " 0.993329"
5.6808 " 37.1891" " 0.403236" " 0.4" " 0.000792945" " 0.994772" " 0.988854" " 0.997914" " 0.993372"
5.6858 " 37.2604" " 0.404184" " 0.4" " 0.000790591" " 0.994867" " 0.988904" " 0.997949" " 0.993415"
5.6908 " 37.3314" " 0.405125" " 0.4" " 0.000787686" " 0.994961" " 0.988953" " 0.997984" " 0.993457"
5.6958 " 37.4022" " 0.406058" " 0.4" " 0.000784234" " 0.995054" " 0.989002" " 0.998017" " 0.993499"
5.7008 " 37.4726" " 0.406983" " 0.4" " 0.000780241" " 0.995146" " 0.989051" " 0.998051" " 0.99354"
5.7058 " 37.5427" " 0.4079" " 0.4" " 0.00077571" " 0.995236" " 0.989098" " 0.998084" " 0.993581"
5.7108 " 37.6123" " 0.408807" " 0.4" " 0.000770647" " 0.995326" " 0.989145" " 0.998117" " 0.993621"
5.7158 " 37.6814" " 0.409704" " 0.4" " 0.000765058" " 0.995414" " 0.989191" " 0.998149" " 0.99366"
5.7208 " 37.75" " 0.410591" " 0.4" " 0.00075895" " 0.995501" " 0.989236" " 0.99818" " 0.993698"
5.7258 " 37.818" " 0.411466" " 0.4" " 0.000752328" " 0.995586" " 0.989281" " 0.998211" " 0.993736"
5.7308 " 37.8854" " 0.41233" " 0.4" " 0.0007452" " 0.99567" " 0.989325" " 0.998241" " 0.993773"
5.7358 " 37.9522" " 0.413181" " 0.4" " 0.000737573" " 0.995752" " 0.989368" " 0.998271" " 0.99381"
5.7408 " 38.0182" " 0.41402" " 0.4" " 0.000729454" " 0.995833" " 0.98941" " 0.9983" " 0.993846"
5.7458 " 38.0835" " 0.414845" " 0.4" " 0.00072085" " 0.995913" " 0.989451" " 0.998329" " 0.993881"
5.7508 " 38.148" " 0.415656" " 0.4" " 0.000711771" " 0.995991" " 0.989491" " 0.998357" " 0.993915"
5.7558 " 38.2117" " 0.416452" " 0.4" " 0.000702225" " 0.996067" " 0.989531" " 0.998384" " 0.993949"
5.7608 " 38.2744" " 0.417234" " 0.4" " 0.000692219" " 0.996142" " 0.989569" " 0.998411" " 0.993982"
5.7658 " 38.3363" " 0.418" " 0.4" " 0.000681764" " 0.996215" " 0.989607" " 0.998437" " 0.994013"
5.7708 " 38.3972" " 0.41875" " 0.4" " 0.000670868" " 0.996286" " 0.989644" " 0.998462" " 0.994045"
5.7758 " 38.4571" " 0.419483" " 0.4" " 0.000659542" " 0.996355" " 0.989679" " 0.998487" " 0.994075"
5.7808 " 38.5159" " 0.4202" " 0.4" " 0.000647795" " 0.996423" " 0.989714" " 0.998511" " 0.994105"
5.7858 " 38.5737" " 0.420899" " 0.4" " 0.000635637" " 0.996489" " 0.989748" " 0.998534" " 0.994133"
5.7908 " 38.6303" " 0.42158" " 0.4" " 0.000623079" " 0.996553" " 0.989781" " 0.998557" " 0.994161"
5.7958 " 38.6858" " 0.422242" " 0.4" " 0.000610131" " 0.996615" " 0.989813" " 0.998579" " 0.994188"
5.8008 " 38.7402" " 0.422887" " 0.4" " 0.000596804" " 0.996676" " 0.989844" " 0.998601" " 0.994215"
5.8058 " 38.7933" " 0.423512" " 0.4" " 0.00058311" " 0.996734" " 0.989874" " 0.998621" " 0.99424"
5.8108 " 38.8451" " 0.424117" " 0.4" " 0.00056906" " 0.996791" " 0.989903" " 0.998641" " 0.994265"
5.8158 " 38.8957" " 0.424703" " 0.4" " 0.000554665" " 0.996846" " 0.989931" " 0.998661" " 0.994289"
5.8208 " 38.945" " 0.425268" " 0.4" " 0.000539937" " 0.996898" " 0.989958" " 0.998679" " 0.994311"
5.8258 " 38.9929" " 0.425813" " 0.4" " 0.000524888" " 0.996949" " 0.989983" " 0.998697" " 0.994333"
5.8308 " 39.0395" " 0.426337" " 0.4" " 0.00050953" " 0.996998" " 0.990008" " 0.998714" " 0.994355"
5.8358 " 39.0847" " 0.42684" " 0.4" " 0.000493877" " 0.997045" " 0.990032" " 0.998731" " 0.994375"
5.8408 " 39.1284" " 0.427321" " 0.4" " 0.000477939" " 0.99709" " 0.990055" " 0.998746" " 0.994394"
5.8458 " 39.1707" " 0.42778" " 0.4" " 0.00046173" " 0.997133" " 0.990077" " 0.998762" " 0.994413"
5.8508 " 39.2115" " 0.428218" " 0.4" " 0.000445264" " 0.997175" " 0.990098" " 0.998776" " 0.994431"
5.8558 " 39.2509" " 0.428633" " 0.4" " 0.000428551" " 0.997214" " 0.990118" " 0.99879" " 0.994448"
5.8608 " 39.2887" " 0.429026" " 0.4" " 0.000411607" " 0.997251" " 0.990137" " 0.998803" " 0.994464"
5.8658 " 39.325" " 0.429396" " 0.4" " 0.000394444" " 0.997286" " 0.990155" " 0.998815" " 0.994479"
5.8708 " 39.3597" " 0.429743" " 0.4" " 0.000377075" " 0.997319" " 0.990172" " 0.998827" " 0.994493"
5.8758 " 39.3928" " 0.430068" " 0.4" " 0.000359514" " 0.99735" " 0.990188" " 0.998838" " 0.994507"
5.8808 " 39.4244" " 0.430369" " 0.4" " 0.000341775" " 0.997379" " 0.990202" " 0.998848" " 0.994519"
5.8858 " 39.4544" " 0.430646" " 0.4" " 0.000323871" " 0.997406" " 0.990216" " 0.998857" " 0.994531"
5.8908 " 39.4827" " 0.430901" " 0.4" " 0.000305815" " 0.997432" " 0.990229" " 0.998866" " 0.994542"
5.8958 " 39.5094" " 0.431132" " 0.4" " 0.000287622" " 0.997455" " 0.990241" " 0.998874" " 0.994552"
5.9008 " 39.5345" " 0.431339" " 0.4" " 0.000269304" " 0.997476" " 0.990252" " 0.998882" " 0.994561"
5.9058 " 39.5579" " 0.431521" " 0.4" " 0.000250877" " 0.997493" " 0.990258" " 0.998886" " 0.994566"
5.9108 " 39.5797" " 0.431682" " 0.4" " 0.000232356" " 0.99751" " 0.990267" " 0.998892" " 0.994574"
5.9158 " 39.5997" " 0.43182" " 0.4" " 0.00021375" " 0.997526" " 0.990275" " 0.998898" " 0.994581"
5.9208 " 39.6181" " 0.431933" " 0.4" " 0.000195077" " 0.99754" " 0.990283" " 0.998903" " 0.994587"
5.9258 " 39.6348" " 0.432022" " 0.4" " 0.000176348" " 0.997552" " 0.99029" " 0.998908" " 0.994593"
5.9308 " 39.6499" " 0.432088" " 0.4" " 0.000157578" " 0.997562" " 0.990296" " 0.998912" " 0.994598"
5.9358 " 39.6632" " 0.432131" " 0.4" " 0.000138781" " 0.99757" " 0.990301" " 0.998915" " 0.994602"
5.9408 " 39.6749" " 0.43215" " 0.4" " 0.000119971" " 0.997576" " 0.990305" " 0.998918" " 0.994606"
5.9458 " 39.6848" " 0.432145" " 0.4" " 0.00010116" " 0.997581" " 0.990308" " 0.99892" " 0.994608"
5.9508 " 39.6931" " 0.432117" " 0.4" " 8.23641e-05" " 0.997583" " 0.99031" " 0.998921" " 0.99461"
5.9558 " 39.6996" " 0.432066" " 0.4" " 6.35952e-05" " 0.997584" " 0.990311" " 0.998922" " 0.994611"
5.9608 " 39.7045" " 0.431992" " 0.4" " 4.48672e-05" " 0.997584" " 0.990312" " 0.998922" " 0.994611"
5.9658 " 39.7077" " 0.431895" " 0.4" " 2.61935e-05" " 0.997581" " 0.990312" " 0.998922" " 0.994611"
5.9708 " 39.7092" " 0.431776" " 0.4" " 7.58726e-06" " 0.997577" " 0.99031" " 0.998921" " 0.99461"
5.9758 " 39.7091" " 0.431634" " 0.4" " -1.09383e-05" " 0.99757" " 0.990308" " 0.99892" " 0.994608"
5.9808 " 39.7072" " 0.43147" " 0.4" " -2.93702e-05" " 0.997563" " 0.990306" " 0.998918" " 0.994606"
5.9858 " 39.7038" " 0.431284" " 0.4" " -4.76954e-05" " 0.997553" " 0.990302" " 0.998915" " 0.994603"
5.9908 " 39.6987" " 0.431074" " 0.4" " -6.59014e-05" " 0.997539" " 0.990292" " 0.998908" " 0.994594"
5.9958 " 39.6919" " 0.430846" " 0.4" " -8.39735e-05" " 0.997526" " 0.990286" " 0.998904" " 0.994589"
6.0008 " 39.6835" " 0.430596" " 0.4" " -0.000101902" " 0.997511" " 0.990279" " 0.998899" " 0.994583"
6.0058 " 39.6736" " 0.430325" " 0.4" " -0.000119675" " 0.997494" " 0.990271" " 0.998894" " 0.994577"
6.0108 " 39.662" " 0.430033" " 0.4" " -0.000137279" " 0.997476" " 0.990263" " 0.998888" " 0.994569"
6.0158 " 39.6488" " 0.429721" " 0.4" " -0.000154702" " 0.997456" " 0.990254" " 0.998881" " 0.994562"
6.0208 " 39.6341" " 0.42939" " 0.4" " -0.000171933" " 0.997435" " 0.990244" " 0.998874" " 0.994553"
6.0258 " 39.6179" " 0.429038" " 0.4" " -0.000188961" " 0.997413" " 0.990234" " 0.998867" " 0.994544"
6.0308 " 39.6001" " 0.428668" " 0.4" " -0.000205774" " 0.997389" " 0.990222" " 0.998859" " 0.994534"
6.0358 " 39.5808" " 0.428279" " 0.4" " -0.000222361" " 0.997363" " 0.99021" " 0.998851" " 0.994524"
6.0408 " 39.5601" " 0.427871" " 0.4" " -0.000238711" " 0.997336" " 0.990198" " 0.998842" " 0.994513"
6.0458 " 39.5379" " 0.427446" " 0.4" " -0.000254814" " 0.997308" " 0.990184" " 0.998833" " 0.994502"
6.05081 " 39.5142" " 0.427002" " 0.4" " -0.00027066" " 0.997279" " 0.99017" " 0.998823" " 0.99449"
6.05581 " 39.4891" " 0.426542" " 0.4" " -0.000286238" " 0.997248" " 0.990156" " 0.998812" " 0.994477"
6.06081 " 39.4627" " 0.426065" " 0.4" " -0.000301538" " 0.997216" " 0.99014" " 0.998802" " 0.994464"
6.06581 " 39.4348" " 0.425572" " 0.4" " -0.000316552" " 0.997182" " 0.990125" " 0.998791" " 0.994451"
6.07081 " 39.4057" " 0.425063" " 0.4" " -0.000331269" " 0.997148" " 0.990108" " 0.998779" " 0.994437"
6.07581 " 39.3752" " 0.424539" " 0.4" " -0.000345681" " 0.997112" " 0.990091" " 0.998767" " 0.994422"
6.08081 " 39.3434" " 0.424" " 0.4" " -0.000359779" " 0.997075" " 0.990073" " 0.998755" " 0.994407"
6.08581 " 39.3104" " 0.423447" " 0.4" " -0.000373555" " 0.997037" " 0.990055" " 0.998742" " 0.994391"
6.09081 " 39.2762" " 0.42288" " 0.4" " -0.000387" " 0.996999" " 0.990037" " 0.998729" " 0.994375"
6.09581 " 39.2407" " 0.422299" " 0.4" " -0.000400106" " 0.996959" " 0.990017" " 0.998715" " 0.994359"
6.10081 " 39.2041" " 0.421706" " 0.4" " -0.000412867" " 0.996918" " 0.989998" " 0.998702" " 0.994342"
6.10581 " 39.1664" " 0.421101" " 0.4" " -0.000425275" " 0.996876" " 0.989977" " 0.998687" " 0.994325"
6.11081 " 39.1276" " 0.420483" " 0.4" " -0.000437322" " 0.996833" " 0.989957" " 0.998673" " 0.994307"
6.11581 " 39.0877" " 0.419855" " 0.4" " -0.000449003" " 0.996789" " 0.989936" " 0.998658" " 0.994289"
6.12081 " 39.0467" " 0.419216" " 0.4" " -0.00046031" " 0.996745" " 0.989914" " 0.998643" " 0.99427"
6.12581 " 39.0048" " 0.418566" " 0.4" " -0.000471239" " 0.996699" " 0.989892" " 0.998627" " 0.994251"
6.13081 " 38.9619" " 0.417907" " 0.4" " -0.000481782" " 0.996653" " 0.98987" " 0.998612" " 0.994232"
6.13581 " 38.9181" " 0.417239" " 0.4" " -0.000491936" " 0.996607" " 0.989847" " 0.998595" " 0.994213"
6.14081 " 38.8733" " 0.416563" " 0.4" " -0.000501694" " 0.996559" " 0.989824" " 0.998579" " 0.994193"
6.14581 " 38.8277" " 0.415878" " 0.4" " -0.000511053" " 0.996511" " 0.9898" " 0.998563" " 0.994173"
6.15081 " 38.7813" " 0.415187" " 0.4" " -0.000520007" " 0.996462" " 0.989776" " 0.998546" " 0.994152"
6.15581 " 38.7341" " 0.414488" " 0.4" " -0.000528553" " 0.996413" " 0.989752" " 0.998529" " 0.994132"
6.16081 " 38.6862" " 0.413783" " 0.4" " -0.000536687" " 0.996363" " 0.989728" " 0.998512" " 0.99411"
6.16581 " 38.6375" " 0.413073" " 0.4" " -0.000544406" " 0.996313" " 0.989703" " 0.998494" " 0.994089"
6.17081 " 38.5882" " 0.412357" " 0.4" " -0.000551706" " 0.996262" " 0.989678" " 0.998477" " 0.994068"
6.17581 " 38.5382" " 0.411636" " 0.4" " -0.000558585" " 0.996211" " 0.989653" " 0.998459" " 0.994046"
6.18081 " 38.4876" " 0.410912" " 0.4" " -0.00056504" " 0.99616" " 0.989627" " 0.998441" " 0.994024"
6.18581 " 38.4365" " 0.410184" " 0.4" " -0.00057107" " 0.996108" " 0.989602" " 0.998423" " 0.994002"
6.19081 " 38.3848" " 0.409453" " 0.4" " -0.000576672" " 0.996056" " 0.989576" " 0.998405" " 0.99398"
6.19581 " 38.3326" " 0.40872" " 0.4" " -0.000581844" " 0.996004" " 0.98955" " 0.998386" " 0.993958"
6.20081 " 38.28" " 0.407985" " 0.4" " -0.000586587" " 0.995952" " 0.989524" " 0.998368" " 0.993936"
6.20581 " 38.227" " 0.407249" " 0.4" " -0.000590899" " 0.995899" " 0.989498" " 0.998349" " 0.993913"
6.21081 " 38.1736" " 0.406512" " 0.4" " -0.00059478" " 0.995847" " 0.989472" " 0.998331" " 0.993891"
6.21581 " 38.1199" " 0.405775" " 0.4" " -0.000598229" " 0.995794" " 0.989446" " 0.998312" " 0.993868"
6.22081 " 38.0659" " 0.405038" " 0.4" " -0.000601246" " 0.995741" " 0.989419" " 0.998294" " 0.993845"
6.22581 " 38.0117" " 0.404302" " 0.4" " -0.000603833" " 0.995688" " 0.989393" " 0.998275" " 0.993823"
6.23081 " 37.9572" " 0.403568" " 0.4" " -0.00060599" " 0.995636" " 0.989367" " 0.998256" " 0.9938"
6.23581 " 37.9026" " 0.402835" " 0.4" " -0.000607717" " 0.995583" " 0.98934" " 0.998238" " 0.993777"
6.24081 " 37.8478" " 0.402105" " 0.4" " -0.000609017" " 0.995531" " 0.989314" " 0.998219" " 0.993755"
6.24581 " 37.793" " 0.401378" " 0.4" " -0.000609891" " 0.995479" " 0.989288" " 0.9982" " 0.993732"
6.25081 " 37.738" " 0.400654" " 0.4" " -0.00061034" " 0.995427" " 0.989262" " 0.998182" " 0.99371"
6.25581 " 37.6831" " 0.399934" " 0.4" " -0.000610368" " 0.995375" " 0.989236" " 0.998163" " 0.993687"
6.26081 " 37.6281" " 0.399219" " 0.4" " -0.000609977" " 0.995324" " 0.98921" " 0.998145" " 0.993665"
6.26581 " 37.5733" " 0.398509" " 0.4" " -0.00060917" " 0.995273" " 0.989184" " 0.998127" " 0.993643"
6.27081 " 37.5185" " 0.397804" " 0.4" " -0.000607949" " 0.995223" " 0.989159" " 0.998109" " 0.993621"
6.27581 " 37.4638" " 0.397105" " 0.4" " -0.000606318" " 0.995173" " 0.989134" " 0.998091" " 0.993599"
6.28081 " 37.4093" " 0.396412" " 0.4" " -0.000604281" " 0.995123" " 0.989109" " 0.998073" " 0.993577"
6.28581 " 37.355" " 0.395726" " 0.4" " -0.000601842" " 0.995074" " 0.989084" " 0.998055" " 0.993556"
6.29081 " 37.301" " 0.395047" " 0.4" " -0.000599004" " 0.995025" " 0.989059" " 0.998037" " 0.993535"
6.29581 " 37.2472" " 0.394376" " 0.4" " -0.000595773" " 0.994977" " 0.989035" " 0.99802" " 0.993514"
6.30081 " 37.1937" " 0.393713" " 0.4" " -0.000592153" " 0.99493" " 0.989011" " 0.998003" " 0.993493"
6.30581 " 37.1406" " 0.393058" " 0.4" " -0.000588149" " 0.994884" " 0.988987" " 0.997986" " 0.993472"
6.31081 " 37.0878" " 0.392412" " 0.4" " -0.000583766" " 0.994838" " 0.988964" " 0.997969" " 0.993452"
6.31581 " 37.0355" " 0.391776" " 0.4" " -0.000579009" " 0.994793" " 0.988941" " 0.997953" " 0.993432"
6.32081 " 36.9836" " 0.391149" " 0.4" " -0.000573885" " 0.994748" " 0.988918" " 0.997937" " 0.993413"
6.32581 " 36.9322" " 0.390532" " 0.4" " -0.000568398" " 0.994705" " 0.988896" " 0.997921" " 0.993394"
6.33081 " 36.8813" " 0.389926" " 0.4" " -0.000562555" " 0.994662" " 0.988874" " 0.997905" " 0.993375"
6.33581 " 36.8309" " 0.38933" " 0.4" " -0.000556363" " 0.99462" " 0.988853" " 0.99789" " 0.993356"
6.34081 " 36.7811" " 0.388746" " 0.4" " -0.000549827" " 0.994579" " 0.988832" " 0.997875" " 0.993338"
6.34581 " 36.7319" " 0.388172" " 0.4" " -0.000542955" " 0.994539" " 0.988811" " 0.99786" " 0.99332"
6.35081 " 36.6834" " 0.387611" " 0.4" " -0.000535753" " 0.9945" " 0.988792" " 0.997846" " 0.993303"
6.35581 " 36.6355" " 0.387062" " 0.4" " -0.000528228" " 0.994462" " 0.988772" " 0.997832" " 0.993286"
6.36081 " 36.5883" " 0.386524" " 0.4" " -0.000520387" " 0.994425" " 0.988753" " 0.997818" " 0.99327"
6.36581 " 36.5418" " 0.386" " 0.4" " -0.000512238" " 0.99439" " 0.988735" " 0.997805" " 0.993254"
6.37081 " 36.496" " 0.385488" " 0.4" " -0.000503789" " 0.994355" " 0.988717" " 0.997792" " 0.993239"
6.37581 " 36.4511" " 0.38499" " 0.4" " -0.000495046" " 0.994321" " 0.9887" " 0.99778" " 0.993224"
6.38081 " 36.4069" " 0.384505" " 0.4" " -0.000486018" " 0.994289" " 0.988684" " 0.997768" " 0.993209"
6.38581 " 36.3636" " 0.384034" " 0.4" " -0.000476714" " 0.994258" " 0.988668" " 0.997757" " 0.993196"
6.39081 " 36.3211" " 0.383577" " 0.4" " -0.00046714" " 0.994228" " 0.988652" " 0.997746" " 0.993182"
6.39581 " 36.2795" " 0.383133" " 0.4" " -0.000457305" " 0.994199" " 0.988638" " 0.997735" " 0.99317"
6.40081 " 36.2388" " 0.382704" " 0.4" " -0.000447218" " 0.994171" " 0.988624" " 0.997725" " 0.993157"
6.40581 " 36.199" " 0.38229" " 0.4" " -0.000436886" " 0.994145" " 0.988611" " 0.997715" " 0.993146"
6.41081 " 36.1601" " 0.38189" " 0.4" " -0.00042632" " 0.99412" " 0.988598" " 0.997706" " 0.993135"
6.41581 " 36.1222" " 0.381505" " 0.4" " -0.000415526" " 0.994096" " 0.988586" " 0.997697" " 0.993124"
6.42081 " 36.0853" " 0.381136" " 0.4" " -0.000404515" " 0.994074" " 0.988575" " 0.997689" " 0.993114"
6.42581 " 36.0494" " 0.380781" " 0.4" " -0.000393295" " 0.994053" " 0.988564" " 0.997681" " 0.993105"
6.43081 " 36.0145" " 0.380442" " 0.4" " -0.000381875" " 0.994033" " 0.988554" " 0.997674" " 0.993096"
6.43581 " 35.9807" " 0.380118" " 0.4" " -0.000370264" " 0.994015" " 0.988545" " 0.997667" " 0.993088"
6.44081 " 35.9479" " 0.37981" " 0.4" " -0.00035847" " 0.993998" " 0.988537" " 0.997661" " 0.993081"
6.44581 " 35.9161" " 0.379517" " 0.4" " -0.000346504" " 0.993983" " 0.988529" " 0.997655" " 0.993074"
6.45081 " 35.8855" " 0.37924" " 0.4" " -0.000334375" " 0.993969" " 0.988522" " 0.99765" " 0.993068"
6.45581 " 35.8559" " 0.378979" " 0.4" " -0.000322092" " 0.993956" " 0.988516" " 0.997646" " 0.993063"
6.46081 " 35.8275" " 0.378735" " 0.4" " -0.000309663" " 0.993945" " 0.988511" " 0.997642" " 0.993058"
6.46581 " 35.8002" " 0.378506" " 0.4" " -0.000297099" " 0.993935" " 0.988506" " 0.997638" " 0.993054"
6.47081 " 35.774" " 0.378293" " 0.4" " -0.000284409" " 0.993927" " 0.988503" " 0.997635" " 0.993051"
6.47581 " 35.749" " 0.378098" " 0.4" " -0.000271603" " 0.993923" " 0.988504" " 0.997636" " 0.993052"
6.48081 " 35.7251" " 0.377916" " 0.4" " -0.00025869" " 0.993918" " 0.988502" " 0.997634" " 0.99305"
6.48582 " 35.7024" " 0.377751" " 0.4" " -0.000245679" " 0.993914" " 0.9885" " 0.997633" " 0.993048"
6.49082 " 35.6809" " 0.377603" " 0.4" " -0.000232579" " 0.993911" " 0.988499" " 0.997632" " 0.993047"
6.49582 " 35.6605" " 0.37747" " 0.4" " -0.000219401" " 0.99391" " 0.988499" " 0.997631" " 0.993047"
6.50082 " 35.6414" " 0.377354" " 0.4" " -0.000206152" " 0.99391" " 0.9885" " 0.997631" " 0.993047"
6.50582 " 35.6234" " 0.377254" " 0.4" " -0.000192844" " 0.993912" " 0.988501" " 0.997632" " 0.993048"
6.51082 " 35.6067" " 0.37717" " 0.4" " -0.000179485" " 0.993916" " 0.988503" " 0.997633" " 0.99305"
6.51582 " 35.5911" " 0.377102" " 0.4" " -0.000166085" " 0.99392" " 0.988506" " 0.997635" " 0.993052"
6.52082 " 35.5768" " 0.37705" " 0.4" " -0.000152653" " 0.993927" " 0.98851" " 0.997637" " 0.993055"
6.52582 " 35.5636" " 0.377015" " 0.4" " -0.000139199" " 0.993934" " 0.988514" " 0.99764" " 0.993059"
6.53082 " 35.5517" " 0.376995" " 0.4" " -0.000125731" " 0.993943" " 0.988519" " 0.997644" " 0.993063"
6.53582 " 35.541" " 0.37699" " 0.4" " -0.00011226" " 0.993954" " 0.988525" " 0.997648" " 0.993068"
6.54082 " 35.5315" " 0.377002" " 0.4" " -9.87935e-05" " 0.993966" " 0.988532" " 0.997652" " 0.993074"
6.54582 " 35.5232" " 0.377029" " 0.4" " -8.53419e-05" " 0.993979" " 0.98854" " 0.997657" " 0.99308"
6.55082 " 35.5162" " 0.377072" " 0.4" " -7.19138e-05" " 0.993994" " 0.988548" " 0.997663" " 0.993087"
6.55582 " 35.5103" " 0.37713" " 0.4" " -5.85182e-05" " 0.99401" " 0.988557" " 0.997669" " 0.993094"
6.56082 " 35.5056" " 0.377203" " 0.4" " -4.51641e-05" " 0.994027" " 0.988567" " 0.997676" " 0.993103"
6.56582 " 35.5022" " 0.377291" " 0.4" " -3.18605e-05" " 0.994046" " 0.988577" " 0.997683" " 0.993111"
6.57082 " 35.4999" " 0.377394" " 0.4" " -1.86159e-05" " 0.994067" " 0.988589" " 0.997691" " 0.993121"
6.57582 " 35.4988" " 0.377513" " 0.4" " -5.43901e-06" " 0.994088" " 0.988601" " 0.997699" " 0.993131"
6.58082 " 35.4989" " 0.377645" " 0.4" " 7.66147e-06" " 0.994111" " 0.988613" " 0.997707" " 0.993142"
6.58582 " 35.5002" " 0.377793" " 0.4" " 2.06771e-05" " 0.994135" " 0.988627" " 0.997717" " 0.993153"
6.59082 " 35.5026" " 0.377954" " 0.4" " 3.35995e-05" " 0.994161" " 0.988641" " 0.997726" " 0.993165"
6.59582 " 35.5062" " 0.37813" " 0.4" " 4.64203e-05" " 0.994188" " 0.988656" " 0.997737" " 0.993178"
6.60082 " 35.511" " 0.378319" " 0.4" " 5.91314e-05" " 0.994216" " 0.988671" " 0.997747" " 0.993191"
6.60582 " 35.5169" " 0.378524" " 0.4" " 7.17248e-05" " 0.994247" " 0.988692" " 0.997762" " 0.993209"
6.61082 " 35.5239" " 0.37874" " 0.4" " 8.41909e-05" " 0.994279" " 0.98871" " 0.997774" " 0.993224"
6.61582 " 35.5321" " 0.37897" " 0.4" " 9.65247e-05" " 0.994311" " 0.988728" " 0.997786" " 0.993239"
6.62082 " 35.5413" " 0.379213" " 0.4" " 0.000108717" " 0.994344" " 0.988746" " 0.997799" " 0.993255"
6.62582 " 35.5516" " 0.379469" " 0.4" " 0.000120761" " 0.994379" " 0.988765" " 0.997812" " 0.993271"
6.63082 " 35.563" " 0.379738" " 0.4" " 0.000132649" " 0.994414" " 0.988785" " 0.997826" " 0.993288"
6.63582 " 35.5755" " 0.380019" " 0.4" " 0.000144374" " 0.994451" " 0.988805" " 0.99784" " 0.993305"
6.64082 " 35.589" " 0.380311" " 0.4" " 0.000155928" " 0.994488" " 0.988826" " 0.997855" " 0.993323"
6.64582 " 35.6036" " 0.380616" " 0.4" " 0.000167305" " 0.994527" " 0.988847" " 0.997869" " 0.993341"
6.65082 " 35.6192" " 0.380933" " 0.4" " 0.000178498" " 0.994567" " 0.988869" " 0.997885" " 0.993359"
6.65582 " 35.6357" " 0.381261" " 0.4" " 0.0001895" " 0.994607" " 0.988892" " 0.9979" " 0.993379"
