Time(s) " gENROE.delta" " gENROE.PELEC" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
3.71387 " 33.6798" " 0.335702" " 0.4" " -0.00173535" " 0.990341" " 0.986543" " 0.996225" " 0.991351"
3.71487 " 33.6487" " 0.335228" " 0.4" " -0.00172773" " 0.990356" " 0.986554" " 0.996231" " 0.991359"
3.71587 " 33.6176" " 0.334756" " 0.4" " -0.00172006" " 0.990371" " 0.986564" " 0.996236" " 0.991366"
3.71687 " 33.5867" " 0.334288" " 0.4" " -0.00171233" " 0.990386" " 0.986574" " 0.996241" " 0.991374"
3.71787 " 33.556" " 0.333823" " 0.4" " -0.00170454" " 0.990401" " 0.986584" " 0.996247" " 0.991381"
3.71887 " 33.5254" " 0.333362" " 0.4" " -0.0016967" " 0.990415" " 0.986594" " 0.996252" " 0.991388"
3.71987 " 33.4949" " 0.332903" " 0.4" " -0.00168881" " 0.990429" " 0.986603" " 0.996257" " 0.991396"
3.72087 " 33.4646" " 0.332448" " 0.4" " -0.00168087" " 0.990443" " 0.986613" " 0.996262" " 0.991403"
3.72187 " 33.4344" " 0.331997" " 0.4" " -0.00167287" " 0.990457" " 0.986622" " 0.996267" " 0.99141"
3.72287 " 33.4044" " 0.331548" " 0.4" " -0.00166482" " 0.990471" " 0.986632" " 0.996272" " 0.991417"
3.72387 " 33.3745" " 0.331103" " 0.4" " -0.00165672" " 0.990484" " 0.986641" " 0.996277" " 0.991423"
3.72487 " 33.3447" " 0.330662" " 0.4" " -0.00164857" " 0.990498" " 0.98665" " 0.996281" " 0.99143"
3.72587 " 33.3151" " 0.330223" " 0.4" " -0.00164037" " 0.990511" " 0.986659" " 0.996286" " 0.991437"
3.72687 " 33.2857" " 0.329788" " 0.4" " -0.00163211" " 0.990524" " 0.986668" " 0.996291" " 0.991443"
3.72787 " 33.2564" " 0.329357" " 0.4" " -0.00162381" " 0.990537" " 0.986677" " 0.996295" " 0.99145"
3.72887 " 33.2272" " 0.328929" " 0.4" " -0.00161546" " 0.99055" " 0.986685" " 0.9963" " 0.991456"
3.72987 " 33.1982" " 0.328504" " 0.4" " -0.00160705" " 0.990562" " 0.986694" " 0.996304" " 0.991462"
3.73087 " 33.1693" " 0.328083" " 0.4" " -0.0015986" " 0.990575" " 0.986702" " 0.996308" " 0.991469"
3.73187 " 33.1406" " 0.327665" " 0.4" " -0.0015901" " 0.990587" " 0.98671" " 0.996312" " 0.991475"
3.73287 " 33.1121" " 0.327251" " 0.4" " -0.00158155" " 0.990599" " 0.986719" " 0.996317" " 0.991481"
3.73387 " 33.0837" " 0.32684" " 0.4" " -0.00157296" " 0.990611" " 0.986727" " 0.996321" " 0.991487"
3.73487 " 33.0555" " 0.326432" " 0.4" " -0.00156431" " 0.990623" " 0.986735" " 0.996325" " 0.991492"
3.73587 " 33.0274" " 0.326028" " 0.4" " -0.00155562" " 0.990635" " 0.986743" " 0.996329" " 0.991498"
3.73687 " 32.9995" " 0.325628" " 0.4" " -0.00154688" " 0.990646" " 0.98675" " 0.996333" " 0.991504"
3.73787 " 32.9717" " 0.325231" " 0.4" " -0.0015381" " 0.990658" " 0.986758" " 0.996337" " 0.991509"
3.73887 " 32.9441" " 0.324837" " 0.4" " -0.00152927" " 0.990669" " 0.986766" " 0.99634" " 0.991515"
3.73987 " 32.9166" " 0.324447" " 0.4" " -0.00152039" " 0.99068" " 0.986773" " 0.996344" " 0.99152"
3.74087 " 32.8894" " 0.324061" " 0.4" " -0.00151147" " 0.990691" " 0.98678" " 0.996348" " 0.991526"
3.74187 " 32.8622" " 0.323678" " 0.4" " -0.00150251" " 0.990702" " 0.986787" " 0.996351" " 0.991531"
3.74287 " 32.8353" " 0.323299" " 0.4" " -0.0014935" " 0.990712" " 0.986795" " 0.996355" " 0.991536"
3.74387 " 32.8085" " 0.322923" " 0.4" " -0.00148445" " 0.990723" " 0.986802" " 0.996358" " 0.991541"
3.74487 " 32.7818" " 0.322551" " 0.4" " -0.00147535" " 0.990733" " 0.986809" " 0.996362" " 0.991546"
3.74587 " 32.7554" " 0.322182" " 0.4" " -0.00146621" " 0.990743" " 0.986815" " 0.996365" " 0.991551"
3.74687 " 32.729" " 0.321817" " 0.4" " -0.00145703" " 0.990753" " 0.986822" " 0.996368" " 0.991556"
3.74787 " 32.7029" " 0.321456" " 0.4" " -0.00144781" " 0.990763" " 0.986829" " 0.996372" " 0.991561"
3.74887 " 32.6769" " 0.321098" " 0.4" " -0.00143855" " 0.990773" " 0.986835" " 0.996375" " 0.991565"
3.74987 " 32.6511" " 0.320744" " 0.4" " -0.00142924" " 0.990783" " 0.986842" " 0.996378" " 0.99157"
3.75087 " 32.6255" " 0.320394" " 0.4" " -0.00141989" " 0.990792" " 0.986848" " 0.996381" " 0.991574"
3.75187 " 32.6" " 0.320047" " 0.4" " -0.00141051" " 0.990801" " 0.986854" " 0.996384" " 0.991579"
3.75287 " 32.5747" " 0.319704" " 0.4" " -0.00140108" " 0.990811" " 0.98686" " 0.996387" " 0.991583"
3.75387 " 32.5496" " 0.319364" " 0.4" " -0.00139162" " 0.99082" " 0.986866" " 0.99639" " 0.991588"
3.75487 " 32.5246" " 0.319028" " 0.4" " -0.00138211" " 0.990829" " 0.986872" " 0.996393" " 0.991592"
3.75587 " 32.4998" " 0.318696" " 0.4" " -0.00137257" " 0.990837" " 0.986878" " 0.996396" " 0.991596"
3.75687 " 32.4752" " 0.318368" " 0.4" " -0.00136299" " 0.990846" " 0.986884" " 0.996398" " 0.9916"
3.75787 " 32.4507" " 0.318043" " 0.4" " -0.00135337" " 0.990855" " 0.986889" " 0.996401" " 0.991604"
3.75887 " 32.4265" " 0.317722" " 0.4" " -0.00134371" " 0.990863" " 0.986895" " 0.996404" " 0.991608"
3.75987 " 32.4024" " 0.317404" " 0.4" " -0.00133402" " 0.990871" " 0.9869" " 0.996406" " 0.991612"
3.76087 " 32.3784" " 0.31709" " 0.4" " -0.00132429" " 0.990879" " 0.986906" " 0.996409" " 0.991616"
3.76187 " 32.3547" " 0.31678" " 0.4" " -0.00131452" " 0.990887" " 0.986911" " 0.996411" " 0.991619"
3.76287 " 32.3311" " 0.316474" " 0.4" " -0.00130472" " 0.990895" " 0.986916" " 0.996414" " 0.991623"
3.76387 " 32.3077" " 0.316172" " 0.4" " -0.00129488" " 0.990903" " 0.986921" " 0.996416" " 0.991627"
3.76487 " 32.2845" " 0.315873" " 0.4" " -0.00128501" " 0.99091" " 0.986926" " 0.996418" " 0.99163"
3.76587 " 32.2615" " 0.315578" " 0.4" " -0.00127511" " 0.990918" " 0.986931" " 0.996421" " 0.991634"
3.76687 " 32.2386" " 0.315286" " 0.4" " -0.00126517" " 0.990925" " 0.986936" " 0.996423" " 0.991637"
3.76787 " 32.2159" " 0.314998" " 0.4" " -0.0012552" " 0.990932" " 0.986941" " 0.996425" " 0.99164"
3.76887 " 32.1934" " 0.314715" " 0.4" " -0.00124519" " 0.990939" " 0.986945" " 0.996427" " 0.991644"
3.76987 " 32.1711" " 0.314435" " 0.4" " -0.00123515" " 0.990946" " 0.98695" " 0.996429" " 0.991647"
3.77087 " 32.1489" " 0.314158" " 0.4" " -0.00122508" " 0.990953" " 0.986954" " 0.996431" " 0.99165"
3.77187 " 32.127" " 0.313886" " 0.4" " -0.00121498" " 0.99096" " 0.986959" " 0.996433" " 0.991653"
3.77287 " 32.1052" " 0.313617" " 0.4" " -0.00120485" " 0.990966" " 0.986963" " 0.996435" " 0.991656"
3.77387 " 32.0836" " 0.313352" " 0.4" " -0.00119469" " 0.990973" " 0.986967" " 0.996437" " 0.991659"
3.77487 " 32.0622" " 0.313091" " 0.4" " -0.00118449" " 0.990979" " 0.986971" " 0.996439" " 0.991662"
3.77587 " 32.041" " 0.312833" " 0.4" " -0.00117427" " 0.990985" " 0.986975" " 0.996441" " 0.991665"
3.77687 " 32.0199" " 0.31258" " 0.4" " -0.00116402" " 0.990991" " 0.986979" " 0.996443" " 0.991668"
3.77787 " 31.9991" " 0.31233" " 0.4" " -0.00115373" " 0.990997" " 0.986983" " 0.996445" " 0.99167"
3.77887 " 31.9784" " 0.312084" " 0.4" " -0.00114342" " 0.991003" " 0.986987" " 0.996446" " 0.991673"
3.77987 " 31.9579" " 0.311842" " 0.4" " -0.00113309" " 0.991009" " 0.986991" " 0.996448" " 0.991675"
3.78087 " 31.9376" " 0.311603" " 0.4" " -0.00112272" " 0.991014" " 0.986995" " 0.99645" " 0.991678"
3.78187 " 31.9175" " 0.311369" " 0.4" " -0.00111233" " 0.99102" " 0.986998" " 0.996451" " 0.991681"
3.78287 " 31.8975" " 0.311138" " 0.4" " -0.00110191" " 0.991025" " 0.987002" " 0.996453" " 0.991683"
3.78387 " 31.8778" " 0.310911" " 0.4" " -0.00109146" " 0.991031" " 0.987005" " 0.996454" " 0.991685"
3.78487 " 31.8583" " 0.310688" " 0.4" " -0.00108099" " 0.991036" " 0.987008" " 0.996456" " 0.991688"
3.78587 " 31.8389" " 0.310469" " 0.4" " -0.00107049" " 0.991041" " 0.987012" " 0.996457" " 0.99169"
3.78687 " 31.8197" " 0.310253" " 0.4" " -0.00105997" " 0.991046" " 0.987015" " 0.996459" " 0.991692"
3.78787 " 31.8007" " 0.310042" " 0.4" " -0.00104942" " 0.991051" " 0.987018" " 0.99646" " 0.991694"
3.78887 " 31.7819" " 0.309834" " 0.4" " -0.00103885" " 0.991055" " 0.987021" " 0.996461" " 0.991696"
3.78987 " 31.7633" " 0.30963" " 0.4" " -0.00102826" " 0.99106" " 0.987024" " 0.996463" " 0.991698"
3.79087 " 31.7449" " 0.30943" " 0.4" " -0.00101764" " 0.991064" " 0.987027" " 0.996464" " 0.9917"
3.79187 " 31.7267" " 0.309235" " 0.4" " -0.001007" " 0.991071" " 0.987035" " 0.996469" " 0.991706"
3.79287 " 31.7087" " 0.309042" " 0.4" " -0.000996342" " 0.991076" " 0.987038" " 0.99647" " 0.991708"
3.79387 " 31.6908" " 0.308854" " 0.4" " -0.000985659" " 0.99108" " 0.98704" " 0.996471" " 0.99171"
3.79487 " 31.6732" " 0.308669" " 0.4" " -0.000974954" " 0.991084" " 0.987043" " 0.996472" " 0.991712"
3.79587 " 31.6557" " 0.308488" " 0.4" " -0.000964228" " 0.991088" " 0.987045" " 0.996473" " 0.991714"
3.79687 " 31.6385" " 0.308311" " 0.4" " -0.000953482" " 0.991092" " 0.987048" " 0.996474" " 0.991715"
3.79787 " 31.6214" " 0.308138" " 0.4" " -0.000942716" " 0.991095" " 0.98705" " 0.996475" " 0.991717"
3.79887 " 31.6045" " 0.307968" " 0.4" " -0.00093193" " 0.991099" " 0.987053" " 0.996476" " 0.991718"
3.79987 " 31.5878" " 0.307803" " 0.4" " -0.000921126" " 0.991103" " 0.987055" " 0.996477" " 0.99172"
3.80087 " 31.5714" " 0.307641" " 0.4" " -0.000910303" " 0.991106" " 0.987057" " 0.996478" " 0.991721"
3.80187 " 31.5551" " 0.307483" " 0.4" " -0.000899461" " 0.991109" " 0.987059" " 0.996478" " 0.991723"
3.80287 " 31.539" " 0.307329" " 0.4" " -0.000888602" " 0.991113" " 0.987061" " 0.996479" " 0.991724"
3.80387 " 31.5231" " 0.307179" " 0.4" " -0.000877726" " 0.991116" " 0.987063" " 0.99648" " 0.991725"
3.80487 " 31.5074" " 0.307033" " 0.4" " -0.000866833" " 0.991119" " 0.987065" " 0.996481" " 0.991726"
3.80587 " 31.4919" " 0.306891" " 0.4" " -0.000855923" " 0.991122" " 0.987067" " 0.996481" " 0.991728"
3.80687 " 31.4766" " 0.306752" " 0.4" " -0.000844998" " 0.991125" " 0.987068" " 0.996482" " 0.991729"
3.80787 " 31.4615" " 0.306617" " 0.4" " -0.000834057" " 0.991127" " 0.98707" " 0.996483" " 0.99173"
3.80887 " 31.4465" " 0.306486" " 0.4" " -0.000823101" " 0.99113" " 0.987072" " 0.996484" " 0.991731"
3.80987 " 31.4318" " 0.306359" " 0.4" " -0.000812131" " 0.991132" " 0.987073" " 0.996484" " 0.991732"
3.81087 " 31.4173" " 0.306236" " 0.4" " -0.000801146" " 0.991135" " 0.987075" " 0.996485" " 0.991733"
3.81187 " 31.403" " 0.306117" " 0.4" " -0.000790148" " 0.991137" " 0.987076" " 0.996485" " 0.991734"
3.81287 " 31.3889" " 0.306001" " 0.4" " -0.000779137" " 0.99114" " 0.987078" " 0.996486" " 0.991735"
3.81387 " 31.3749" " 0.305889" " 0.4" " -0.000768113" " 0.991142" " 0.987079" " 0.996486" " 0.991736"
3.81487 " 31.3612" " 0.305782" " 0.4" " -0.000757077" " 0.991144" " 0.98708" " 0.996487" " 0.991737"
3.81587 " 31.3477" " 0.305678" " 0.4" " -0.000746028" " 0.991146" " 0.987082" " 0.996487" " 0.991737"
3.81687 " 31.3343" " 0.305577" " 0.4" " -0.000734969" " 0.991148" " 0.987083" " 0.996488" " 0.991738"
3.81787 " 31.3212" " 0.305481" " 0.4" " -0.000723898" " 0.99115" " 0.987084" " 0.996488" " 0.991739"
3.81887 " 31.3083" " 0.305389" " 0.4" " -0.000712817" " 0.991151" " 0.987085" " 0.996488" " 0.99174"
3.81987 " 31.2956" " 0.3053" " 0.4" " -0.000701726" " 0.991153" " 0.987086" " 0.996489" " 0.99174"
3.82087 " 31.283" " 0.305215" " 0.4" " -0.000690625" " 0.991154" " 0.987087" " 0.996489" " 0.991741"
3.82187 " 31.2707" " 0.305134" " 0.4" " -0.000679515" " 0.991156" " 0.987088" " 0.996489" " 0.991741"
3.82287 " 31.2586" " 0.305057" " 0.4" " -0.000668396" " 0.991157" " 0.987089" " 0.99649" " 0.991742"
3.82387 " 31.2466" " 0.304984" " 0.4" " -0.000657269" " 0.991159" " 0.987089" " 0.99649" " 0.991742"
3.82487 " 31.2349" " 0.304914" " 0.4" " -0.000646134" " 0.99116" " 0.98709" " 0.99649" " 0.991743"
3.82587 " 31.2234" " 0.304848" " 0.4" " -0.000634992" " 0.991161" " 0.987091" " 0.99649" " 0.991743"
3.82687 " 31.212" " 0.304786" " 0.4" " -0.000623843" " 0.991162" " 0.987091" " 0.996491" " 0.991744"
3.82787 " 31.2009" " 0.304728" " 0.4" " -0.000612687" " 0.991163" " 0.987092" " 0.996491" " 0.991744"
3.82887 " 31.19" " 0.304674" " 0.4" " -0.000601526" " 0.991164" " 0.987093" " 0.996491" " 0.991744"
3.82987 " 31.1793" " 0.304624" " 0.4" " -0.000590359" " 0.991165" " 0.987093" " 0.996491" " 0.991745"
3.83087 " 31.1687" " 0.304577" " 0.4" " -0.000579186" " 0.991166" " 0.987093" " 0.996491" " 0.991745"
3.83187 " 31.1584" " 0.304534" " 0.4" " -0.000568009" " 0.991166" " 0.987094" " 0.996491" " 0.991745"
3.83287 " 31.1483" " 0.304495" " 0.4" " -0.000556828" " 0.991167" " 0.987094" " 0.996491" " 0.991745"
3.83387 " 31.1384" " 0.304459" " 0.4" " -0.000545642" " 0.991167" " 0.987094" " 0.996491" " 0.991745"
3.83487 " 31.1286" " 0.304428" " 0.4" " -0.000534454" " 0.991168" " 0.987095" " 0.996491" " 0.991745"
3.83587 " 31.1191" " 0.3044" " 0.4" " -0.000523262" " 0.991168" " 0.987095" " 0.996491" " 0.991745"
3.83687 " 31.1098" " 0.304376" " 0.4" " -0.000512068" " 0.991168" " 0.987095" " 0.996491" " 0.991746"
3.83787 " 31.1007" " 0.304356" " 0.4" " -0.000500872" " 0.991169" " 0.987095" " 0.996491" " 0.991746"
3.83887 " 31.0918" " 0.304339" " 0.4" " -0.000489674" " 0.991169" " 0.987095" " 0.996491" " 0.991746"
3.83986 " 31.0831" " 0.304326" " 0.4" " -0.000478475" " 0.991169" " 0.987095" " 0.996491" " 0.991745"
3.84086 " 31.0745" " 0.304317" " 0.4" " -0.000467276" " 0.991169" " 0.987095" " 0.996491" " 0.991745"
3.84186 " 31.0662" " 0.304312" " 0.4" " -0.000456076" " 0.991169" " 0.987095" " 0.996491" " 0.991745"
3.84286 " 31.0581" " 0.30431" " 0.4" " -0.000444876" " 0.991169" " 0.987095" " 0.996491" " 0.991745"
3.84386 " 31.0502" " 0.304312" " 0.4" " -0.000433676" " 0.991168" " 0.987094" " 0.996491" " 0.991745"
3.84486 " 31.0425" " 0.304318" " 0.4" " -0.000422478" " 0.991168" " 0.987094" " 0.996491" " 0.991745"
3.84586 " 31.035" " 0.304327" " 0.4" " -0.000411281" " 0.991168" " 0.987094" " 0.996491" " 0.991745"
3.84686 " 31.0277" " 0.304341" " 0.4" " -0.000400086" " 0.991167" " 0.987094" " 0.99649" " 0.991744"
3.84786 " 31.0206" " 0.304358" " 0.4" " -0.000388893" " 0.991167" " 0.987093" " 0.99649" " 0.991744"
3.84886 " 31.0137" " 0.304378" " 0.4" " -0.000377703" " 0.991166" " 0.987093" " 0.99649" " 0.991744"
3.84986 " 31.007" " 0.304403" " 0.4" " -0.000366516" " 0.991166" " 0.987092" " 0.99649" " 0.991743"
3.85086 " 31.0005" " 0.30443" " 0.4" " -0.000355333" " 0.991165" " 0.987092" " 0.99649" " 0.991743"
3.85186 " 30.9942" " 0.304462" " 0.4" " -0.000344153" " 0.991164" " 0.987091" " 0.996489" " 0.991743"
3.85286 " 30.9881" " 0.304498" " 0.4" " -0.000332978" " 0.991163" " 0.987091" " 0.996489" " 0.991742"
3.85386 " 30.9822" " 0.304537" " 0.4" " -0.000321808" " 0.991162" " 0.98709" " 0.996489" " 0.991742"
3.85486 " 30.9765" " 0.304579" " 0.4" " -0.000310643" " 0.991161" " 0.987089" " 0.996488" " 0.991741"
3.85586 " 30.971" " 0.304625" " 0.4" " -0.000299484" " 0.99116" " 0.987088" " 0.996488" " 0.991741"
3.85686 " 30.9657" " 0.304676" " 0.4" " -0.000288331" " 0.991159" " 0.987088" " 0.996488" " 0.99174"
3.85786 " 30.9607" " 0.304729" " 0.4" " -0.000277185" " 0.991158" " 0.987087" " 0.996487" " 0.99174"
3.85886 " 30.9558" " 0.304786" " 0.4" " -0.000266046" " 0.991157" " 0.987086" " 0.996487" " 0.991739"
3.85986 " 30.9511" " 0.304847" " 0.4" " -0.000254914" " 0.991156" " 0.987085" " 0.996487" " 0.991739"
3.86086 " 30.9466" " 0.304911" " 0.4" " -0.00024379" " 0.991154" " 0.987084" " 0.996486" " 0.991738"
3.86186 " 30.9423" " 0.30498" " 0.4" " -0.000232674" " 0.991153" " 0.987083" " 0.996486" " 0.991737"
3.86286 " 30.9382" " 0.305051" " 0.4" " -0.000221567" " 0.991151" " 0.987082" " 0.996485" " 0.991737"
3.86386 " 30.9343" " 0.305126" " 0.4" " -0.000210469" " 0.991149" " 0.987081" " 0.996485" " 0.991736"
3.86486 " 30.9306" " 0.305205" " 0.4" " -0.00019938" " 0.991148" " 0.98708" " 0.996485" " 0.991735"
3.86586 " 30.9272" " 0.305287" " 0.4" " -0.000188301" " 0.991146" " 0.987079" " 0.996484" " 0.991734"
3.86686 " 30.9239" " 0.305373" " 0.4" " -0.000177233" " 0.991145" " 0.987078" " 0.996484" " 0.991733"
3.86786 " 30.9208" " 0.305462" " 0.4" " -0.000166176" " 0.991143" " 0.987077" " 0.996483" " 0.991733"
3.86886 " 30.9179" " 0.305555" " 0.4" " -0.000155129" " 0.991141" " 0.987075" " 0.996483" " 0.991732"
3.86986 " 30.9152" " 0.305652" " 0.4" " -0.000144094" " 0.991139" " 0.987074" " 0.996482" " 0.991731"
3.87086 " 30.9127" " 0.305752" " 0.4" " -0.000133072" " 0.991137" " 0.987073" " 0.996482" " 0.99173"
3.87186 " 30.9104" " 0.305855" " 0.4" " -0.000122061" " 0.991135" " 0.987071" " 0.996481" " 0.991729"
3.87286 " 30.9083" " 0.305962" " 0.4" " -0.000111063" " 0.991133" " 0.98707" " 0.99648" " 0.991728"
3.87386 " 30.9064" " 0.306073" " 0.4" " -0.000100079" " 0.991131" " 0.987068" " 0.99648" " 0.991727"
3.87486 " 30.9047" " 0.306187" " 0.4" " -8.91082e-05" " 0.991129" " 0.987067" " 0.996479" " 0.991726"
3.87586 " 30.9032" " 0.306304" " 0.4" " -7.81515e-05" " 0.991126" " 0.987065" " 0.996479" " 0.991725"
3.87686 " 30.9019" " 0.306425" " 0.4" " -6.72091e-05" " 0.991124" " 0.987064" " 0.996478" " 0.991724"
3.87786 " 30.9008" " 0.306549" " 0.4" " -5.62816e-05" " 0.991122" " 0.987062" " 0.996477" " 0.991723"
3.87886 " 30.8999" " 0.306677" " 0.4" " -4.53693e-05" " 0.991119" " 0.987061" " 0.996477" " 0.991722"
3.87986 " 30.8991" " 0.306808" " 0.4" " -3.44726e-05" " 0.991117" " 0.987059" " 0.996476" " 0.991721"
3.88086 " 30.8986" " 0.306942" " 0.4" " -2.3592e-05" " 0.991114" " 0.987057" " 0.996475" " 0.99172"
3.88186 " 30.8983" " 0.30708" " 0.4" " -1.27278e-05" " 0.991112" " 0.987056" " 0.996475" " 0.991719"
3.88286 " 30.8982" " 0.307222" " 0.4" " -1.88034e-06" " 0.991109" " 0.987054" " 0.996474" " 0.991718"
3.88386 " 30.8982" " 0.307366" " 0.4" " 8.94985e-06" " 0.991107" " 0.987052" " 0.996473" " 0.991717"
3.88486 " 30.8985" " 0.307514" " 0.4" " 1.97624e-05" " 0.991104" " 0.98705" " 0.996473" " 0.991715"
3.88586 " 30.8989" " 0.307666" " 0.4" " 3.0557e-05" " 0.991101" " 0.987048" " 0.996472" " 0.991714"
3.88686 " 30.8996" " 0.30782" " 0.4" " 4.13332e-05" " 0.991098" " 0.987046" " 0.996471" " 0.991713"
3.88786 " 30.9004" " 0.307978" " 0.4" " 5.20907e-05" " 0.991095" " 0.987044" " 0.99647" " 0.991712"
3.88886 " 30.9015" " 0.30814" " 0.4" " 6.28289e-05" " 0.991093" " 0.987042" " 0.99647" " 0.99171"
3.88986 " 30.9027" " 0.308305" " 0.4" " 7.35477e-05" " 0.991089" " 0.98704" " 0.996469" " 0.991709"
3.89086 " 30.9041" " 0.308472" " 0.4" " 8.42465e-05" " 0.991086" " 0.987038" " 0.996468" " 0.991708"
3.89186 " 30.9057" " 0.308644" " 0.4" " 9.49249e-05" " 0.991083" " 0.987036" " 0.996467" " 0.991706"
3.89286 " 30.9075" " 0.308818" " 0.4" " 0.000105583" " 0.99108" " 0.987034" " 0.996467" " 0.991705"
3.89386 " 30.9095" " 0.308996" " 0.4" " 0.000116219" " 0.991077" " 0.987032" " 0.996466" " 0.991703"
3.89486 " 30.9117" " 0.309177" " 0.4" " 0.000126835" " 0.991074" " 0.98703" " 0.996465" " 0.991702"
3.89586 " 30.9141" " 0.309362" " 0.4" " 0.000137428" " 0.99107" " 0.987027" " 0.996464" " 0.991701"
3.89686 " 30.9167" " 0.309549" " 0.4" " 0.000147999" " 0.991067" " 0.987025" " 0.996463" " 0.991699"
3.89786 " 30.9194" " 0.30974" " 0.4" " 0.000158548" " 0.991064" " 0.987023" " 0.996462" " 0.991698"
3.89886 " 30.9224" " 0.309934" " 0.4" " 0.000169073" " 0.99106" " 0.987021" " 0.996461" " 0.991696"
3.89986 " 30.9255" " 0.310131" " 0.4" " 0.000179576" " 0.991057" " 0.987018" " 0.99646" " 0.991695"
3.90086 " 30.9288" " 0.310333" " 0.4" " 0.000190054" " 0.991056" " 0.987021" " 0.996463" " 0.991697"
3.90186 " 30.9323" " 0.310536" " 0.4" " 0.000200508" " 0.991053" " 0.987019" " 0.996462" " 0.991696"
3.90286 " 30.936" " 0.310743" " 0.4" " 0.000210938" " 0.991049" " 0.987016" " 0.996461" " 0.991694"
3.90386 " 30.9399" " 0.310953" " 0.4" " 0.000221343" " 0.991045" " 0.987014" " 0.99646" " 0.991693"
3.90486 " 30.944" " 0.311165" " 0.4" " 0.000231723" " 0.991042" " 0.987011" " 0.996459" " 0.991691"
3.90586 " 30.9483" " 0.311382" " 0.4" " 0.000242078" " 0.991038" " 0.987009" " 0.996458" " 0.991689"
3.90686 " 30.9527" " 0.311601" " 0.4" " 0.000252406" " 0.991034" " 0.987006" " 0.996458" " 0.991688"
3.90786 " 30.9574" " 0.311823" " 0.4" " 0.000262708" " 0.991031" " 0.987004" " 0.996457" " 0.991686"
3.90886 " 30.9622" " 0.312048" " 0.4" " 0.000272984" " 0.991027" " 0.987001" " 0.996456" " 0.991685"
3.90986 " 30.9672" " 0.312276" " 0.4" " 0.000283233" " 0.991023" " 0.986999" " 0.996455" " 0.991683"
3.91086 " 30.9724" " 0.312508" " 0.4" " 0.000293454" " 0.991019" " 0.986996" " 0.996454" " 0.991681"
3.91186 " 30.9778" " 0.312742" " 0.4" " 0.000303648" " 0.991015" " 0.986993" " 0.996453" " 0.991679"
3.91286 " 30.9833" " 0.312979" " 0.4" " 0.000313813" " 0.991011" " 0.98699" " 0.996452" " 0.991678"
3.91386 " 30.9891" " 0.313219" " 0.4" " 0.00032395" " 0.991007" " 0.986988" " 0.996451" " 0.991676"
3.91486 " 30.995" " 0.313463" " 0.4" " 0.000334059" " 0.991003" " 0.986985" " 0.99645" " 0.991674"
3.91586 " 31.0011" " 0.313709" " 0.4" " 0.000344138" " 0.990999" " 0.986982" " 0.996449" " 0.991672"
3.91686 " 31.0074" " 0.313958" " 0.4" " 0.000354188" " 0.990994" " 0.986979" " 0.996447" " 0.99167"
3.91786 " 31.0138" " 0.31421" " 0.4" " 0.000364209" " 0.99099" " 0.986976" " 0.996446" " 0.991668"
3.91886 " 31.0205" " 0.314466" " 0.4" " 0.000374199" " 0.990986" " 0.986973" " 0.996445" " 0.991667"
3.91986 " 31.0273" " 0.314724" " 0.4" " 0.000384159" " 0.990982" " 0.98697" " 0.996444" " 0.991665"
3.92086 " 31.0343" " 0.314984" " 0.4" " 0.000394088" " 0.990977" " 0.986967" " 0.996443" " 0.991663"
3.92186 " 31.0415" " 0.315248" " 0.4" " 0.000403985" " 0.990973" " 0.986964" " 0.996442" " 0.991661"
3.92286 " 31.0489" " 0.315515" " 0.4" " 0.000413852" " 0.990968" " 0.986961" " 0.996441" " 0.991659"
3.92386 " 31.0564" " 0.315784" " 0.4" " 0.000423686" " 0.990964" " 0.986958" " 0.99644" " 0.991657"
3.92486 " 31.0641" " 0.316057" " 0.4" " 0.000433489" " 0.990959" " 0.986955" " 0.996438" " 0.991655"
3.92586 " 31.072" " 0.316332" " 0.4" " 0.000443259" " 0.990955" " 0.986952" " 0.996437" " 0.991653"
3.92686 " 31.0801" " 0.31661" " 0.4" " 0.000452996" " 0.99095" " 0.986949" " 0.996436" " 0.991651"
3.92786 " 31.0883" " 0.31689" " 0.4" " 0.000462701" " 0.990946" " 0.986945" " 0.996435" " 0.991648"
3.92886 " 31.0967" " 0.317174" " 0.4" " 0.000472371" " 0.990941" " 0.986942" " 0.996433" " 0.991646"
3.92986 " 31.1053" " 0.31746" " 0.4" " 0.000482009" " 0.990936" " 0.986939" " 0.996432" " 0.991644"
3.93086 " 31.1141" " 0.317749" " 0.4" " 0.000491612" " 0.990931" " 0.986935" " 0.996431" " 0.991642"
3.93186 " 31.123" " 0.318041" " 0.4" " 0.00050118" " 0.990927" " 0.986932" " 0.99643" " 0.99164"
3.93286 " 31.1321" " 0.318336" " 0.4" " 0.000510714" " 0.990922" " 0.986929" " 0.996428" " 0.991638"
3.93386 " 31.1414" " 0.318633" " 0.4" " 0.000520213" " 0.990917" " 0.986925" " 0.996427" " 0.991635"
3.93486 " 31.1509" " 0.318932" " 0.4" " 0.000529677" " 0.990912" " 0.986922" " 0.996426" " 0.991633"
3.93586 " 31.1605" " 0.319235" " 0.4" " 0.000539105" " 0.990907" " 0.986918" " 0.996424" " 0.991631"
3.93686 " 31.1703" " 0.31954" " 0.4" " 0.000548497" " 0.990902" " 0.986915" " 0.996423" " 0.991628"
